      Clinoptilolite-Ca
      Smyth J R, Spaid A T, Bish D L
      American Mineralogist 75 (1990) 522-528
      Crystal structures of a natural and a Cs-exchanged clinoptilolite
      natural sample
      _database_code_amcsd 0001304
      CELL PARAMETERS:  17.6330 17.9410  7.4000   90.000  116.390   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2097.058
      Density (g/cm3):      2.271
      MAX. ABS. INTENSITY / VOLUME**2:      1.996899248    
      RIR:      0.410
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.66          5.26       11.8554    1   1   0         4
                11.45        100.00        8.9705    0   2   0         2
                13.02         70.24        7.8977    2   0   0         2
                15.19         25.84        6.7714   -2   0   1         2
                15.52         13.87        6.6288    0   0   1         2
                17.37          6.80        5.9277    2   2   0         4
                18.42          2.60        5.5929    1   3   0         4
                19.33          7.11        5.3312    0   2   1         4
                19.68         37.10        5.2366   -3   1   1         4
                20.20         64.08        5.1056    1   1   1         4
                20.41         37.20        5.0521    3   1   0         4
                22.20         59.15        4.6506   -1   3   1         4
                23.02          5.12        4.4852    0   4   0         2
                23.77         19.30        4.3467   -4   0   1         2
                26.01         88.69        3.9773    1   3   1         4
                26.18         46.58        3.9518    3   3   0         4
                26.20         30.54        3.9489    4   0   0         2
                26.46         23.52        3.9117   -4   2   1         4
                26.54         53.40        3.9002    2   4   0         4
                27.04         15.00        3.8293    2   2   1         4
                27.70          7.19        3.7393   -2   4   1         4
                27.89          1.27        3.7148    0   4   1         4
                28.01         12.53        3.6986   -2   0   2         2
                28.68          2.26        3.6142    4   2   0         4
                29.19         33.58        3.5518   -3   1   2         4
                29.55          3.57        3.5101   -1   1   2         4
                29.64          2.81        3.4991    1   5   0         4
                30.00         13.35        3.4582   -5   1   1         4
                30.35         57.04        3.4193   -2   2   2         4
                30.66         32.57        3.3857   -4   0   2         2
                30.69          1.85        3.3824    3   1   1         4
                31.34         19.42        3.3144    0   0   2         2
                32.83         52.85        3.1676   -4   2   2         4
                33.33         48.52        3.1214   -4   4   1         4
                33.58          2.19        3.0990   -3   3   2         4
                33.80          1.04        3.0791    2   4   1         4
                33.89         26.00        3.0712   -1   3   2         4
                34.29          1.48        3.0363   -5   3   1         4
                34.45          6.66        3.0228   -5   1   2         4
                34.71         21.28        3.0011   -3   5   1         4
                34.84          7.75        2.9902    0   6   0         2
                34.91          6.19        2.9846    3   3   1         4
                35.01         66.58        2.9758    1   5   1         4
                35.14         56.43        2.9651    3   5   0         4
                35.36         26.85        2.9472    1   1   2         4
                35.52          5.11        2.9347   -6   0   1         2
                36.26          6.24        2.8766    4   0   1         2
                37.38         53.41        2.7933    5   3   0         4
                37.44         19.12        2.7893   -6   2   1         4
                38.15          2.98        2.7392    4   2   1         4
                38.17          1.60        2.7375   -6   0   2         2
                38.20         18.44        2.7353   -2   6   1         4
                38.30          4.60        2.7288   -5   3   2         4
                38.34          8.19        2.7257    0   6   1         4
                39.13          5.24        2.6728    1   3   2         4
                39.24          7.25        2.6656    0   4   2         4
                39.98          1.57        2.6183   -6   2   2         4
                41.05         10.91        2.5528    2   2   2         4
                41.11          1.60        2.5496   -3   5   2         4
                41.37          5.78        2.5341   -1   5   2         4
                41.44          3.73        2.5299    1   7   0         4
                41.51          5.23        2.5260    6   2   0         4
                41.71          5.80        2.5144   -5   5   1         4
                42.23          6.28        2.4848    3   5   1         4
                42.35          4.95        2.4782   -7   1   1         4
                42.61          6.38        2.4636   -4   6   1         4
                42.75          5.95        2.4558   -6   4   1         4
                42.92          2.58        2.4466   -4   0   3         2
                43.00         13.43        2.4426    2   6   1         4
                43.12          3.15        2.4360    5   1   1         4
                43.31          3.02        2.4260   -2   0   3         2
                43.39          9.69        2.4214    4   4   1         4
                43.54          6.66        2.4135   -7   1   2         4
                44.11          3.57        2.3838    4   6   0         4
                44.57         10.14        2.3603   -4   2   3         4
                44.74          3.97        2.3520   -5   1   3         4
                44.79          2.60        2.3495    3   1   2         4
                44.94          7.02        2.3419   -2   2   3         4
                45.05          2.09        2.3367   -6   4   2         4
                45.37          1.59        2.3212   -3   7   1         4
                45.71          2.42        2.3045    3   7   0         4
                46.03          3.31        2.2898    2   4   2         4
                46.44          4.56        2.2704    6   4   0         4
                46.73          1.25        2.2571   -6   0   3         2
                46.76          1.39        2.2557   -7   3   2         4
                47.05          1.24        2.2426    0   8   0         2
                47.13          1.40        2.2389    7   1   0         4
                47.94          2.32        2.2032    3   3   2         4
                48.28          4.07        2.1889   -6   2   3         4
                49.26          1.44        2.1478   -4   4   3         4
                49.61          5.26        2.1339   -2   4   3         4
                49.73          1.38        2.1289   -2   8   1         4
                49.84          1.07        2.1243    0   8   1         4
                50.02          2.57        2.1172    4   0   2         2
                50.17          4.79        2.1112    7   3   0         4
                50.37          2.19        2.1034   -7   1   3         4
                50.66          3.28        2.0925   -3   7   2         4
                50.90         10.46        2.0833    6   2   1         4
                51.16          5.73        2.0731    4   6   1         4
                51.62          1.30        2.0562    3   7   1         4
                51.72          1.29        2.0524   -7   5   1         4
                51.72          3.06        2.0524    1   1   3         4
                52.38          1.99        2.0283    5   5   1         4
                52.72          6.59        2.0162   -6   4   3         4
                52.74          3.30        2.0152   -7   5   2         4
                53.38          1.38        1.9930   -4   8   1         4
                53.82          2.05        1.9778    1   9   0         4
                53.88          2.56        1.9759    6   6   0         4
                54.15          2.30        1.9666   -5   7   2         4
                54.43         12.20        1.9573   -1   5   3         4
                54.43          3.58        1.9572   -8   4   1         4
                54.47          5.11        1.9559   -8   4   2         4
                55.18          5.96        1.9328    6   4   1         4
                55.43          1.94        1.9248   -1   9   1         4
                55.44          2.08        1.9245   -8   2   3         4
                55.65          1.97        1.9176   -2   8   2         4
                57.01          1.13        1.8757    2   2   3         4
                57.39          1.31        1.8643    3   9   0         4
                58.78          2.87        1.8239   -7   5   3         4
                59.16          2.22        1.8134    5   3   2         4
                59.86          5.04        1.7941    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
