      Richterite
      Yang H, Konzett J, Prewitt C T, Fei Y
      American Mineralogist 84 (1999) 681-684
      Single-crystal structure refinement of synthetic K-substituted potassic
      richterite, K(KCa)Mg5Si8O22(OH)2
      _database_code_amcsd 0002223
      CELL PARAMETERS:  10.1926 18.1209  5.2736   90.000  105.514   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    938.540
      Density (g/cm3):      3.147
      MAX. ABS. INTENSITY / VOLUME**2:      4.566752063    
      RIR:      0.677
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.34          2.78        9.0604    0   2   0         2
                20.04          4.19        5.1451    1   3   0         4
                20.29          2.92        5.0815    0   0   1         2
                22.79          4.43        4.5302    0   4   0         2
                23.30          4.33        4.4320    0   2   1         4
                23.93          1.53        4.3173    2   2   0         4
                25.06          1.74        4.1254   -2   0   1         2
                25.94         26.82        3.9885    1   1   1         4
                26.55          1.22        3.8989   -1   3   1         4
                27.59         18.06        3.7545   -2   2   1         4
                30.53         11.75        3.4001    1   5   0         4
                30.66        100.00        3.3860    1   3   1         4
                30.70          7.62        3.3815    0   4   1         4
                31.19         82.64        3.3297    2   4   0         4
                32.26         22.52        3.2216    3   1   0         4
                33.38         17.31        3.1171   -3   1   1         4
                34.13          3.33        3.0502   -2   4   1         4
                34.48          1.70        3.0201    0   6   0         2
                35.15         66.55        2.9641    2   2   1         4
                35.27         18.32        2.9551   -1   5   1         4
                36.24         21.47        2.8782    3   3   0         4
                37.25         56.34        2.8029   -3   3   1         4
                38.54         60.39        2.7121    1   5   1         4
                40.13          5.21        2.6092   -1   1   2         4
                40.34         49.33        2.5962    0   6   1         4
                40.62          2.62        2.5789    2   4   1         4
                40.73          3.68        2.5725    2   6   0         4
                41.06         69.51        2.5523   -2   0   2         2
                41.26          2.07        2.5407    0   0   2         2
                41.91          1.38        2.5032    1   7   0         4
                42.76          7.50        2.4553    4   0   0         2
                43.10          1.34        2.4369   -2   6   1         4
                43.24         19.43        2.4294    3   5   0         4
                43.84         26.69        2.3979   -4   2   1         4
                44.12         14.58        2.3836   -3   5   1         4
                45.54          8.10        2.3128   -3   1   2         4
                45.62         31.85        2.3088   -1   7   1         4
                46.14          5.37        2.2846    3   3   1         4
                46.56          2.07        2.2651    0   8   0         2
                47.48         18.13        2.2237   -2   4   2         4
                47.65          5.67        2.2160    0   4   2         4
                48.49          1.29        2.1798   -4   4   1         4
                48.59         37.59        2.1756    2   6   1         4
                48.60          8.90        2.1754   -3   3   2         4
                49.00          1.53        2.1586    4   4   0         4
                49.65         11.61        2.1321   -1   5   2         4
                51.27          1.40        2.0689    0   8   1         4
                51.44         14.33        2.0627   -4   0   2         2
                51.60          1.66        2.0568    2   8   0         4
                51.93         20.02        2.0444    2   0   2         2
                52.06          4.85        2.0399    3   5   1         4
                52.31          1.01        2.0306    3   7   0         4
                53.60          1.44        1.9855   -2   8   1         4
                53.98         10.99        1.9724    1   9   0         4
                54.32          8.98        1.9610   -3   5   2         4
                54.57         16.39        1.9528    5   1   0         4
                54.67          1.18        1.9494   -2   6   2         4
                55.59         10.45        1.9197   -4   6   1         4
                55.63          1.55        1.9184   -5   3   1         4
                56.96          3.48        1.8773   -4   4   2         4
                57.10          3.92        1.8730   -1   9   1         4
                57.27          1.32        1.8680    5   3   0         4
                58.31          1.19        1.8374    4   4   1         4
                58.35          1.30        1.8364    2   8   1         4
                59.21          7.07        1.8121    0  10   0         2
                59.41          3.66        1.8063    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
