      Rockbridgeite
      Moore P B
      American Mineralogist 55 (1970) 135-169
      Crystal chemistry of the basic iron phosphates
      _database_code_amcsd 0000198
      CELL PARAMETERS:  13.7830 16.8050  5.1720   90.000   90.000   90.000
      SPACE GROUP: Bbmm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1197.956
      Density (g/cm3):      3.571
      MAX. ABS. INTENSITY / VOLUME**2:      8.346254466    
      RIR:      1.091
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.23          4.41        8.4025    0   2   0         2
                14.93         32.26        6.8915    2   0   0         2
                21.31         28.31        4.8423    1   0   1         4
                22.18         17.16        4.6530    1   1   1         8
                23.77          6.39        4.3468    2   3   0         4
                24.60         10.20        4.2013    0   4   0         2
                24.64          1.48        4.1955    1   2   1         8
                28.29         12.63        3.6633    1   3   1         8
                28.90         33.71        3.5872    2   4   0         4
                30.21         39.32        3.4348    3   0   1         4
                30.76         47.21        3.3755    4   1   0         4
                30.85         35.36        3.3653    3   1   1         8
                32.61          2.62        3.1881    4   2   0         4
                32.70        100.00        3.1794    3   2   1         8
                32.77         19.27        3.1734    1   4   1         8
                34.47         16.69        3.0209    2   5   0         4
                35.52          5.10        2.9349    4   3   0         4
                35.60          3.10        2.9282    3   3   1         8
                37.28          8.32        2.8008    0   6   0         2
                37.83         26.43        2.7611    1   5   1         8
                39.26          7.62        2.6643    4   4   0         4
                39.34          1.45        2.6592    3   4   1         8
                40.50         20.16        2.5860    0   0   2         2
                42.47          1.53        2.4716    0   2   2         4
                43.33         30.16        2.4245    1   6   1         8
                43.40          9.05        2.4212    2   0   2         4
                43.65         16.61        2.4076    5   1   1         8
                43.68          4.83        2.4060    4   5   0         4
                43.76         22.42        2.4023    3   5   1         8
                43.87          8.98        2.3964    2   1   2         8
                45.05          2.71        2.3367    5   2   1         8
                45.26          1.53        2.3265    2   2   2         8
                46.51         10.25        2.2671    2   7   0         4
                47.50          3.27        2.2224    2   3   2         8
                47.65          2.48        2.2158    6   2   0         4
                47.97          2.20        2.2022    0   4   2         4
                48.71         10.95        2.1707    3   6   1         8
                49.19         10.68        2.1509    1   7   1         8
                50.33         10.56        2.1052    5   4   1         8
                50.44          2.44        2.1006    0   8   0         2
                50.52          2.94        2.0977    2   4   2         8
                51.29          2.64        2.0683    4   0   2         4
                51.70         13.14        2.0528    4   1   2         8
                52.73          6.82        2.0155    6   4   0         4
                54.21         24.62        1.9645    2   5   2         8
                54.95          4.98        1.9403    4   3   2         8
                55.36          4.90        1.9271    1   8   1         8
                56.22          7.56        1.9000    0   6   2         4
                56.33          2.98        1.8965    6   5   0         4
                58.22          4.25        1.8402    7   0   1         4
                58.34          3.77        1.8366    5   6   1         8
                58.51         15.92        1.8317    2   6   2         8
                59.73          3.76        1.7976    7   2   1         8
                59.88          4.89        1.7936    4   8   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
