      Albite
      Meneghinello E, Alberti A, Cruciani G
      American Mineralogist 84 (1999) 1144-1151
      Order-disorder process in the tetrahedral sites af albite
      Sample: 1060-6d
      Locality: Stintino, Sardinia, Italy
      _database_code_amcsd 0002266
      CELL PARAMETERS:   8.1700 12.8110  7.1410   93.790  116.530   88.090
      SPACE GROUP: C-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    667.248
      Density (g/cm3):      2.615
      MAX. ABS. INTENSITY / VOLUME**2:      3.703031968    
      RIR:      0.661
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.10          7.67        6.3914    0   2   0         2
                16.13         10.29        6.3786    0   0   1         2
                16.19          2.97        6.3571    1   1   0         2
                16.25          4.21        6.3338   -1   1   0         2
                17.48          6.01        5.8925   -1  -1   1         2
                18.37          5.43        5.6084   -1   1   1         2
                25.59        100.00        4.0421   -2   0   1         2
                26.84         16.31        3.8571    1  -1   1         2
                27.37         40.73        3.7838    1   1   1         2
                28.09         26.14        3.6880    1   3   0         2
                28.20         44.77        3.6744   -1   3   0         2
                28.34         16.28        3.6572   -1  -3   1         2
                29.71         15.23        3.4919   -1  -1   2         2
                29.80          5.69        3.4813   -2  -2   1         2
                30.77         17.26        3.3746   -1   1   2         2
                32.33         73.12        3.2157   -2   0   2         2
                32.53         63.98        3.1957    0   4   0         2
                32.60         98.26        3.1893    0   0   2         2
                32.71         36.23        3.1786    2   2   0         2
                32.84         38.83        3.1669   -2   2   0         2
                35.11         25.25        2.9676    1  -3   1         2
                35.37         14.75        2.9463   -2  -2   2         2
                35.64         18.72        2.9251    0  -4   1         2
                35.69         11.25        2.9214    0  -2   2         2
                36.35         16.64        2.8697    1   3   1         2
                36.93          4.76        2.8265   -1  -3   2         2
                37.37          1.30        2.7938    0   4   1         2
                39.51         10.05        2.6484   -1   3   2         2
                40.96         20.32        2.5584   -2  -4   1         2
                41.28          3.67        2.5393   -3  -1   2         2
                41.78          1.79        2.5105    1  -1   2         2
                41.92          2.13        2.5023    2  -2   1         2
                42.13          1.82        2.4903   -3   1   2         2
                42.59          1.70        2.4648    2   2   1         2
                42.71         15.91        2.4583   -2   4   1         2
                43.28          6.22        2.4275   -1  -5   1         2
                43.59          5.02        2.4109    2   4   0         2
                43.61          1.47        2.4100   -1   5   0         2
                43.79          2.75        2.4007   -2   4   0         2
                43.89          2.73        2.3953    3   1   0         2
                43.96          3.52        2.3916   -3   1   0         2
                45.24          1.99        2.3271   -1   5   1         2
                45.38         10.16        2.3205   -3  -3   1         2
                46.31          1.92        2.2763   -1   1   3         2
                46.67          3.24        2.2600   -3   3   1         2
                48.02          1.48        2.2001   -2   4   2         2
                48.12          2.03        2.1954    0   4   2         2
                48.29          4.45        2.1882    1  -5   1         2
                49.00          1.46        2.1585   -2   2   3         2
                49.69         11.97        2.1305    0   6   0         2
                49.89          4.64        2.1225    1   5   1         2
                49.98          1.39        2.1190    3   3   0         2
                50.63          2.29        2.0934   -3   1   3         2
                50.93          7.09        2.0820    2  -4   1         2
                52.08          2.22        2.0392    2   4   1         2
                52.58          1.76        2.0210   -4   0   2         2
                52.90          2.21        2.0098   -4   0   1         2
                53.24          1.30        1.9977   -1   3   3         2
                53.56          4.20        1.9868    0   6   1         2
                53.65          1.04        1.9837    0   2   3         2
                53.79          1.08        1.9789    3  -1   1         2
                54.65          1.57        1.9501   -4  -2   2         2
                55.31          3.51        1.9285    2  -2   2         2
                56.48          7.47        1.8919    2   2   2         2
                56.57          2.04        1.8889   -3  -5   1         2
                57.77         11.25        1.8530   -4   0   3         2
                58.08          3.87        1.8440    2   6   0         2
                58.32          6.51        1.8372   -2   6   0         2
                58.62          1.58        1.8286   -2  -6   2         2
                58.64          1.73        1.8280    1  -1   3         2
                58.66         10.07        1.8274    4   0   0         2
                58.91          6.03        1.8204    0  -6   2         2
                58.96          4.48        1.8189    0  -4   3         2
                59.52          7.63        1.8033    1   1   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
