      Bobfergusonite
      Tait K T, Hawthorne F C, Cerny P, Galliski M A
      The Canadian Mineralogist 42 (2004) 705-716
      Bobfergusonite from the Nancy Pegmatite, San Luis Range, Argentina:
      Crystal-structure refinement and chemical composition
      Locality: Nancy Pegmatite, San Luis Range, Argentina
      _database_code_amcsd 0005932
      CELL PARAMETERS:  12.7960 12.4650 11.0010   90.000   97.390   90.000
      SPACE GROUP: P2_1/n    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1740.108
      Density (g/cm3):      3.457
      MAX. ABS. INTENSITY / VOLUME**2:      7.539584277    
      RIR:      1.018
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.55          1.03        8.8925    1   1   0         4
                12.52         37.34        8.2094    0   1   1         4
                15.57          1.38        6.6073    1   1   1         4
                16.22          9.15        6.3449    2   0   0         2
                16.52         43.82        6.2325    0   2   0         2
                18.22          1.90        5.6545    2   1   0         4
                18.89          3.04        5.4548    0   0   2         2
                19.04          1.00        5.4117    0   2   1         4
                19.55          4.69        5.2733   -2   1   1         4
                21.49          2.33        4.8005    2   1   1         4
                23.23          3.25        4.4462    2   2   0         4
                24.78          2.87        4.1721   -2   1   2         4
                25.19         13.83        4.1047    0   2   2         4
                25.91          1.02        3.9935    2   2   1         4
                28.72          1.33        3.6094   -2   2   2         4
                29.71         35.77        3.4910    0   1   3         4
                29.85          3.51        3.4760    2   3   0         4
                30.70          4.30        3.3816   -2   3   1         4
                31.44          2.11        3.3036    2   2   2         4
                32.16          1.64        3.2318   -2   1   3         4
                34.01         26.32        3.0604   -4   1   1         4
                34.37         12.26        3.0298   -2   3   2         4
                34.76          1.15        2.9964    0   4   1         4
                35.35          4.74        2.9482   -2   2   3         4
                35.83         13.65        2.9098   -4   0   2         2
                36.38         35.31        2.8673    4   1   1         4
                36.72          5.33        2.8420    2   3   2         4
                36.83          1.43        2.8337   -4   1   2         4
                36.92         25.16        2.8272    4   2   0         4
                37.06          2.60        2.8163   -4   2   1         4
                38.03         12.16        2.7472   -2   4   1         4
                38.19          1.85        2.7365    0   3   3         4
                38.32         45.47        2.7274    0   0   4         2
                38.64        100.00        2.7058    0   4   2         4
                38.75          3.41        2.6983    2   2   3         4
                39.69         14.38        2.6366   -4   2   2         4
                40.26          7.99        2.6008    4   0   2         2
                41.13          2.78        2.5483   -2   4   2         4
                41.72         24.96        2.5138   -4   3   1         4
                41.84         16.02        2.5069   -4   1   3         4
                41.99          7.80        2.4986    0   2   4         4
                43.79          8.87        2.4002    4   2   2         4
                45.39          4.40        2.3203    2   5   0         4
                47.49          2.66        2.2232   -2   3   4         4
                47.66          1.25        2.2156    4   1   3         4
                48.51         12.85        2.1790   -4   3   3         4
                49.23          7.60        2.1492    0   1   5         4
                50.82          1.81        2.0860   -4   2   4         4
                50.85         17.15        2.0852    6   1   0         4
                51.05          2.19        2.0775    0   6   0         2
                51.61         11.28        2.0562    0   5   3         4
                51.72          4.57        2.0524    0   4   4         4
                52.03          1.16        2.0408    0   6   1         4
                53.10          1.38        2.0028    6   2   0         4
                53.27          3.06        1.9968    4   4   2         4
                53.77          9.17        1.9795    4   3   3         4
                54.45          3.03        1.9565   -4   5   1         4
                54.71          1.64        1.9480    4   0   4         2
                54.91          5.14        1.9415    0   6   2         4
                55.21          5.71        1.9318    0   3   5         4
                55.91          1.30        1.9096   -2   3   5         4
                56.11          2.50        1.9031    4   5   1         4
                56.71          3.15        1.8848    6   3   0         4
                57.56          9.20        1.8593    4   2   4         4
                59.29          4.82        1.8098   -2   5   4         4
                59.47          1.27        1.8047   -4   4   4         4
                59.94          5.19        1.7919   -2   1   6         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
