      Khademite
      Bachet B, Cesbron F, Chevalier R
      Bulletin de Mineralogie 104 (1981) 19-22
      Structure cristalline de la khademite Al(SO4)F*5H2O
      _database_code_amcsd 0012072
      CELL PARAMETERS:  11.1810 13.0480 10.8850   90.000   90.000   90.000
      SPACE GROUP: Pcab      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1588.009
      Density (g/cm3):      1.941
      MAX. ABS. INTENSITY / VOLUME**2:      7.096815936    
      RIR:      1.706
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                24.35        100.00        4.2451    2   2   0         4
                24.74         76.14        4.1792    0   2   2         4
                26.16          2.31        3.9550    2   2   1         8
                26.54         49.02        3.8997    2   0   2         4
                30.55          1.98        3.3977    0   3   2         4
                31.02         11.10        3.3473    2   2   2         8
                31.85          5.81        3.2620    0   4   0         2
                33.55          1.04        3.1020    3   2   1         8
                34.61          1.46        3.0094    1   4   1         8
                37.32          1.44        2.7979    0   4   2         4
                37.55          1.68        2.7816    3   2   2         8
                37.88          5.03        2.7581    2   2   3         8
                38.15          8.06        2.7390    3   3   1         8
                38.32         13.53        2.7276    2   4   1         8
                38.41          2.90        2.7213    0   0   4         2
                38.61          2.11        2.7074    4   0   1         4
                38.67          3.92        2.7035    1   3   3         8
                39.47          3.02        2.6509    4   1   1         8
                41.11          1.32        2.5497    3   1   3         8
                41.93          2.67        2.5021    2   4   2         8
                41.95          6.91        2.5006    4   2   1         8
                42.07          1.39        2.4936    2   3   3         8
                42.20          2.31        2.4865    4   0   2         4
                42.92          4.11        2.4468    2   0   4         4
                43.00          1.09        2.4425    4   1   2         8
                43.51          1.53        2.4151    3   2   3         8
                43.71          1.05        2.4049    2   1   4         8
                44.72          3.53        2.3531    0   5   2         4
                45.32          3.99        2.3234    4   2   2         8
                45.58          1.45        2.3108    2   5   1         8
                45.84          3.81        2.2985    4   3   1         8
                46.00          3.48        2.2910    2   2   4         8
                48.75          1.57        2.1688    2   5   2         8
                49.64          1.08        2.1325    2   3   4         8
                49.89          3.67        2.1226    4   4   0         4
                50.24          2.66        2.1088    1   1   5         8
                50.52          3.38        2.0976    3   5   1         8
                50.54          2.10        2.0968    4   2   3         8
                50.89          2.21        2.0833    4   4   1         8
                50.94          4.06        2.0815    1   5   3         8
                52.37          7.69        2.0286    2   0   5         4
                52.42          4.27        2.0267    2   6   0         4
                53.39          3.22        1.9925    2   6   1         8
                53.72          1.60        1.9811    2   5   3         8
                54.66          1.26        1.9499    4   0   4         4
                56.74          1.45        1.8837    5   1   3         8
                57.26          1.39        1.8682    4   2   4         8
                57.42          1.50        1.8635    6   0   0         2
                58.50          1.17        1.8321    4   4   3         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
