      Angarfite
      Kampf A R, Mills S J, Housley R M, Favreau G, Boulliard J C, Bourgoin V
      The Canadian Mineralogist 50 (2012) 781-791
      Angarfite, NaFe3+5(PO4)4(OH)4*4H2O, a new mineral species from the
      Angarf-Sud pegmatite, Morocco: description and crystal structure
      Locality: Angarf-Sud pegmatite, Morocco
      _database_code_amcsd 0019585
      CELL PARAMETERS:  12.7997 17.9081  8.2112   90.000   90.000   90.000
      SPACE GROUP: C222_1    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1882.157
      Density (g/cm3):      2.731
      MAX. ABS. INTENSITY / VOLUME**2:      14.46380056    
      RIR:      2.472
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.86         52.71       10.4133    1   1   0         4
                11.47        100.00        8.9541    0   2   0         2
                15.96         36.08        6.4478    1   1   1         4
                19.80          1.38        5.2066    2   2   0         4
                20.43          3.66        5.0478    2   0   1         4
                23.07         10.27        4.4770    0   4   0         2
                24.91          1.15        4.1504    3   1   0         4
                25.19          1.94        4.1056    0   0   2         2
                27.11          5.02        3.8195    1   1   2         4
                27.76         15.75        3.7320    0   2   2         4
                27.97          1.29        3.7041    3   1   1         4
                29.89          9.88        3.4711    3   3   0         4
                31.00         45.09        3.3494    2   4   1         4
                32.49          6.44        3.1999    4   0   0         2
                32.52         12.63        3.1972    3   3   1         4
                34.41         24.66        3.0259    0   4   2         4
                34.56          1.13        3.0133    4   2   0         4
                34.90          1.52        2.9847    0   6   0         2
                35.72          3.67        2.9188    3   1   2         4
                38.20          1.05        2.7355    2   4   2         4
                39.47         13.64        2.6507    3   3   2         4
                39.53          6.07        2.6472    1   1   3         4
                39.63          2.29        2.6409    1   5   2         4
                40.22         18.41        2.6033    4   4   0         4
                40.78          1.39        2.5692    2   6   1         4
                41.37          1.48        2.5342    5   1   0         4
                41.55          6.83        2.5239    4   0   2         4
                41.67          1.21        2.5166    2   0   3         4
                43.25          3.52        2.4292    4   2   2         4
                43.37          6.72        2.4227    2   2   3         4
                43.53          5.54        2.4142    0   6   2         4
                44.73          1.94        2.3527    5   3   0         4
                46.13          1.35        2.2849    3   1   3         4
                47.14          1.33        2.2385    0   8   0         2
                48.05          1.42        2.1986    4   4   2         4
                48.16          1.27        2.1938    2   4   3         4
                50.91          5.45        2.0827    5   5   0         4
                51.38          3.61        2.0647    6   0   1         4
                51.71          4.31        2.0528    0   0   4         2
                55.03          3.80        1.9376    3   5   3         4
                55.35          4.64        1.9272    4   6   2         4
                55.45          9.37        1.9240    2   6   3         4
                55.60          1.02        1.9193    1   3   4         4
                55.83          1.25        1.9121    1   9   1         4
                57.90          1.56        1.8494    1   7   3         4
                58.42          6.92        1.8342    4   8   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
