      Hydroxylclinohumite
      Robinson K, Gibbs G V, Ribbe P H
      American Mineralogist 58 (1973) 43-49
      The crystal structures of the humite minerals. IV. Clinohumite and
      titanoclinohumite
      _database_code_amcsd 0000302
      CELL PARAMETERS:   4.7451 10.2880 13.7090  101.000   90.000   90.000
      SPACE GROUP: P2_1/b    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    656.944
      Density (g/cm3):      3.359
      MAX. ABS. INTENSITY / VOLUME**2:      2.898329602    
      RIR:      0.403
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 7.63          2.22       13.4571    0   0   1         2
                15.29          1.71        6.7286    0   0   2         2
                20.40         34.97        5.0556    0  -2   1         2
                20.42          3.83        5.0495    0   2   0         2
                23.02          1.96        4.4857    0   0   3         2
                23.11         19.47        4.4688    0  -2   2         2
                23.18          4.92        4.4562    0   2   1         2
                24.06          1.08        4.2947    1   1   0         4
                24.67          4.07        4.1910    1  -1   1         4
                25.87          3.97        3.9985    1   1   1         4
                26.69         25.83        3.8778    1   0   2         4
                27.81         26.78        3.7250    0  -2   3         2
                27.90         41.34        3.7129    0   2   2         2
                29.69         46.39        3.4938    1   1   2         4
                29.99          7.61        3.4598    1  -2   1         4
                30.01         18.33        3.4579    1   2   0         4
                30.86         12.97        3.3643    0   0   4         2
                31.88          4.55        3.2597    1   0   3         4
                31.99          5.61        3.2484    1   2   1         4
                32.12         41.54        3.2361    1  -1   3         4
                33.85          1.00        3.0749    0   2   3         2
                34.92          6.01        2.9835    1   1   3         4
                35.58          9.58        2.9300    1  -2   3         4
                35.65          1.83        2.9241    1   2   2         4
                37.62         93.55        2.7761    1  -3   1         4
                37.86         36.34        2.7593    1  -1   4         4
                38.06         32.55        2.7456    1   3   0         4
                38.07          1.06        2.7445    1   0   4         4
                38.83          1.78        2.6929    1  -3   2         4
                38.85         14.12        2.6914    0   0   5         2
                40.09         45.42        2.6117    1   3   1         4
                40.46          4.82        2.5890    0  -2   5         2
                40.57          6.02        2.5817    0   2   4         2
                40.73          1.51        2.5720    0  -4   1         2
                41.10        100.00        2.5499    1   1   4         4
                41.56         92.11        2.5231    1  -3   3         4
                43.53         34.32        2.4141    1   3   2         4
                43.70          8.19        2.4051    0  -4   3         2
                43.80         13.27        2.3998    0   4   1         2
                44.33          3.42        2.3726    2   0   0         2
                44.41         62.13        2.3687    1  -1   5         4
                45.61         21.35        2.3097    2   1   0         4
                46.39         44.55        2.2727    1  -2   5         4
                46.50         41.03        2.2678    1   2   4         4
                46.64         53.65        2.2612    1  -4   1         4
                47.05          1.49        2.2429    0   0   6         2
                47.23          4.57        2.2344    0  -4   4         2
                47.69          5.48        2.2144    2  -1   2         4
                47.98          4.30        2.2016    1   1   5         4
                48.14          7.12        2.1946    1   3   3         4
                49.07         14.22        2.1559    2   1   2         4
                50.68          5.06        2.0916    1  -3   5         4
                50.70          8.30        2.0909    2  -1   3         4
                51.57          1.24        2.0578    1  -1   6         4
                51.88          6.88        2.0465    0  -4   5         2
                52.05          1.23        2.0401    0   4   3         2
                54.65          3.89        1.9500    2  -3   1         4
                55.42          2.34        1.9250    1   1   6         4
                56.66          9.98        1.8864    1  -5   1         4
                58.41          2.13        1.8346    1  -5   3         4
                59.27          7.08        1.8103    1  -1   7         4
                59.69          7.47        1.7987    1   5   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
