      Arfvedsonite
      Hawthorne F C, Ungaretti L, Oberti R, Bottazzi P, Czamanske G K
      American Mineralogist 78 (1993) 733-745
      Li: an important component in igneous alkali amphiboles
      Locality: Questa caldera, New Mexico
      Sample: A(12)
      _database_code_amcsd 0001597
      CELL PARAMETERS:   9.8400 18.0360  5.3650   90.000  104.050   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    923.665
      Density (g/cm3):      3.128
      MAX. ABS. INTENSITY / VOLUME**2:      7.908903756    
      RIR:      1.180
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.39          2.97        9.0180    0   2   0         2
                12.18        100.00        8.4369    1   1   0         4
                19.81          1.60        5.2045    0   0   1         2
                20.27          3.11        5.0871    1   3   0         4
                20.94          1.72        4.9270   -1   1   1         4
                22.90         20.33        4.5090    0   4   0         2
                22.91          1.73        4.5077    0   2   1         4
                24.50          2.06        4.2184    2   2   0         4
                25.49         10.58        4.0575    1   1   1         4
                25.60          1.09        4.0399   -2   0   1         2
                26.55         24.07        3.8988   -1   3   1         4
                30.32         18.42        3.4233    1   3   1         4
                30.46          5.81        3.4079    0   4   1         4
                31.70         16.94        3.2776    2   4   0         4
                32.95          1.46        3.1565    2   0   1         2
                33.20         53.08        3.1335    3   1   0         4
                34.45          6.13        3.0228   -3   1   1         4
                34.62          3.01        3.0089   -2   4   1         4
                34.97         18.27        2.9793    2   2   1         4
                35.34          1.59        2.9492   -1   5   1         4
                37.12          5.82        2.8123    3   3   0         4
                38.26          6.52        2.7314   -3   3   1         4
                38.33         71.50        2.7265    1   5   1         4
                39.45          1.93        2.6521   -1   1   2         4
                40.23         23.46        2.6030    0   6   1         4
                40.24          1.99        2.6023    0   0   2         2
                40.51          2.82        2.5859    2   4   1         4
                40.92         41.80        2.5609   -2   0   2         2
                43.77          1.10        2.4013   -4   0   1         2
                44.07          6.96        2.3862    3   5   0         4
                44.81          1.45        2.3488    1   1   2         4
                45.06         19.85        2.3362   -3   5   1         4
                45.38          7.83        2.3205   -4   2   1         4
                45.77          4.63        2.3017   -1   7   1         4
                46.04         16.76        2.2889   -3   1   2         4
                46.79          1.12        2.2545    0   8   0         2
                47.40          2.43        2.2268   -2   4   2         4
                48.23          6.79        2.1911    1   7   1         4
                48.56         20.98        2.1768    2   6   1         4
                49.10          1.97        2.1543   -3   3   2         4
                49.16          2.81        2.1519   -1   5   2         4
                49.96          1.76        2.1195   -4   4   1         4
                50.92         10.13        2.0821    2   0   2         2
                52.24         10.03        2.0334    3   5   1         4
                52.61          5.63        2.0200   -4   0   2         2
                53.98          2.17        1.9726   -3   7   1         4
                54.75          1.52        1.9466    4   2   1         4
                54.84          3.59        1.9438   -3   5   2         4
                56.26          1.89        1.8985    5   1   0         4
                56.53          2.60        1.8903    2   4   2         4
                56.99          2.69        1.8762   -4   6   1         4
                57.33          4.90        1.8662   -1   9   1         4
                58.10          1.62        1.8434   -4   4   2         4
                58.80          1.11        1.8233    4   4   1         4
                58.94          2.54        1.8196    5   3   0         4
                59.43          1.81        1.8058    1   9   1         4
                59.51          3.96        1.8036    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
