      Stellerite
      Sacerdoti M, Gomedi I
      Bulletin de Mineralogie 107 (1984) 799-804
      Crystal structural refinement of Ca-exchanged barrerite
      Note: made from natural barrierite in the lab
      Locality: Capo Pula, Sardegna, Italy
      _database_code_amcsd 0012083
      CELL PARAMETERS:  13.6100 18.2140 17.8330   90.000   90.000   90.000
      SPACE GROUP: Fmmm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   4420.668
      Density (g/cm3):      2.277
      MAX. ABS. INTENSITY / VOLUME**2:      4.394049733    
      RIR:      0.901
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.04          2.70        9.3018    1   1   1         8
                11.28         54.25        9.1070    0   2   0         2
                11.52          6.33        8.9165    0   0   2         2
                16.15          5.11        6.3712    0   2   2         4
                18.90          4.47        5.4512    2   2   0         4
                19.05         12.29        5.4096    2   0   2         4
                19.47         12.12        5.2946    1   3   1         8
                19.75         10.83        5.2190    1   1   3         8
                22.19         57.63        4.6509    2   2   2         8
                22.67          1.83        4.5535    0   4   0         2
                23.17          7.94        4.4583    0   0   4         2
                24.18         25.28        4.2739    3   1   1         8
                25.50         20.23        4.0553    0   4   2         4
                25.51        100.00        4.0546    1   3   3         8
                25.84         10.68        4.0042    0   2   4         4
                27.78         15.11        3.7292    2   0   4         4
                29.31          1.80        3.5377    3   1   3         8
                29.78         13.32        3.4836    2   4   2         8
                30.51         16.90        3.4025    4   0   0         2
                30.62          6.24        3.3898    1   1   5         8
                32.62         17.53        3.1873    4   2   0         4
                32.64          6.48        3.1856    0   4   4         4
                32.71         20.32        3.1789    4   0   2         4
                33.56          5.41        3.1006    3   3   3         8
                34.30          3.95        3.0357    0   6   0         2
                34.39         42.72        3.0281    1   5   3         8
                34.71         14.79        3.0013    4   2   2         8
                34.73         14.62        2.9996    1   3   5         8
                35.06          1.56        2.9722    0   0   6         2
                36.15          2.25        2.8851    2   4   4         8
                36.30          1.60        2.8737    0   6   2         4
                36.94          3.22        2.8255    0   2   6         4
                37.68         19.34        2.7723    2   6   0         4
                38.65         16.19        2.7048    4   0   4         4
                40.12          6.53        2.6095    2   2   6         8
                40.17          1.04        2.6066    4   4   2         8
                40.39          2.00        2.5928    4   2   4         8
                40.89         18.31        2.5629    3   5   3         8
                41.18          6.65        2.5455    3   3   5         8
                41.80          3.04        2.5092    0   6   4         4
                42.16          1.55        2.4889    0   4   6         4
                42.30          1.19        2.4807    1   1   7         8
                42.82          4.14        2.4523    5   1   3         8
                44.69          2.83        2.3543    2   6   4         8
                45.03          2.00        2.3375    2   4   6         8
                45.50          4.20        2.3149    1   3   7         8
                46.49          3.80        2.2683    6   0   0         2
                47.35          2.34        2.2291    0   0   8         2
                47.52          4.38        2.2219    3   5   5         8
                47.90          1.32        2.2050    3   1   7         8
                47.99          1.30        2.2011    6   2   0         4
                48.84          1.80        2.1652    0   2   8         4
                49.24          1.89        2.1487    5   1   5         8
                49.86          2.51        2.1237    0   6   6         4
                50.50          2.63        2.0985    2   8   2         8
                51.42          6.18        2.0636    1   5   7         8
                51.42          2.89        2.0633    2   2   8         8
                51.86          2.57        2.0471    5   5   3         8
                52.10         12.30        2.0382    5   3   5         8
                52.32          1.24        2.0304    6   4   0         4
                52.40          1.81        2.0276    0   8   4         4
                52.56          1.06        2.0217    6   0   4         4
                53.12          1.16        2.0021    0   4   8         4
                56.33          1.25        1.8965    3   5   7         8
                56.47          2.47        1.8922    4   8   0         4
                57.18          1.19        1.8705    5   7   1         8
                57.52          1.69        1.8604    5   5   5         8
                57.86          1.44        1.8504    5   1   7         8
                58.87          5.83        1.8214    0  10   0         2
                59.37          3.95        1.8074    0   8   6         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
