      Sanidine
      Keefer K D, Brown G E
      American Mineralogist 63 (1978) 1264-1273
      Crystal structure and composition of sanidine and high albite in cryptoperthitic
      intergrowth
      Note this sample of feldspar is from the
      Rabb Canyon pegmatite, Grant County, New Mexico, USA
      _database_code_amcsd 0000695
      CELL PARAMETERS:   8.5580 12.9970  7.1790   90.000  116.070   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    717.266
      Density (g/cm3):      2.525
      MAX. ABS. INTENSITY / VOLUME**2:      3.772340438    
      RIR:      0.697
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.55          8.43        6.6166    1   1   0         4
                15.83         13.15        6.4985    0   2   0         2
                15.96          4.07        6.4486    0   0   1         2
                17.58         13.19        5.8562   -1   1   1         4
                24.52         77.85        4.2154   -2   0   1         2
                26.31         28.02        3.9338    1   1   1         4
                26.93          2.53        3.8436    2   0   0         2
                27.44         85.78        3.7742    1   3   0         4
                28.67         14.02        3.6151   -1   3   1         4
                29.32          8.60        3.5365   -2   2   1         4
                29.99         46.05        3.4592   -1   1   2         4
                31.40        100.00        3.3083    2   2   0         4
                31.68         64.90        3.2799   -2   0   2         2
                31.98         37.93        3.2492    0   4   0         2
                32.24         88.43        3.2243    0   0   2         2
                34.86         57.13        2.9884    1   3   1         4
                35.60          9.72        2.9281   -2   2   2         4
                35.94         23.15        2.9017    0   4   1         4
                36.11         12.05        2.8883    0   2   2         4
                37.52          1.00        2.7834   -3   1   1         4
                37.80         20.77        2.7636   -1   3   2         4
                40.29         17.41        2.5991   -3   1   2         4
                40.69          3.19        2.5745    2   2   1         4
                40.71         36.37        2.5735   -2   4   1         4
                41.20          7.66        2.5442    1   1   2         4
                41.72          9.21        2.5140    3   1   0         4
                42.29          5.54        2.4814    2   4   0         4
                43.48          8.58        2.4166   -1   5   1         4
                44.17         11.90        2.3807   -3   3   1         4
                45.43          5.21        2.3182   -1   1   3         4
                46.62          1.52        2.2623   -3   3   2         4
                47.37          1.05        2.2282   -2   2   3         4
                48.03          4.26        2.1995    1   5   1         4
                48.82         22.98        2.1662    0   6   0         2
                49.88         10.26        2.1228    2   4   1         4
                50.12          2.94        2.1135   -4   0   1         2
                50.26          4.64        2.1077   -4   0   2         2
                51.41          2.04        2.0637    2   0   2         2
                51.49          1.98        2.0608    3   1   1         4
                51.69          4.78        2.0534    0   6   1         4
                53.04         13.05        2.0049   -4   2   2         4
                54.14         11.52        1.9669    2   2   2         4
                54.59          2.40        1.9521   -3   3   3         4
                55.52         10.70        1.9218    4   0   0         2
                55.57          3.01        1.9204   -3   5   1         4
                55.93          6.45        1.9090   -4   0   3         2
                56.63          3.29        1.8871    2   6   0         4
                56.85          1.54        1.8804    3   3   1         4
                57.91          6.71        1.8491    1   1   3         4
                58.12          2.98        1.8429    4   2   0         4
                58.35          1.32        1.8363    1   5   2         4
                58.51          1.37        1.8316   -4   2   3         4
                58.75          2.64        1.8248    3   5   0         4
                59.37          4.35        1.8075   -2   6   2         4
                59.71          9.33        1.7981    0   6   2         4
                59.91          8.77        1.7927    0   4   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
