      Natrosilite
      Pant A K
      Acta Crystallographica B24 (1968) 1077-1083
      A reconsideration of the crystal structure of beta-Na2Si2O5
      _database_code_amcsd 0009344
      CELL PARAMETERS:  12.3290  4.8480  8.1330   90.000  104.240   90.000
      SPACE GROUP: P2_1/a    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    471.181
      Density (g/cm3):      2.567
      MAX. ABS. INTENSITY / VOLUME**2:      3.739189666    
      RIR:      0.680
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.04          6.28        7.8831    0   0   1         2
                17.23         69.12        5.9751    2   0   0         2
                18.90          8.21        5.4508   -2   0   1         2
                22.99          1.49        4.4924    1   1   0         4
                24.13         27.91        4.2817    2   0   1         2
                25.04         61.34        4.1296    0   1   1         4
                26.25         75.88        3.9416    0   0   2         2
                27.51         21.70        3.7647    2   1   0         4
                27.57          2.39        3.7565    1   1   1         4
                28.61         86.73        3.6225   -2   1   1         4
                33.47         16.47        3.1088   -1   1   2         4
                33.82         17.07        3.0777    3   1   0         4
                34.09         38.33        3.0536   -4   0   1         2
                34.87         23.90        2.9875    4   0   0         2
                35.07         57.36        2.9713    2   0   2         2
                35.19         19.20        2.9613   -2   1   2         4
                36.80          1.75        2.8357    1   1   2         4
                38.75          6.25        2.6985    3   1   1         4
                38.93         18.62        2.6860   -3   1   2         4
                39.35         45.19        2.6584   -2   0   3         2
                39.83          5.75        2.6277    0   0   3         2
                40.43         13.36        2.5905    4   0   1         2
                40.54         21.49        2.5838   -4   1   1         4
                41.38         18.11        2.5334    2   1   2         4
                43.34        100.00        2.4240    0   2   0         2
                45.17          8.82        2.3309   -2   1   3         4
                46.13          5.23        2.2847    4   1   1         4
                46.47          8.92        2.2692   -4   0   3         2
                47.68          1.77        2.2149   -2   2   1         4
                47.72          1.66        2.2131    2   0   3         2
                48.44          1.62        2.1820    1   1   3         4
                49.36          6.01        2.1437    5   1   0         4
                49.43         10.52        2.1409    4   0   2         2
                50.22          5.32        2.1094    2   2   1         4
                50.82          7.85        2.0863   -5   1   2         4
                50.98          1.56        2.0801   -1   2   2         4
                51.28          2.38        2.0688   -3   2   1         4
                51.38          2.61        2.0648    0   2   2         4
                51.65          2.54        2.0548   -6   0   1         2
                52.22          1.90        2.0341   -2   2   2         4
                52.45          7.23        2.0257   -2   0   4         2
                54.03          3.73        1.9708    0   0   4         2
                54.40          2.84        1.9584    4   1   2         4
                56.26         10.36        1.8985   -4   2   1         4
                56.48          5.17        1.8919   -6   1   1         4
                56.79          2.42        1.8823    4   2   0         4
                56.92          6.13        1.8783    2   2   2         4
                57.20          5.01        1.8701   -4   0   4         2
                57.22          4.88        1.8695   -1   1   4         4
                57.23          4.73        1.8691   -2   1   4         4
                58.32          6.35        1.8370   -6   1   2         4
                58.44          2.26        1.8337    3   1   3         4
                58.67         18.17        1.8272    6   0   1         2
                58.72          2.44        1.8257    0   1   4         4
                58.76          3.43        1.8246   -3   1   4         4
                59.03          6.63        1.8169   -6   0   3         2
                59.24          1.27        1.8113   -4   2   2         4
                59.97         17.55        1.7912   -2   2   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
