      Rossiantonite
      Galli E, Brigatti M F, Malferrari D, Sauro F, de Waele J
      American Mineralogist 98 (2013) 1906-1913
      Rossiantonite, Al3(PO4)(SO4)2(OH)2(H2O)10*4H2O, a new hydrated aluminum
      phosphate-sulfate mineral from Chimanta massif, Venezuela: Description
      and crystal structure
      Locality: Chimanta massif, Venezuela
      _database_code_amcsd 0020013
      CELL PARAMETERS:  10.3410 10.9600 11.1446   86.985   65.727   75.064
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1110.493
      Density (g/cm3):      1.956
      MAX. ABS. INTENSITY / VOLUME**2:      1.791298389    
      RIR:      0.427
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.72         34.96       10.5703    0   1   0         2
                10.13        100.00       10.1407    0   0   1         2
                11.29         32.28        9.1042    1   0   0         2
                11.65         27.25        8.8169    1   0   1         2
                12.85         14.07        8.0002    1   1   0         2
                13.62         27.28        7.5498    0  -1   1         2
                14.47         49.92        7.1058    0   1   1         2
                16.62          6.04        6.1929    1  -1   1         2
                16.73          2.45        6.1540   -1   1   0         2
                18.05         34.27        5.7060   -1   0   1         2
                18.75         16.62        5.4955    1   0   2         2
                19.50          5.62        5.2851    0   2   0         2
                20.35          5.68        5.0681    1   1   2         2
                20.66         16.92        4.9917    2   0   1         2
                20.66         28.45        4.9910    1   2   1         2
                21.46         37.97        4.8077    0  -2   1         2
                21.94          2.09        4.7040    1  -1   2         2
                22.04          7.28        4.6836    0  -1   2         2
                22.18         26.69        4.6532   -1   1   1         2
                22.24         54.02        4.6410    2   1   0         2
                22.57         33.79        4.5746    0   2   1         2
                22.68          2.13        4.5521    2   0   0         2
                23.12         13.63        4.4673    0   1   2         2
                23.43          4.06        4.4084    2   0   2         2
                23.89          4.73        4.3245   -1  -2   1         2
                24.60         10.18        4.2021    2   2   1         2
                24.72          6.59        4.1818    1  -2   1         2
                25.04          4.87        4.1293   -1   2   0         2
                25.06         12.86        4.1263    2  -1   1         2
                25.86         20.47        4.0001    2   2   0         2
                25.90         14.08        3.9951    1   2   2         2
                27.00         26.38        3.8351   -2   1   0         2
                27.16         12.18        3.8121   -1   0   2         2
                27.18         61.60        3.8090    2  -1   2         2
                27.42          3.45        3.7766   -1  -1   2         2
                27.43         22.24        3.7749    0  -2   2         2
                27.44         53.15        3.7739    2   2   2         2
                27.95          5.19        3.7060    1   0   3         2
                27.97          5.03        3.7044   -2  -1   1         2
                28.41          2.76        3.6473    1  -2   2         2
                28.54         21.29        3.6314   -2   0   1         2
                29.44         35.30        3.5234    0   3   0         2
                29.45         17.07        3.5216    1   3   1         2
                29.75         31.76        3.4873    2   0   3         2
                30.03          5.80        3.4553    1  -1   3         2
                30.03         16.26        3.4547    2   1   3         2
                30.33         25.33        3.4217   -1   1   2         2
                30.71         14.88        3.3802    0   0   3         2
                30.76         16.03        3.3746   -2  -2   1         2
                30.97          3.55        3.3526    3   1   2         2
                31.03         10.78        3.3462   -1  -2   2         2
                31.46          1.63        3.3022   -1  -3   1         2
                31.70         26.70        3.2777    0  -1   3         2
                31.80         10.73        3.2674    0   3   1         2
                32.07          3.39        3.2404    2  -2   1         2
                32.32          4.69        3.2159   -2   1   1         2
                32.42          7.25        3.2067    3   2   1         2
                33.21          4.53        3.1325    3   2   2         2
                33.60          7.59        3.0968    1   3   2         2
                33.66         18.30        3.0918    1   2   3         2
                33.83          2.05        3.0770   -2   2   0         2
                33.92          4.14        3.0686    1  -3   1         2
                34.31          1.91        3.0347    3   0   0         2
                34.34          1.31        3.0319   -1   3   0         2
                34.85          2.48        2.9888    3   1   3         2
                34.87         21.09        2.9875    3   2   0         2
                34.96          6.07        2.9800    1  -2   3         2
                34.97          2.67        2.9792    0  -3   2         2
                35.43         20.79        2.9422    3  -1   1         2
                35.63          9.51        2.9262    3  -1   2         2
                35.94         10.11        2.9017   -2  -1   2         2
                36.12          4.70        2.8878   -1   2   2         2
                36.60         13.60        2.8507    1  -3   2         2
                37.09          3.95        2.8146    0   3   2         2
                37.11          1.79        2.8132   -1   0   3         2
                37.12          8.81        2.8126   -1  -3   2         2
                37.13          1.45        2.8113   -1  -1   3         2
                37.20         30.15        2.8065    3   3   1         2
                37.67          2.09        2.7724    0   2   3         2
                37.78          3.24        2.7647   -1   3   1         2
                38.04          7.07        2.7464   -2  -2   2         2
                38.08          3.20        2.7440    2  -2   3         2
                38.21          2.92        2.7348   -3   1   0         2
                38.21          1.08        2.7348    1   4   0         2
                38.42          1.08        2.7203    2   1   4         2
                38.47          1.56        2.7171   -2   2   1         2
                38.77          2.08        2.6967    3  -1   3         2
                38.99          4.24        2.6820    1   4   1         2
                39.14          9.38        2.6723    1   1   4         2
                39.23          3.03        2.6668    2   3   3         2
                39.39          1.90        2.6558    1  -1   4         2
                39.60         10.03        2.6426    0   4   0         2
                39.80          1.30        2.6298   -1  -2   3         2
                39.82          4.89        2.6286    2   4   1         2
                39.84         11.25        2.6275   -2   1   2         2
                39.87          1.29        2.6254   -3   0   1         2
                40.26          9.70        2.6008   -1  -4   1         2
                40.52          2.63        2.5851    2  -3   1         2
                41.35          3.13        2.5353    4   1   1         2
                41.56          1.14        2.5232    3   0   4         2
                41.96          4.03        2.4999    0  -1   4         2
                42.03          4.25        2.4959    4   0   2         2
                42.04          1.94        2.4955    2   4   2         2
                42.12          1.58        2.4910   -2   3   0         2
                42.48          4.92        2.4709    1   4   2         2
                42.54          6.97        2.4676    4   1   3         2
                42.55          2.23        2.4672   -2  -3   2         2
                42.78          1.04        2.4543    1   2   4         2
                42.92          2.45        2.4466    4   0   1         2
                43.19          2.15        2.4321    0   1   4         2
                43.25          7.24        2.4290    1  -2   4         2
                43.26          3.02        2.4284    3   2   4         2
                43.50          2.13        2.4159   -3   1   1         2
                43.63          1.17        2.4090   -1   3   2         2
                43.73          2.12        2.4035    1  -4   1         2
                43.78          6.11        2.4011    4   0   3         2
                44.22          4.26        2.3781   -1   4   0         2
                44.33          1.46        2.3724    3  -1   4         2
                44.83          5.79        2.3473    3   4   2         2
                44.95          1.71        2.3418    0  -2   4         2
                45.05          1.38        2.3365    4   3   2         2
                45.17          1.22        2.3306   -2  -1   3         2
                45.26          6.83        2.3266   -2   2   2         2
                45.46          1.64        2.3167    4   3   1         2
                45.56          1.26        2.3119    3   4   0         2
                46.08          4.89        2.2873    0   4   2         2
                46.32          1.04        2.2761    4   0   0         2
                46.68          1.20        2.2595    2   4   3         2
                46.75          5.08        2.2562    4  -1   1         2
                46.91          8.98        2.2489    4   1   4         2
                47.13          2.45        2.2389    4   3   3         2
                47.19          1.98        2.2363   -3  -2   2         2
                47.25          2.54        2.2337    0   2   4         2
                47.27          3.49        2.2329    4  -1   3         2
                47.50          5.88        2.2228   -1  -1   4         2
                47.53          1.92        2.2213    3   3   4         2
                47.92          1.98        2.2042    4   0   4         2
                47.94          2.17        2.2036    2   1   5         2
                48.17          1.72        2.1934    3   4   3         2
                48.30          1.38        2.1879    4   3   0         2
                48.50          1.23        2.1793    1   0   5         2
                48.91          4.46        2.1622   -2  -4   2         2
                49.19          1.61        2.1507    2  -1   5         2
                49.19          1.32        2.1506    3  -3   2         2
                49.31          3.14        2.1459    0  -4   3         2
                49.42          2.01        2.1412    2   5   0         2
                49.56          3.12        2.1357    1  -1   5         2
                49.62          5.13        2.1332    1   1   5         2
                50.10          1.45        2.1141    0   5   0         2
                50.43          2.61        2.1011    4   4   2         2
                50.70          2.93        2.0909    2  -4   2         2
                50.71          1.84        2.0903   -4  -2   1         2
                51.06          1.11        2.0771    2  -3   4         2
                51.15          1.99        2.0734    2   5   2         2
                51.23          1.27        2.0705   -1   3   3         2
                51.37          1.93        2.0653   -1  -4   3         2
                51.39         10.24        2.0647   -2   4   0         2
                51.40          1.01        2.0643    3  -3   3         2
                51.46          2.00        2.0617    4   3   4         2
                51.50          2.32        2.0606    5   1   2         2
                51.70          1.47        2.0529    3  -1   5         2
                51.75          1.80        2.0513   -3   3   0         2
                51.92          2.90        2.0450    0   5   1         2
                52.02          1.08        2.0411   -2  -5   1         2
                52.31          1.05        2.0306   -2   3   2         2
                52.48          1.02        2.0246    4   4   3         2
                52.67          1.03        2.0179    4  -2   3         2
                52.76          5.37        2.0145    0  -1   5         2
                53.14          2.28        2.0012    0   3   4         2
                53.16          1.15        2.0006    5   1   1         2
                53.17          4.69        2.0000    4   4   0         2
                53.32          1.84        1.9950    5   0   2         2
                54.05          3.40        1.9701    4   0   5         2
                54.20          5.28        1.9650   -1   2   4         2
                54.63          1.05        1.9508   -1   5   0         2
                54.90          3.87        1.9418    5   1   4         2
                54.97          1.24        1.9396   -3  -1   3         2
                55.07          1.69        1.9364   -2   4   1         2
                55.07          1.88        1.9363    5   0   1         2
                55.17          1.13        1.9331    0  -2   5         2
                55.40          1.87        1.9258    5   2   4         2
                55.78          1.38        1.9135   -3  -2   3         2
                56.02          2.10        1.9061   -2   0   4         2
                56.39          1.49        1.8944    1  -4   4         2
                56.59          2.64        1.8883   -2  -2   4         2
                56.82          3.02        1.8814    4  -1   5         2
                56.93          2.81        1.8781    5   2   0         2
                57.08          3.28        1.8735    5  -1   2         2
                57.66          1.97        1.8563    0   2   5         2
                57.74          2.54        1.8541   -4  -4   1         2
                57.85          2.98        1.8507    5   3   4         2
