      Sulphur
      Wyckoff R W G
      Crystal Structures 1 (1963) 7-83
      Second edition. Interscience Publishers, New York, New York
      _database_code_amcsd 0011255
      CELL PARAMETERS:  10.4670 12.8700 24.4930   90.000   90.000   90.000
      SPACE GROUP: Fddd      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   3299.459
      Density (g/cm3):      2.065
      MAX. ABS. INTENSITY / VOLUME**2:      9.295003849    
      RIR:      2.101
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.34          6.71        7.7079    1   1   1         8
                17.89         15.03        5.7575    1   1   3         8
                18.08          6.22        5.6965    0   2   2         4
                21.44          1.75        4.8125    2   0   2         4
                24.64          2.07        4.1945    1   1   5         8
                25.47         11.90        4.0602    2   2   0         4
                26.41         13.81        3.9184    1   3   1         8
                26.86        100.00        3.8539    2   2   2         8
                29.04          6.60        3.5699    1   3   3         8
                30.10         38.56        3.4471    0   2   6         4
                30.68          2.71        3.3839    2   2   4         8
                31.13         22.52        3.3361    3   1   1         8
                32.29         24.66        3.2188    2   0   6         4
                32.31         11.22        3.2175    0   4   0         2
                32.35         12.79        3.2134    1   1   7         8
                33.42         20.85        3.1130    3   1   3         8
                33.75         14.99        3.0841    1   3   5         8
                34.00          1.09        3.0616    0   0   8         2
                36.63         19.04        2.8482    0   4   4         4
                38.87          2.10        2.6904    3   3   1         8
                39.10          1.19        2.6748    2   4   2         8
                39.88         11.48        2.6248    1   3   7         8
                40.01          2.53        2.6168    4   0   0         2
                40.78          3.71        2.5693    3   3   3         8
                41.93          8.10        2.5017    2   4   4         8
                42.20          4.42        2.4866    1   5   1         8
                43.30         14.18        2.4263    3   1   7         8
                43.68          2.36        2.4062    4   0   4         4
                44.23          4.32        2.3779    4   2   2         8
                44.40          4.98        2.3692    3   3   5         8
                46.04          7.01        2.2891    0   2  10         4
                47.61          1.71        2.2180    0   4   8         4
                49.27          3.59        2.1474    1   1  11         8
                50.04          7.10        2.1166    3   1   9         8
                50.13          8.49        2.1128    0   6   2         4
                50.53          2.16        2.0973    2   2  10         8
                51.54          1.64        2.0589    5   1   1         8
                52.00          1.25        2.0421    2   4   8         8
                52.96          1.79        2.0077    3   5   3         8
                53.49          3.96        1.9892    4   0   8         4
                54.37          3.43        1.9592    2   6   2         8
                55.36          1.42        1.9270    4   4   4         8
                55.97          1.65        1.9078    3   5   5         8
                56.09          7.88        1.9038    5   1   5         8
                56.20          2.93        1.9005    4   2   8         8
                56.25          1.19        1.8988    0   6   6         4
                58.19          1.19        1.8409    1   5   9         8
                58.38          1.12        1.8353    1   1  13         8
                58.70          2.10        1.8264    2   4  10         8
                58.79          4.73        1.8236    2   2  12         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
