      Richterite
      Oberti R, Hawthorne F C, Ungaretti L, Cannillo E
      European Journal of Mineralogy 5 (1993) 43-51
      The behaviour of Mn in amphiboles: Mn in richerite
      Sample: MR(5) using occupancies from MR(4)
      _database_code_amcsd 0006468
      CELL PARAMETERS:   9.9740 18.0780  5.2820   90.000  104.360   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    922.641
      Density (g/cm3):      3.083
      MAX. ABS. INTENSITY / VOLUME**2:      4.015181496    
      RIR:      0.608
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.37         16.13        9.0390    0   2   0         2
                12.06         73.81        8.5216    1   1   0         4
                20.17          1.36        5.1131    1   3   0         4
                21.12         15.52        4.8835   -1   1   1         4
                21.36          1.42        4.8312    2   0   0         2
                22.85         21.76        4.5195    0   4   0         2
                23.19          2.19        4.4530    0   2   1         4
                24.26          3.74        4.2608    2   2   0         4
                25.76          9.37        4.0162    1   1   1         4
                26.67         17.86        3.8805   -1   3   1         4
                30.52         77.61        3.4006    1   3   1         4
                30.66          1.26        3.3863    1   5   0         4
                31.47         52.76        3.3005    2   4   0         4
                32.80         67.37        3.1709    3   1   0         4
                34.14          5.52        3.0492   -3   1   1         4
                35.08         37.28        2.9703    2   2   1         4
                35.40         10.54        2.9441   -1   5   1         4
                36.74         25.42        2.8405    3   3   0         4
                37.96         34.28        2.7521   -3   3   1         4
                38.47        100.00        2.7173    1   5   1         4
                40.34         48.94        2.5963    0   6   1         4
                40.96          5.67        2.5585    0   0   2         2
                41.34         72.85        2.5361   -2   0   2         2
                42.05          1.04        2.4950    1   7   0         4
                42.65          1.14        2.4618    0   2   2         4
                43.01          2.22        2.4418   -2   2   2         4
                43.50          2.11        2.4156    4   0   0         2
                43.70          4.48        2.4050    3   5   0         4
                44.77         30.08        2.3506   -3   5   1         4
                44.86         14.44        2.3461   -4   2   1         4
                45.78         17.62        2.3014   -1   7   1         4
                46.19         20.31        2.2820   -3   1   2         4
                46.22          1.93        2.2808    3   3   1         4
                47.75          8.45        2.2117   -2   4   2         4
                48.30          6.72        2.1881    1   7   1         4
                48.59         42.71        2.1757    2   6   1         4
                49.23          9.39        2.1491   -3   3   2         4
                49.64          1.12        2.1324   -1   5   2         4
                51.32          1.35        2.0671    0   8   1         4
                51.52         21.67        2.0596    2   0   2         2
                52.16         10.82        2.0362    3   5   1         4
                52.47         11.83        2.0249   -4   0   2         2
                52.75          1.98        2.0148    3   7   0         4
                53.68          1.87        1.9825   -3   7   1         4
                54.15          5.03        1.9666    1   9   0         4
                54.32          2.04        1.9610    1   5   2         4
                54.53          2.50        1.9539    4   2   1         4
                54.93          2.57        1.9409   -3   5   2         4
                55.53          8.62        1.9215    5   1   0         4
                56.50          5.92        1.8912   -4   6   1         4
                57.06          2.47        1.8742    2   4   2         4
                57.28          6.19        1.8676   -1   9   1         4
                57.95          4.41        1.8479   -4   4   2         4
                58.21          1.60        1.8402    5   3   0         4
                59.36          2.49        1.8078    0  10   0         2
                59.45          3.25        1.8054    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
