      Agrellite	
      Ghose S, Wan C	
      American Mineralogist 64 (1979) 563-572
      Agrellite, Na(Ca,RE)2Si4O10F: A layer structure with silicate tubes
      _database_code_amcsd 0000722
      CELL PARAMETERS:   7.7590 18.9460  6.9860   89.880  116.650   94.320
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    914.669
      Density (g/cm3):      2.942
      MAX. ABS. INTENSITY / VOLUME**2:      2.331127701    
      RIR:      0.370
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.88         35.93        9.4401    0   2   0         2
                14.89          2.05        6.9106    1   0   0         2
                15.42         24.02        6.6713   -1   1   0         2
                16.35          2.93        6.2934    0   3   0         2
                16.50          2.24        6.2399    0   0   1         2
                16.52          1.28        6.2297   -1   0   1         2
                17.20          2.74        5.9868   -1   1   1         2
                17.61         13.27        5.8476   -1  -1   1         2
                19.20          3.53        5.3673    1   2   0         2
                19.47          1.30        5.2928    0  -2   1         2
                20.13         13.74        5.1224    0   2   1         2
                21.23          1.16        4.8587   -1   3   0         2
                21.86          9.09        4.7201    0   4   0         2
                22.86          2.38        4.5176   -1   3   1         2
                26.94         76.65        3.8425   -2   0   1         2
                27.03          1.58        3.8305    0  -4   1         2
                27.08         41.33        3.8235    1  -1   1         2
                27.58          3.29        3.7548    1   4   0         2
                27.83         37.26        3.7226    1   1   1         2
                27.99          1.83        3.7016    0   4   1         2
                28.39          3.17        3.6501   -2   2   1         2
                29.70          1.01        3.4930   -1   0   2         2
                29.86          5.57        3.4743   -2  -2   1         2
                30.03         41.25        3.4553    2   0   0         2
                30.08          3.04        3.4501   -2   1   0         2
                30.20         50.07        3.4362   -1   5   0         2
                30.20          2.16        3.4361   -1   1   2         2
                30.23          1.82        3.4333   -1  -1   2         2
                30.63          2.60        3.3886    1  -3   1         2
                31.00          2.24        3.3499    2   1   0         2
                31.13         51.60        3.3356   -2   2   0         2
                32.45        100.00        3.2034    1   5   0         2
                32.76          4.51        3.1740   -1  -5   1         2
                32.90         89.07        3.1610    2   2   0         2
                33.05         60.34        3.1467    0   6   0         2
                33.11          2.91        3.1411   -2   3   0         2
                33.35         18.95        3.1199    0   0   2         2
                33.40         19.25        3.1149   -2   0   2         2
                33.69         21.72        3.0887   -2   4   1         2
                34.05         69.39        3.0570   -1   3   2         2
                34.12         71.34        3.0512   -1  -3   2         2
                34.79         46.09        2.9942    0  -2   2         2
                34.80         44.16        2.9934   -2   2   2         2
                35.56         22.66        2.9314    0   2   2         2
                35.61          1.00        2.9278    2   3   0         2
                35.66         24.60        2.9238   -2  -2   2         2
                35.88          1.48        2.9057   -2   4   0         2
                36.19          5.07        2.8819   -2  -4   1         2
                37.39         37.79        2.7928    1  -5   1         2
                37.60          1.17        2.7779    1   6   0         2
                37.70         12.82        2.7703    0   6   1         2
                37.90          1.51        2.7566    0   3   2         2
                38.97          5.64        2.6837    2   4   0         2
                39.30          2.79        2.6619   -2   5   0         2
                39.51         69.90        2.6484   -2   4   2         2
                39.54         66.97        2.6464    0  -4   2         2
                40.15         11.81        2.6081    1   5   1         2
                40.49         45.66        2.5866   -1   7   0         2
                40.82         11.60        2.5670   -1   5   2         2
                40.91         11.65        2.5613   -1  -5   2         2
                40.91         23.87        2.5612    0   4   2         2
                41.04         24.59        2.5538   -2  -4   2         2
                41.42          1.15        2.5313    2  -2   1         2
                41.55         18.94        2.5235   -2   6   1         2
                41.76          1.64        2.5116   -1   7   1         2
                42.70          3.27        2.4590    1   0   2         2
                42.74         10.37        2.4566    1  -1   2         2
                42.79          2.75        2.4540   -3   0   2         2
                42.81         10.98        2.4526   -3   1   2         2
                42.93          1.33        2.4460   -3   3   1         2
                42.96          2.46        2.4446    1   7   0         2
                43.04         10.82        2.4402   -1  -7   1         2
                43.14          1.02        2.4348    2   2   1         2
                43.24          5.79        2.4294   -2   6   0         2
                43.41          3.09        2.4206    1   1   2         2
                43.52          2.96        2.4149   -3  -1   2         2
                44.50          1.00        2.3642    0   5   2         2
                44.58          5.91        2.3600    0   8   0         2
                44.69          4.62        2.3543   -2  -6   1         2
                44.84          2.36        2.3468    1   2   2         2
                44.97          2.97        2.3407   -3  -2   2         2
                44.97          1.06        2.3405   -1   6   2         2
                45.08          3.70        2.3350    2  -4   1         2
                45.09          1.02        2.3348   -3   3   2         2
                45.60         28.62        2.3098   -3   1   0         2
                46.16          4.09        2.2835    1  -7   1         2
                46.58         12.60        2.2641    3   1   0         2
                46.69          8.81        2.2588   -2   6   2         2
                46.75          9.02        2.2560    0  -6   2         2
                46.96          6.51        2.2469    1   3   2         2
                47.09          6.02        2.2408   -3  -3   2         2
                47.89          6.57        2.2055   -3   5   1         2
                48.27          2.15        2.1892    2   4   1         2
                48.44          2.69        2.1819    0   8   1         2
                48.82          2.05        2.1659   -1  -3   3         2
                49.21          1.83        2.1498   -1   3   3         2
                49.52         17.92        2.1371   -1   7   2         2
                49.64         18.23        2.1325   -1  -7   2         2
                49.68          2.38        2.1310    1   4   2         2
                49.82          2.51        2.1252   -3  -4   2         2
                50.02          7.17        2.1172   -3   5   2         2
                50.02          7.51        2.1171    1  -5   2         2
                50.27         10.35        2.1073    3   3   0         2
                50.98          2.26        2.0800    0   0   3         2
                51.05          1.51        2.0775   -2   8   1         2
                51.05          1.00        2.0775   -2   4   3         2
                51.23          1.77        2.0707    2  -6   1         2
                51.63          5.63        2.0555   -1   9   0         2
                51.64          2.93        2.0553   -3  -1   3         2
                51.77          4.30        2.0506   -3  -5   1         2
                51.96         20.97        2.0436   -3   5   0         2
                52.36          3.37        2.0291   -2   8   0         2
                52.71          2.12        2.0162    0   2   3         2
                52.83          1.07        2.0123   -1   9   1         2
                52.94          8.87        2.0083    1   5   2         2
                53.09          8.66        2.0029   -3  -5   2         2
                54.68          1.32        1.9492   -3  -3   3         2
                55.32          1.82        1.9282    2  -1   2         2
                55.43         19.55        1.9248    2   0   2         2
                55.56          2.69        1.9207    2   6   1         2
                55.84          6.47        1.9117    2  -2   2         2
                56.16          1.59        1.9018    2   1   2         2
                56.29         10.74        1.8975    3   5   0         2
                56.60         14.08        1.8880    0  10   0         2
                56.85          1.15        1.8806   -3  -6   2         2
                56.95          3.63        1.8774    2   8   0         2
                56.97          2.88        1.8769    2  -3   2         2
                57.11          1.96        1.8726   -3   7   2         2
                57.14          1.86        1.8717    1  -7   2         2
                57.85          9.15        1.8508    0   8   2         2
                58.00          8.41        1.8463   -2  -8   2         2
                58.63          1.03        1.8284   -3   7   0         2
                58.69          8.80        1.8265    2  -4   2         2
                58.74          2.75        1.8252    0 -10   1         2
                59.64          7.29        1.8002   -1   9   2         2
                59.77          7.73        1.7966   -1  -9   2         2
                59.96          1.38        1.7914   -3  -7   1         2
================================================================================
