      Direnzoite
      Galli E, Gualtieri A F
      American Mineralogist 93 (2008) 95-102
      Direnzoite, [NaK6MgCa2(Al13Si47O120)*36H2O], a new zeolite from Massif Central
      (France): Description and crystal structure
      Locality: Massif Central, France
      Note: changed O11(y) sign
      _database_code_amcsd 0004494
      CELL PARAMETERS:   7.5789 18.2010 26.1539   90.000   90.000   90.000
      SPACE GROUP: Pmmn      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   3607.739
      Density (g/cm3):      2.168
      MAX. ABS. INTENSITY / VOLUME**2:      1.605589854    
      RIR:      0.346
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 3.92         41.82       26.1539    0   0   1         2
                 6.87         66.80       14.9394    0   1   1         4
                 7.85         13.23       13.0769    0   0   2         2
                 9.67         35.75       10.6201    0   1   2         4
                11.29         76.59        9.1005    0   2   0         2
                11.79         13.15        8.7180    0   0   3         2
                11.96         21.84        8.5950    0   2   1         4
                13.07         44.50        7.8626    0   1   3         4
                13.77          5.80        7.4697    0   2   2         4
                14.13          2.36        7.2794    1   0   1         4
                14.70          4.73        6.9965    1   1   0         4
                15.22         69.69        6.7589    1   1   1         8
                15.69         16.22        6.5572    1   0   2         4
                15.74          5.72        6.5385    0   0   4         2
                16.35         25.96        6.2954    0   2   3         4
                16.69         21.12        6.1691    1   1   2         8
                17.42         43.58        5.9101    0   3   1         4
                18.01          2.05        5.7197    1   0   3         4
                18.72          5.09        5.5035    0   3   2         4
                18.88          3.45        5.4566    1   1   3         8
                19.37          7.24        5.3201    1   2   2         8
                19.41          6.02        5.3100    0   2   4         4
                19.71          1.40        5.2308    0   0   5         2
                20.51         26.17        5.0273    0   1   5         4
                20.71         13.88        4.9798    0   3   3         4
                20.83          6.60        4.9507    1   0   4         4
                21.30          5.61        4.8426    1   2   3         8
                21.60          6.18        4.7771    1   1   4         8
                21.79          5.00        4.7363    1   3   0         4
                22.15          2.94        4.6605    1   3   1         8
                22.69          2.15        4.5502    0   4   0         2
                22.77          2.25        4.5350    0   2   5         4
                23.04          5.17        4.4829    0   4   1         4
                23.19         17.43        4.4532    1   3   2         8
                23.22         18.86        4.4474    0   3   4         4
                23.70          4.44        4.3590    0   0   6         2
                23.76         18.22        4.3488    1   2   4         8
                24.04         16.00        4.2975    0   4   2         4
                24.38         43.34        4.2391    0   1   6         4
                24.67         13.41        4.1894    1   1   5         8
                24.84          3.57        4.1618    1   3   3         8
                26.12          1.26        3.9616    0   3   5         4
                26.32          1.77        3.9313    0   2   6         4
                26.60          4.95        3.8915    1   2   5         8
                26.83          7.52        3.8585    1   4   1         8
                26.99         24.18        3.8357    1   3   4         8
                27.33         12.34        3.7894    2   0   0         2
                27.41          1.48        3.7786    1   0   6         4
                27.62          2.32        3.7503    2   0   1         4
                27.71         16.12        3.7383    1   4   2         8
                27.73         11.39        3.7349    0   4   4         4
                28.00          8.13        3.6997    1   1   6         8
                28.21         20.40        3.6731    2   1   1         8
                28.31         19.90        3.6599    0   1   7         4
                28.47         16.59        3.6397    2   0   2         4
                28.75         12.92        3.6054    0   5   1         4
                29.05         37.08        3.5690    2   1   2         8
                29.12          2.56        3.5609    1   4   3         8
                29.29         42.48        3.5400    0   3   6         4
                29.65        100.00        3.4983    2   2   0         4
                29.73          1.83        3.4897    1   2   6         8
                29.92         25.52        3.4674    2   2   1         8
                30.02          7.29        3.4563    0   2   7         4
                30.40         51.62        3.4136    2   1   3         8
                30.72          1.02        3.3794    2   2   2         8
                31.66         13.38        3.2813    1   5   0         4
                31.69         15.07        3.2786    2   0   4         4
                31.78         34.38        3.2692    0   0   8         2
                31.92         32.18        3.2558    1   5   1         8
                32.21          7.11        3.2267    2   1   4         8
                32.30          2.48        3.2177    0   1   8         4
                32.59          3.13        3.1900    2   3   1         8
                32.67         27.36        3.1827    1   5   2         8
                32.68         52.33        3.1814    0   3   7         4
                32.69         91.31        3.1805    0   5   4         4
                33.04          4.31        3.1477    0   4   6         4
                33.08          4.89        3.1447    1   2   7         8
                33.27          1.14        3.1272    1   4   5         8
                33.33         18.50        3.1211    2   3   2         8
                33.74         13.51        3.0845    2   2   4         8
                33.83          8.83        3.0767    0   2   8         4
                33.89          4.06        3.0710    1   5   3         8
                33.92          3.30        3.0688    2   0   5         4
                34.33          2.38        3.0335    0   6   0         2
                34.41          2.65        3.0261    2   1   5         8
                34.54         28.66        3.0156    2   3   3         8
                34.56          7.31        3.0133    0   6   1         4
                34.70         21.46        3.0019    1   0   8         4
                35.18          2.65        2.9618    1   1   8         8
                35.27          4.66        2.9550    0   6   2         4
                35.53          2.27        2.9334    1   3   7         8
                35.54         30.16        2.9327    1   5   4         8
                35.81         45.04        2.9119    2   4   0         4
                35.86         25.73        2.9079    2   2   5         8
                35.87          8.46        2.9070    1   4   6         8
                35.88         13.30        2.9060    0   0   9         2
                36.04          1.41        2.8940    2   4   1         8
                36.12          2.02        2.8876    0   4   7         4
                36.16          3.04        2.8844    2   3   4         8
                36.24          2.28        2.8780    0   3   8         4
                36.41          5.17        2.8650    0   6   3         4
                36.60          2.98        2.8508    1   2   8         8
                36.94          3.40        2.8252    2   1   6         8
                37.57         14.86        2.7797    1   5   5         8
                37.73          1.71        2.7683    0   2   9         4
                37.95          1.32        2.7532    1   6   2         8
                38.31          9.07        2.7283    2   2   6         8
                38.53          1.12        2.7134    1   0   9         4
                38.97          7.54        2.6837    1   1   9         8
                39.03          5.58        2.6799    1   6   3         8
                39.93          1.49        2.6216    1   5   6         8
                39.94          5.08        2.6209    0   3   9         4
                40.08          2.92        2.6121    2   5   1         8
                40.16          1.46        2.6073    0   5   7         4
                40.27          8.41        2.6002    1   2   9         8
                40.46          1.40        2.5888    0   1  10         4
                40.49         24.95        2.5869    2   3   6         8
                41.04          2.50        2.5536    2   2   7         8
                41.10          5.03        2.5502    0   7   2         4
                41.72          5.89        2.5136    0   2  10         4
                42.11          4.35        2.4917    0   7   3         4
                42.14          1.59        2.4899    0   6   6         4
                42.32          5.55        2.4797    1   6   5         8
                42.45          2.03        2.4723    1   0  10         4
                42.69          1.00        2.4594    1   7   0         4
                42.88          1.13        2.4491    0   4   9         4
                43.11         10.93        2.4366    2   3   7         8
                43.12          6.88        2.4362    2   5   4         8
                43.19          3.38        2.4323    0   5   8         4
                43.35          1.68        2.4238    3   2   1         8
                43.39          1.31        2.4213    2   4   6         8
                44.23          1.11        2.3776    0   0  11         2
                44.61          3.55        2.3585    2   6   1         8
                44.63          1.16        2.3576    0   1  11         4
                44.89          1.43        2.3446    3   2   3         8
                45.98          3.34        2.2919    2   3   8         8
                46.34          8.61        2.2751    0   8   0         2
                46.50          9.68        2.2675    0   4  10         4
                46.52          5.37        2.2666    0   8   1         4
                46.73          1.56        2.2573    3   1   5         8
                46.86          2.10        2.2512    1   1  11         8
                46.91          3.35        2.2488    2   5   6         8
                47.43          1.76        2.2257    1   7   5         8
                47.99          3.21        2.2012    1   2  11         8
                48.00          1.21        2.2009    3   4   1         8
                48.50          6.18        2.1795    0   0  12         2
                48.62          1.11        2.1744    2   4   8         8
                48.67          2.12        2.1724    1   4  10         8
                49.40          2.49        2.1420    1   7   6         8
                49.51          1.59        2.1376    2   1  10         8
                49.60          1.48        2.1342    0   7   7         4
                49.61          3.35        2.1337    1   6   8         8
                49.82          1.11        2.1253    3   2   6         8
                49.85          1.19        2.1240    0   5  10         4
                50.10          2.22        2.1140    1   8   3         8
                50.65          3.04        2.0928    3   0   7         4
                50.65          8.50        2.0925    3   4   4         8
                50.93          1.86        2.0819    2   7   3         8
                51.32          2.28        2.0673    1   8   4         8
                52.02          2.64        2.0412    1   2  12         8
                52.07          1.99        2.0396    3   2   7         8
                52.13          2.88        2.0372    2   7   4         8
                52.20          1.97        2.0348    3   4   5         8
                52.32          1.99        2.0303    1   4  11         8
                52.37          2.19        2.0286    2   3  10         8
                52.64          1.60        2.0190    3   5   3         8
                52.70          2.68        2.0169    0   8   6         4
                52.84          6.52        2.0118    0   0  13         2
                52.85          4.52        2.0115    1   8   5         8
                53.12          1.26        2.0018    2   1  11         8
                53.20          1.95        1.9990    3   0   8         4
                53.73          8.98        1.9808    0   6  10         4
                53.81          5.82        1.9782    3   5   4         8
                54.04          2.31        1.9702    3   4   6         8
                54.05          1.18        1.9700    0   9   3         4
                54.58          2.45        1.9524    3   2   8         8
                54.78          8.09        1.9458    2   4  10         8
                54.86          1.17        1.9432    0   8   7         4
                55.19          2.32        1.9325    1   9   2         8
                55.41          2.69        1.9253    1   5  11         8
                55.46          1.86        1.9239    2   7   6         8
                55.57          1.17        1.9202    3   6   2         8
                55.65          1.27        1.9179    2   6   8         8
                55.69          1.52        1.9164    1   6  10         8
                56.10          1.15        1.9035    2   8   3         8
                56.34          1.99        1.8962    3   1   9         8
                56.38          1.54        1.8949    3   6   3         8
                56.39         33.09        1.8947    4   0   0         2
                56.88          1.25        1.8797    4   1   1         8
                57.07          2.32        1.8739    3   5   6         8
                57.13          1.29        1.8722    1   9   4         8
                57.16          5.20        1.8713    0   6  11         4
                57.20          2.05        1.8699    0   5  12         4
                58.16          2.75        1.8417    2   4  11         8
                58.55          1.17        1.8304    1   9   5         8
                58.92         10.85        1.8201    0  10   0         2
                59.08          2.04        1.8155    1   5  12         8
                59.21          1.78        1.8119    3   7   0         4
                59.37          7.51        1.8076    3   7   1         8
                59.47          2.89        1.8049    1   1  14         8
                59.84          2.27        1.7948    3   7   2         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
