      Sursassite
      Nagashima M, Akasaka M, Minakawa T, Libowitzky E, Armbruster T
      American Mineralogist 94 (2009) 1440-1449
      Sursassite: hydrogen bonding, cation order, and pumpellyite intergrowth
      Locality: Kamisugai, Japan
      Sample Number: 3
      _database_code_amcsd 0004988
      CELL PARAMETERS:   8.7278  5.8065  9.8121   90.000  109.060   90.000
      SPACE GROUP: P2_1/m    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    469.996
      Density (g/cm3):      3.526
      MAX. ABS. INTENSITY / VOLUME**2:      6.725428619    
      RIR:      0.890
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.08          1.99        9.2742    0   0   1         2
                21.68          1.48        4.7604   -1   0   2         2
                22.26          1.69        4.6371    0   0   2         2
                22.49         60.28        4.5910   -1   1   1         4
                23.86         19.15        4.3302   -2   0   1         2
                25.07         10.28        4.1247    2   0   0         2
                26.28          1.13        3.9369    1   1   1         4
                27.63         32.91        3.7493   -2   0   2         2
                28.15          4.75        3.6814   -1   1   2         4
                29.01          2.64        3.5743    1   0   2         2
                29.89          1.85        3.4712   -2   1   1         4
                30.70          5.36        3.3810    2   0   1         2
                33.02          4.52        3.1497   -2   1   2         4
                34.21          7.19        3.0438    1   1   2         4
                34.90          2.88        2.9854   -2   0   3         2
                35.68          4.03        2.9218    2   1   1         4
                35.86         16.27        2.9078   -3   0   1         2
                35.92         28.73        2.9032    0   2   0         2
                36.65        100.00        2.8469   -1   1   3         4
                37.29          6.42        2.8001   -3   0   2         2
                37.70          9.17        2.7707    0   2   1         4
                38.00          4.96        2.7498    3   0   0         2
                38.16          7.74        2.7386    1   2   0         4
                38.61          5.82        2.7074   -1   2   1         4
                39.05         35.86        2.6780    2   0   2         2
                39.41          2.69        2.6551   -2   1   3         4
                40.28         49.08        2.6000   -3   1   1         4
                41.06          4.01        2.5524    1   2   1         4
                41.58          2.68        2.5222   -3   1   2         4
                42.22          1.45        2.4852    3   1   0         4
                42.34          1.78        2.4787   -1   2   2         4
                42.66         32.26        2.4607    0   2   2         4
                43.20          4.73        2.4319    2   1   2         4
                43.58          7.53        2.4114   -2   2   1         4
                43.93         33.35        2.3932    1   1   3         4
                44.30          5.56        2.3741    2   2   0         4
                45.90         17.52        2.2958   -3   1   3         4
                45.90         13.29        2.2955   -2   2   2         4
                46.72          2.99        2.2574   -1   1   4         4
                47.09          4.92        2.2408    3   1   1         4
                47.96          2.88        2.2026    2   2   1         4
                48.73          1.62        2.1700   -1   2   3         4
                48.75         12.89        2.1688   -4   0   1         2
                48.84          4.34        2.1651   -4   0   2         2
                49.00         16.12        2.1585    2   0   3         2
                50.05         18.79        2.1163    0   2   3         4
                50.94         21.75        2.0814   -2   2   3         4
                51.45          4.81        2.0623    4   0   0         2
                51.66          4.22        2.0545   -3   2   1         4
                52.28          3.18        2.0317   -4   1   1         4
                52.37          1.89        2.0287   -4   1   2         4
                52.52          2.01        2.0232    2   1   3         4
                52.66          4.52        2.0183   -3   1   4         4
                54.10         11.02        1.9685    2   2   2         4
                54.27          2.80        1.9625    3   1   2         4
                56.64          4.50        1.8868    4   0   1         2
                56.72          1.49        1.8843    1   3   0         4
                57.04          1.10        1.8746   -4   0   4         2
                57.06          4.64        1.8741   -1   3   1         4
                57.71          1.21        1.8548    0   0   5         2
                57.89          3.06        1.8495   -1   1   5         4
                58.17          1.11        1.8416   -3   0   5         2
                58.20          1.49        1.8407   -2   2   4         4
                59.22         10.33        1.8117    0   2   4         4
                59.85          3.08        1.7945    4   1   1         4
                59.90          1.11        1.7930   -1   3   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
