      Picromerite
      Kannan K K, Viswamitra M A
      Zeitschrift fur Kristallographie 122 (1965) 161-174
      Crystal structure of magnesium potassium sulfate hexahydrate MgK2(SO4)2*6(H2O)
      Locality: synthetic
      _database_code_amcsd 0010626
      CELL PARAMETERS:   9.0720 12.2120  6.1130   90.000  104.830   90.000
      SPACE GROUP: P2_1/a    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    654.683
      Density (g/cm3):      2.043
      MAX. ABS. INTENSITY / VOLUME**2:      3.613649198    
      RIR:      0.826
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.44         22.63        7.1233    1   1   0         4
                16.86          1.60        6.1060    0   2   0         2
                19.38         17.57        5.3193    0   1   1         4
                20.58          4.78        5.0110    1   2   0         4
                23.56         10.03        4.3849    2   0   0         2
                24.34          8.27        4.2464    0   2   1         4
                24.95         59.17        4.1444    1   1   1         4
                25.03         10.96        4.1316   -1   2   1         4
                25.05          9.59        4.1269    2   1   0         4
                25.52         72.11        4.0525   -2   0   1         2
                26.92          4.49        3.8463   -2   1   1         4
                28.06        100.00        3.6923    1   3   0         4
                29.02          9.34        3.5728    1   2   1         4
                30.75          1.27        3.3765   -2   2   1         4
                30.97         12.89        3.3523    0   3   1         4
                31.53          9.97        3.2949   -1   3   1         4
                32.95         37.50        3.1560    2   0   1         2
                34.07         30.13        3.0556    2   1   1         4
                34.10         38.98        3.0530    0   4   0         2
                34.84         14.34        2.9899    1   3   1         4
                34.92          3.14        2.9833    2   3   0         4
                35.26         53.40        2.9553   -1   1   2         4
                35.27          4.83        2.9547    0   0   2         2
                36.17          1.91        2.8833    1   4   0         4
                36.32          2.94        2.8720   -2   3   1         4
                36.55         18.54        2.8545   -3   1   1         4
                36.71          7.00        2.8430    3   1   0         4
                37.21         21.84        2.8056   -2   0   2         2
                37.24         17.13        2.8036    2   2   1         4
                38.22          7.72        2.7344   -2   1   2         4
                38.35         23.66        2.7256   -1   2   2         4
                39.00          8.67        2.6817   -1   4   1         4
                39.55          6.84        2.6459   -3   2   1         4
                41.80          3.95        2.5094    1   4   1         4
                41.87          1.64        2.5055    2   4   0         4
                42.06         13.72        2.4942    2   3   1         4
                43.07          6.67        2.4387   -1   3   2         4
                43.07          4.96        2.4385   -2   4   1         4
                43.87          2.19        2.3965    1   2   2         4
                43.97          3.02        2.3912    0   3   2         4
                44.16         41.27        2.3811   -3   3   1         4
                46.73          7.49        2.2572    0   5   1         4
                47.09          4.05        2.2410   -3   2   2         4
                47.68          2.89        2.2148   -4   1   1         4
                48.15         21.17        2.1943    2   4   1         4
                48.19          5.60        2.1925    4   0   0         2
                48.77          2.83        2.1679    2   1   2         4
                49.02          2.52        2.1579    4   1   0         4
                49.55          1.03        2.1361    1   5   1         4
                49.87         11.69        2.1232    0   4   2         4
                50.05          2.15        2.1161   -3   4   1         4
                50.13          3.13        2.1130   -4   2   1         4
                50.17          3.56        2.1114    3   4   0         4
                50.67          5.01        2.0919   -2   5   1         4
                51.19          1.32        2.0722    2   2   2         4
                51.36          8.40        2.0658   -2   4   2         4
                51.42         13.30        2.0635    4   2   0         4
                51.51          1.91        2.0600    3   3   1         4
                53.23          1.57        1.9981   -2   0   3         2
                54.03          1.10        1.9706   -4   3   1         4
                54.06         10.24        1.9698    0   0   3         2
                55.22          6.83        1.9315    2   5   1         4
                55.48          1.12        1.9231   -4   2   2         4
                56.04          1.45        1.9054   -1   5   2         4
                56.50          2.46        1.8912   -3   4   2         4
                56.78          7.30        1.8825    0   5   2         4
                56.83          2.54        1.8812    3   4   1         4
                56.95          2.24        1.8776   -3   5   1         4
                57.06          4.41        1.8743    3   5   0         4
                57.92          6.73        1.8488   -3   1   3         4
                57.95          2.09        1.8477    1   6   1         4
                58.87          5.63        1.8214   -1   3   3         4
                58.96          8.08        1.8188   -2   6   1         4
                59.87          5.92        1.7937   -2   3   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
