      Osumilite
      Brown G E, Gibbs G V
      American Mineralogist 54 (1969) 101-116
      Refinement of the crystal structure of osumilite
      _database_code_amcsd 0000188
      CELL PARAMETERS:  10.1550 10.1550 14.2840   90.000   90.000  120.000
      SPACE GROUP: P6/mcc    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1275.676
      Density (g/cm3):      2.716
      MAX. ABS. INTENSITY / VOLUME**2:      6.732233255    
      RIR:      1.157
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.40         45.32        7.1420    0   0   2         2
                18.58         42.93        5.5441    1   0   2        12
                20.31         34.71        5.0775    1   1   0         6
                23.49         10.41        4.3972    2   0   0         6
                24.98         45.46        4.1383    1   1   2        12
                27.66         35.72        3.7444    2   0   2        12
                29.03         14.92        3.5710    0   0   4         2
                31.24          2.48        3.3240    2   1   0        12
                31.39         14.98        3.3086    1   0   4        12
                32.10        100.00        3.2375    2   1   1        24
                34.56         15.38        3.0136    2   1   2        24
                35.56          5.96        2.9315    3   0   0         6
                35.69         64.43        2.9209    1   1   4        12
                37.68         50.84        2.7720    2   0   4        12
                38.35         10.37        2.7255    2   1   3        24
                41.29         20.34        2.5387    2   2   0         6
                43.06          4.69        2.4392    3   1   0        12
                43.72          4.70        2.4043    3   1   1        24
                43.95         11.31        2.3921    2   2   2        12
                48.70          7.40        2.1709    3   1   3        24
                50.43          3.49        2.1013    4   0   2        12
                51.27          3.01        2.0691    2   2   4        12
                52.68          1.56        2.0176    3   2   0        12
                52.77         14.26        2.0141    3   1   4        24
                55.10          1.15        1.9355    2   1   6        24
                55.61          1.78        1.9191    4   1   0        12
                56.15          3.12        1.9020    4   1   1        24
                57.71         16.52        1.8550    3   1   5        24
                57.76          1.98        1.8534    4   1   2        24
                57.94          5.33        1.8480    3   0   6        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
