      Staurolite
      Alexander V D
      American Mineralogist 74 (1989) 610-619
      Iron distribution in staurolite at room and low temperatures
      sample at room temperature
      _database_code_amcsd 0001245
      CELL PARAMETERS:   7.8650 16.5800  5.6680   90.000   90.380   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    739.101
      Density (g/cm3):      3.728
      MAX. ABS. INTENSITY / VOLUME**2:      2.882453754    
      RIR:      0.361
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.40         33.31        8.2900    0   2   0         2
                14.47         43.47        7.1059    1   1   0         4
                18.17          1.40        5.6679    0   0   1         2
                22.06          1.07        4.6789    0   2   1         4
                24.94         16.98        4.1450    0   4   0         2
                26.32          2.60        3.9324    2   0   0         2
                29.19         21.76        3.5529    2   2   0         4
                29.28          3.76        3.5414   -1   3   1         4
                29.39          7.17        3.5282    1   3   1         4
                32.07          4.45        3.2410   -2   0   1         2
                34.07         19.89        3.0555    1   5   0         4
                34.50         68.11        3.0185   -2   2   1         4
                34.69         89.09        3.0023    2   2   1         4
                36.57         13.43        2.8528    2   4   0         4
                36.83         40.15        2.8339    0   0   2         2
                37.80         63.09        2.7633    0   6   0         2
                38.84         81.25        2.6925   -1   5   1         4
                38.92         72.86        2.6867    1   5   1         4
                39.00         17.84        2.6816    0   2   2         4
                40.45          3.46        2.5894    3   1   0         4
                41.05         30.31        2.5532   -2   4   1         4
                41.21         37.71        2.5433    2   4   1         4
                43.69        100.00        2.4054   -1   3   2         4
                43.85         99.05        2.3972    1   3   2         4
                44.41         76.94        2.3686    3   3   0         4
                44.56         47.76        2.3611   -3   1   1         4
                44.79         38.74        2.3495    3   1   1         4
                44.99          1.11        2.3394    0   4   2         4
                45.67         10.58        2.3064   -2   0   2         2
                45.98          9.90        2.2919    2   0   2         2
                46.49          3.72        2.2680    1   7   0         4
                46.65         16.43        2.2609    2   6   0         4
                48.25          2.33        2.1901   -3   3   1         4
                48.47          1.36        2.1808    3   3   1         4
                50.28         28.56        2.1070   -1   7   1         4
                50.35         24.88        2.1043    1   7   1         4
                51.18          1.65        2.0725    0   8   0         2
                51.60          1.19        2.0565    3   5   0         4
                52.74          2.01        2.0154   -2   4   2         4
                53.01          1.22        2.0057    2   4   2         4
                53.80         89.90        1.9785    0   6   2         4
                54.16         45.65        1.9662    4   0   0         2
                55.07          2.42        1.9364   -3   5   1         4
                55.27          1.70        1.9300    3   5   1         4
                58.82          1.20        1.8228   -3   3   2         4
                59.21          1.37        1.8121    3   3   2         4
                59.88          1.03        1.7937    1   9   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
