      Vesuvianite
      Rucklidge J C, Kocman V, Whitlow S H, Gabe E J
      The Canadian Mineralogist 13 (1975) 15-21
      The crystal structures of three Canadian vesuvianites
      Sample: #1 Great Slave Lake
      _database_code_amcsd 0005100
      CELL PARAMETERS:  15.5160 15.5160 11.7690   90.000   90.000   90.000
      SPACE GROUP: P4/nnc    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2833.343
      Density (g/cm3):      3.446
      MAX. ABS. INTENSITY / VOLUME**2:      6.110784754    
      RIR:      0.828
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.36          6.96       10.9715    1   1   0         4
                10.96          4.32        9.3768    1   0   1         8
                17.23          1.78        5.9774    2   1   1        16
                17.50         11.67        5.8845    0   0   2         2
                18.78          1.52        5.4857    2   2   0         4
                19.88          2.55        5.1857    1   1   2         8
                22.01          5.25        4.6884    2   0   2         8
                23.01          2.23        4.4880    2   1   2        16
                25.59          3.30        4.0416    3   2   1        16
                25.78         13.53        4.0126    2   2   2         8
                26.68          2.75        3.8790    4   0   0         4
                27.48          1.80        3.7685    3   1   2        16
                29.87          1.36        3.4736    3   2   2        16
                29.90         14.11        3.4695    4   2   0         8
                32.09         10.25        3.2387    4   0   2         8
                32.80          1.01        3.1703    4   1   2        16
                33.97          5.03        3.0640    3   1   3        16
                34.22          9.06        3.0429    5   1   0         8
                34.71          9.21        3.0006    4   3   1        16
                34.86          4.87        2.9887    4   2   2        16
                35.42         57.49        2.9423    0   0   4         2
                35.97          6.57        2.8991    3   2   3        16
                36.72          4.45        2.8418    1   1   4         8
                38.07        100.00        2.7449    4   3   2        16
                38.10         30.84        2.7429    4   4   0         4
                39.32          3.49        2.6610    5   3   0         8
                40.29          1.99        2.5989    4   2   3        16
                40.39         31.89        2.5929    2   2   4         8
                40.48         63.43        2.5877    5   2   2        16
                41.56          6.50        2.5233    3   1   4        16
                42.09          1.51        2.4929    6   1   1        16
                42.80         48.91        2.4533    6   2   0         8
                43.16         10.32        2.4338    5   0   3         8
                43.25          2.00        2.4288    3   2   4        16
                43.71          1.18        2.4044    5   1   3        16
                44.32          1.83        2.3734    5   4   1        16
                44.43          6.10        2.3675    6   0   2         8
                44.90          8.19        2.3442    4   0   4         8
                44.97          3.83        2.3404    6   1   2        16
                45.24          3.26        2.3272    1   0   5         8
                45.35          4.36        2.3222    5   2   3        16
                45.44          6.81        2.3179    4   1   4        16
                45.97          5.48        2.2924    3   3   4         8
                46.46          3.73        2.2696    6   3   1        16
                47.35          3.62        2.2290    2   1   5        16
                47.97          4.23        2.2022    5   3   3        16
                48.15          8.08        2.1943    7   1   0         8
                48.53          4.50        2.1783    7   0   1         8
                49.04          5.63        2.1571    7   1   1        16
                49.40          2.00        2.1424    3   0   5         8
                49.49          2.47        2.1385    6   1   3        16
                49.57          2.12        2.1351    4   3   4        16
                49.90         13.30        2.1222    3   1   5        16
                50.04         10.35        2.1166    6   4   1        16
                50.53          1.01        2.0972    7   2   1        16
                50.98          7.09        2.0801    6   2   3        16
                51.47          2.61        2.0616    5   4   3        16
                51.55          1.42        2.0586    5   2   4        16
                51.62          3.84        2.0560    7   1   2        16
                52.13          8.98        2.0374    7   3   0         8
                52.59          4.24        2.0208    6   4   2        16
                52.96          5.17        2.0075    7   3   1        16
                53.39          8.93        1.9925    6   3   3        16
                53.95          1.04        1.9736    5   3   4        16
                54.38          6.48        1.9589    6   5   1        16
                55.35          1.61        1.9273    6   1   4        16
                55.41          2.44        1.9252    7   3   2        16
                55.73          4.50        1.9151    7   1   3        16
                56.16          5.00        1.9017    2   0   6         8
                56.24          1.72        1.8993    7   4   1        16
                56.62          2.18        1.8875    2   1   6        16
                56.73          3.14        1.8842    6   2   4        16
                56.81          5.92        1.8816    8   2   0         8
                57.02          1.71        1.8754    4   3   5        16
                57.02          2.59        1.8754    5   0   5         8
                57.47          2.92        1.8618    5   1   5        16
                59.93          1.48        1.7922    8   2   2        16
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
