      Ferrobustamite
      Rapoport P A, Burnham C W
      Ferrobustamite: The crystal structures of two Ca,Fe bustamite-type pyroxenoids
      Zeitschrift fur Kristallographie 138 (1973) 419-438
      Note: Sample Wo79Fs21
      Locality: Skye, Scotland
      _database_code_amcsd 0020118
      CELL PARAMETERS:   7.8320  7.2290 13.9250   90.017   95.400  103.350
      SPACE GROUP: A-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    763.493
      Density (g/cm3):      3.118
      MAX. ABS. INTENSITY / VOLUME**2:      6.737542643    
      RIR:      1.009
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.56         24.62        7.5846    1   0   0         2
                14.84          5.90        6.9298    0   0   2         2
                18.64          1.74        5.5266   -1   1   1         2
                19.15          3.59        5.3819   -1   0   2         2
                21.11          1.95        4.8859    1   0   2         2
                22.91          8.33        4.5082   -1  -1   1         2
                26.52          1.89        3.9020    0  -1   3         2
                27.09          1.08        3.8214    0   1   3         2
                27.31         22.62        3.7923    2   0   0         2
                27.72          7.07        3.7362   -1   1   3         2
                28.26          8.86        3.6674   -2   1   1         2
                29.31          2.59        3.5380    1  -1   3         2
                29.89          5.94        3.4712   -2   0   2         2
                29.94         28.47        3.4649    0   0   4         2
                30.48          8.54        3.4053   -1  -1   3         2
                31.74         56.03        3.2736   -1   0   4         2
                32.50          3.25        3.1989    2   0   2         2
                32.90          1.57        3.1610    1   1   3         2
                34.22         41.08        3.0423    1   0   4         2
                34.25          4.87        3.0399   -2  -1   1         2
                34.47          4.75        3.0211   -2   1   3         2
                35.44        100.00        2.9407   -2   2   0         2
                35.45         96.88        2.9402    1   2   0         2
                35.58          2.96        2.9297    2   1   1         2
                37.80          3.80        2.7634   -1  -2   2         2
                37.80          3.62        2.7633   -2   2   2         2
                38.86         14.94        2.6910   -2   0   4         2
                40.29          4.29        2.5990    0  -1   5         2
                40.67          1.36        2.5757   -3   1   1         2
                40.88          3.89        2.5634   -1   1   5         2
                40.95          1.44        2.5590    0   1   5         2
                41.47         11.38        2.5282    3   0   0         2
                42.02          5.86        2.4964    0  -2   4         2
                42.04          6.19        2.4958   -1   2   4         2
                42.08          2.03        2.4934    3  -1   1         2
                42.99         11.45        2.4429    2   0   4         2
                43.02         11.81        2.4411    1  -2   4         2
                43.04         12.18        2.4403    0   2   4         2
                45.31          8.87        2.3240   -3   2   0         2
                45.32          8.51        2.3236    2   2   0         2
                45.60          3.13        2.3099    0   0   6         2
                45.66          2.51        2.3071   -1  -2   4         2
                45.67          2.44        2.3068   -2   2   4         2
                45.68          1.01        2.3064    1   1   5         2
                45.72          4.80        2.3043    3   0   2         2
                46.41         25.36        2.2719   -1   0   6         2
                46.80          1.06        2.2541   -2  -2   2         2
                48.43          2.74        2.1825    2  -2   4         2
                48.44          2.93        2.1818    1   2   4         2
                49.07         15.89        2.1558    3  -2   2         2
                49.08         16.13        2.1553    2   2   2         2
                49.37          3.26        2.1435   -3   0   4         2
                51.42          3.90        2.0635   -2   0   6         2
                53.18          4.37        1.9998   -2  -2   4         2
                53.19          4.37        1.9997   -3   2   4         2
                54.52          4.99        1.9542    3   0   4         2
                55.85          2.94        1.9113    1  -2   6         2
                55.87          2.71        1.9107    0   2   6         2
                56.34          4.80        1.8961    4   0   0         2
                57.29          2.71        1.8672    3  -2   4         2
                57.31          2.35        1.8667    2   2   4         2
                57.58          3.19        1.8587   -4   2   0         2
                57.59          3.01        1.8584    3   2   0         2
                58.14          1.67        1.8422   -3   3   3         2
                58.44          4.30        1.8337   -4   2   2         2
                58.44          4.03        1.8336   -3  -2   2         2
                59.13          1.64        1.8141   -2  -3   1         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
