      Muscovite
      Guven N
      Zeitschrift fur Kristallographie 134 (1971) 196-212
      The crystal structures of 2M1 phengite and 2M1 muscovite
      Note: sample 2M1 phengite
      Locality: Tiburon Peninsula, California, USA
      _database_code_amcsd 0019601
      CELL PARAMETERS:   5.2112  9.0383 19.9473   90.000   95.769   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    934.767
      Density (g/cm3):      2.845
      MAX. ABS. INTENSITY / VOLUME**2:      2.535053286    
      RIR:      0.416
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.35         98.10        9.9231    0   0   2         2
                20.79         29.12        4.9616    0   0   4         2
                22.85          5.93        4.5191    0   2   0         2
                22.96         43.48        4.4974    1   1   0         4
                23.10        100.00        4.4710   -1   1   1         4
                23.44         15.55        4.4064    0   2   1         4
                24.00         22.12        4.3060    1   1   1         4
                25.14         22.85        4.1127    0   2   2         4
                26.07         10.23        3.9683    1   1   2         4
                26.68         62.98        3.8799   -1   1   3         4
                27.76         58.29        3.7316    0   2   3         4
                28.98          3.05        3.5771    1   1   3         4
                29.75         85.07        3.4869   -1   1   4         4
                31.08         57.92        3.3410    0   2   4         4
                31.40         70.89        3.3077    0   0   6         2
                32.53         82.24        3.1964    1   1   4         4
                33.41          7.73        3.1137   -1   1   5         4
                34.93         84.67        2.9823    0   2   5         4
                36.54         53.91        2.8550    1   1   5         4
                37.53         44.38        2.7830   -1   1   6         4
                40.20          3.51        2.6049    1   3   0         4
                40.28         46.27        2.5998   -1   3   1         4
                40.40         22.40        2.5924    2   0   0         2
                40.73         50.26        2.5723   -2   0   2         2
                40.83         88.27        2.5661    1   3   1         4
                40.93         14.50        2.5602    1   1   6         4
                41.99         10.29        2.4987   -1   1   7         4
                42.30          8.60        2.4808    0   0   8         2
                42.56         13.85        2.4666   -1   3   3         4
                42.88          7.21        2.4487    2   0   2         2
                43.77          4.70        2.4017    0   2   7         4
                43.82         26.34        2.3988   -2   0   4         2
                44.13         58.49        2.3831    1   3   3         4
                46.68          2.54        2.2596    0   4   0         2
                46.74         12.94        2.2565   -2   2   1         4
                46.92          2.90        2.2487    2   2   0         4
                47.00          6.20        2.2451    0   4   1         4
                47.21          1.73        2.2355   -2   2   2         4
                47.33          6.92        2.2301   -1   3   5         4
                47.72         12.46        2.2129    2   2   1         4
                47.83          2.50        2.2084    2   0   4         2
                47.94          5.82        2.2032    0   4   2         4
                48.30         12.27        2.1880   -2   2   3         4
                49.14          4.68        2.1530    2   2   2         4
                49.26         20.02        2.1479   -2   0   6         2
                49.50          5.34        2.1383    0   4   3         4
                49.73         41.55        2.1291    1   3   5         4
                51.12          4.65        2.0746    2   2   3         4
                51.61          8.76        2.0564    0   4   4         4
                51.73          1.29        2.0519   -1   1   9         4
                52.22          2.10        2.0341   -2   2   5         4
                53.62         31.17        1.9846    0   0  10         2
                53.64          1.51        1.9841    2   2   4         4
                54.10         21.37        1.9684   -1   3   7         4
                54.73         11.56        1.9476    2   0   6         2
                54.96          2.56        1.9399   -2   2   6         4
                56.55          1.44        1.8897   -2   0   8         2
                57.14          1.56        1.8717    1   3   7         4
                57.34          4.36        1.8658    0   4   6         4
                58.10          1.64        1.8436   -1   3   8         4
                58.16          1.24        1.8417   -2   2   7         4
                59.03          1.30        1.8171    0   2  10         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
