      Gladiusite
      Sokolova E V, Hawthorne F C, McCammon C A, Liferovich R P
      The Canadian Mineralogist 39 (2001) 1121-1130
      The crystal structure of gladiusite, (Fe,Mg)4Fe2(PO4)(OH)11(H2O)
      _database_code_amcsd 0005729
      CELL PARAMETERS:  16.9500 11.6500  6.2660   90.000   90.000   90.000
      SPACE GROUP: P2_1/n    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1237.331
      Density (g/cm3):      3.027
      MAX. ABS. INTENSITY / VOLUME**2:      5.802924086    
      RIR:      0.895
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.70         69.58        9.6009    1   1   0         4
                15.01        100.00        6.8534    2   1   0         4
                17.52          6.52        5.8773    1   0   1         2
                17.52         22.59        5.8773   -1   0   1         2
                17.68         48.86        5.8250    0   2   0         2
                18.67          1.81        5.5184    0   1   1         4
                18.70          4.40        5.5088    1   2   0         4
                19.64          9.75        5.2473    1   1   1         4
                19.64          2.03        5.2473   -1   1   1         4
                20.28         45.35        5.0837    3   1   0         4
                21.49         75.73        4.8005    2   2   0         4
                22.32          2.45        4.6245    2   1   1         4
                22.32          2.55        4.6245   -2   1   1         4
                24.22          2.66        4.2663    0   2   1         4
                24.64          8.33        4.1961   -3   0   1         2
                24.64          3.94        4.1961    3   0   1         2
                25.50          1.72        4.0556    3   2   0         4
                26.21          1.14        3.9478   -3   1   1         4
                26.21         10.93        3.9478    3   1   1         4
                27.17          2.74        3.8107   -2   2   1         4
                27.36         26.04        3.7853    1   3   0         4
                29.38         42.11        3.5304    2   3   0         4
                30.29         31.69        3.4267    4   2   0         4
                30.49          8.00        3.4047   -3   2   1         4
                30.49          2.05        3.4047    3   2   1         4
                30.89          4.56        3.3609    4   1   1         4
                30.89          1.24        3.3609   -4   1   1         4
                31.47          7.00        3.3008    0   3   1         4
                31.92         10.70        3.2550    5   1   0         4
                32.08          5.30        3.2400    1   3   1         4
                33.84          1.45        3.0758    2   3   1         4
                34.42          4.37        3.0255    0   1   2         4
                34.94          2.32        2.9816    5   0   1         2
                34.98          1.10        2.9784    1   1   2         4
                34.98          1.06        2.9784   -1   1   2         4
                35.47          1.30        2.9386   -2   0   2         2
                35.58         12.48        2.9299    5   2   0         4
                35.80          2.31        2.9125    0   4   0         2
                36.34         11.33        2.8704    1   4   0         4
                36.44         31.25        2.8630    4   3   0         4
                36.61          1.74        2.8501    3   3   1         4
                36.62          4.63        2.8494    2   1   2         4
                36.62          2.65        2.8494   -2   1   2         4
                36.95         36.82        2.8250    6   0   0         2
                37.93          8.77        2.7544    2   4   0         4
                38.06         15.37        2.7454    6   1   0         4
                38.38         23.02        2.7234    1   2   2         4
                38.38         15.69        2.7234   -1   2   2         4
                39.22         24.19        2.6672   -3   1   2         4
                39.22         30.79        2.6672    3   1   2         4
                39.62          2.99        2.6411    0   4   1         4
                39.90          8.76        2.6237    2   2   2         4
                39.90          5.63        2.6237   -2   2   2         4
                40.12          1.93        2.6096   -1   4   1         4
                40.46         17.63        2.5888    3   4   0         4
                41.04          3.34        2.5538    5   3   0         4
                41.24         11.36        2.5418    6   2   0         4
                41.59          1.58        2.5215    2   4   1         4
                41.63          6.60        2.5192    4   0   2         2
                41.63          8.58        2.5192   -4   0   2         2
                42.64          3.28        2.4623    4   1   2         4
                42.64          3.92        2.4623   -4   1   2         4
                43.07          1.03        2.4384    0   3   2         4
                43.54         50.21        2.4135    1   3   2         4
                43.54         43.59        2.4135   -1   3   2         4
                43.79          2.17        2.4002    4   4   0         4
                44.92          2.35        2.3433    2   3   2         4
                44.92          2.67        2.3433   -2   3   2         4
                45.55          2.80        2.3122   -4   2   2         4
                45.63          2.05        2.3083    1   5   0         4
                46.70          2.38        2.2586   -7   0   1         2
                46.73          2.76        2.2573    5   1   2         4
                47.14          3.17        2.2388   -3   3   2         4
                47.20          4.47        2.2359    7   2   0         4
                47.81          5.51        2.2091    5   4   0         4
                48.82          1.24        2.1660   -1   5   1         4
                49.11          2.70        2.1540    3   5   0         4
                49.45          8.83        2.1400   -5   2   2         4
                49.45          6.48        2.1400    5   2   2         4
                49.98         14.54        2.1188    8   0   0         2
                50.51          7.57        2.0980   -6   0   2         2
                50.51          6.15        2.0980    6   0   2         2
                50.86          1.72        2.0846    8   1   0         4
                50.89          1.73        2.0835    5   4   1         4
                51.28          2.78        2.0686   -2   4   2         4
                51.28          5.04        2.0686    2   4   2         4
                51.38          1.17        2.0648   -6   1   2         4
                51.65          2.34        2.0547    7   3   0         4
                52.01          1.27        2.0417    4   5   0         4
                52.39          2.36        2.0278    6   4   0         4
                53.30          1.17        1.9956    3   4   2         4
                53.30          1.04        1.9956   -3   4   2         4
                54.38          1.16        1.9591    3   0   3         2
                56.45          6.66        1.8926    2   6   0         4
                57.21         20.46        1.8696    0   5   2         4
                57.47          1.40        1.8620    7   4   0         4
                57.54          2.33        1.8599    8   3   0         4
                57.56         21.10        1.8592    9   1   0         4
                57.59         11.12        1.8584    1   5   2         4
                57.59         10.39        1.8584   -1   5   2         4
                58.02          4.78        1.8459    6   3   2         4
                58.02          3.95        1.8459   -6   3   2         4
                58.09          1.46        1.8437    1   6   1         4
                58.24          1.10        1.8395    0   3   3         4
                58.72          4.18        1.8257   -2   5   2         4
                58.72          4.18        1.8257    2   5   2         4
                59.73          1.29        1.7975    6   5   0         4
                59.94          1.62        1.7920    9   2   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
