      Pyrophyllite
      Wardle R, Brindley G W
      American Mineralogist 57 (1972) 732-750
      The crystal structures of pyrophyllite, 1Tc, and of its dehydroxylate
      Note: this is polytype pyrophyllite-1Tc
      _database_code_amcsd 0000286
      CELL PARAMETERS:   5.1919  9.1224  9.4990   91.170  100.210   88.620
      SPACE GROUP: C-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    442.585
      Density (g/cm3):      2.568
      MAX. ABS. INTENSITY / VOLUME**2:      7.941677549    
      RIR:      1.444
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.99         36.38        9.3473    0   0   1         2
                22.08         18.17        4.6737    0   0   2         2
                22.96          6.73        4.4969    1   1   0         2
                23.38        100.00        4.4178   -1   1   0         2
                23.81         42.99        4.3394   -1  -1   1         2
                24.38         30.77        4.2386   -1   1   1         2
                25.07         50.49        4.1246    0  -2   1         2
                25.40          9.09        4.0715    0   2   1         2
                27.34          1.18        3.7876    1  -1   1         2
                29.27         11.51        3.5433   -1  -1   2         2
                29.88          3.48        3.4716   -1   1   2         2
                31.57          1.74        3.2907    0  -2   2         2
                32.11         10.73        3.2371    0   2   2         2
                33.39         57.53        3.1158    0   0   3         2
                34.67         12.71        3.0040    1   1   2         2
                38.13          2.91        2.7402   -1   1   3         2
                40.11          7.22        2.6103   -1  -3   1         2
                40.46          5.17        2.5886   -1   3   0         2
                40.56          6.75        2.5828   -2   0   1         2
                41.03          5.68        2.5543    2   0   0         2
                41.05          1.50        2.5530    0   2   3         2
                41.19          7.21        2.5447   -1   3   1         2
                42.49         11.76        2.4702    1   3   1         2
                42.91          7.67        2.4475    1  -3   1         2
                43.24          7.09        2.4295   -2   0   2         2
                43.66          3.00        2.4075   -1  -3   2         2
                44.02          1.59        2.3883    1  -1   3         2
                44.58          2.03        2.3601    2   0   1         2
                44.97          1.23        2.3407   -1   3   2         2
                47.37          1.84        2.2282   -1  -1   4         2
                47.49          3.54        2.2230   -2   2   1         2
                47.81          1.57        2.2089   -2   2   0         2
                48.04          6.23        2.1991    1   3   2         2
                49.80         14.66        2.1262   -1  -3   3         2
                50.63          3.36        2.0936    0  -2   4         2
                50.69          4.67        2.0911    2   0   2         2
                51.26          4.73        2.0695   -1   3   3         2
                52.17          3.75        2.0358    0   4   2         2
                53.64          1.17        1.9840   -2  -2   3         2
                54.97          1.78        1.9396   -2   2   3         2
                55.97          3.59        1.9078    2   2   2         2
                56.42          2.23        1.8938    2  -2   2         2
                57.22          2.85        1.8695    0   0   5         2
                57.73          2.22        1.8544    0  -4   3         2
                58.36          2.18        1.8361   -1  -1   5         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
