      Amicite
      Alberti A, Vezzalini G
      Acta Crystallographica B35 (1979) 2866-2869
      The crystal structure of amicite, a zeolite
      Locality: basaltic rock at Howenegg in Hegau, southern West Germany
      _database_code_amcsd 0009695
      CELL PARAMETERS:  10.2260 10.4220  9.8840   90.000   88.190   90.000
      SPACE GROUP: I2        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1052.865
      Density (g/cm3):      2.246
      MAX. ABS. INTENSITY / VOLUME**2:      3.147441371    
      RIR:      0.654
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.09         64.32        7.2973    1   1   0         2
                14.34          7.99        7.1698    0   1   1         2
                14.71          1.69        6.9938   -1   0   1         2
                19.78          2.41        5.2110    0   2   0         1
                20.18         55.66        5.1104    2   0   0         2
                20.88         48.52        4.9395    0   0   2         2
                24.46        100.00        4.2250    1   2   1         2
                24.57          5.35        4.2074    2   1   1         2
                24.74         58.18        4.1786   -1   2   1         2
                25.01          1.21        4.1340    1   1   2         2
                25.11         11.58        4.1172   -2   1   1         2
                25.55          5.95        4.0484   -1   1   2         2
                28.40          6.18        3.6487    2   2   0         2
                28.72          1.34        3.6091    2   0   2         2
                28.92          2.39        3.5849    0   2   2         2
                31.58         26.76        3.2892    1   3   0         2
                31.70          1.03        3.2773    0   3   1         2
                32.09         45.05        3.2383    3   1   0         2
                33.13         90.87        3.1400    0   1   3         2
                33.50          1.27        3.1059   -1   0   3         2
                35.12         11.06        2.9670    2   2   2         2
                35.91          1.29        2.9037   -2   2   2         2
                37.68          7.24        2.7720    2   3   1         2
                37.86         39.98        2.7592    3   2   1         2
                37.98          2.42        2.7507    1   3   2         2
                38.05         17.35        2.7463    3   1   2         2
                38.35         13.11        2.7250   -1   3   2         2
                38.42         97.09        2.7206   -3   2   1         2
                38.55          6.79        2.7120    2   1   3         2
                38.66         65.11        2.7043    1   2   3         2
                39.15         28.70        2.6717   -3   1   2         2
                39.21          6.84        2.6679   -1   2   3         2
                39.64          2.19        2.6401   -2   1   3         2
                40.19         43.94        2.6055    0   4   0         1
                42.50          9.48        2.4698    0   0   4         2
                42.85          2.63        2.4507    1   4   1         2
                43.18          1.37        2.4324    3   3   0         2
                43.33         11.95        2.4246    4   1   1         2
                43.99          3.85        2.3899    0   3   3         2
                44.67          4.94        2.3556    1   1   4         2
                45.32          9.98        2.3236   -1   1   4         2
                45.37          1.35        2.3212    2   4   0         2
                45.71          9.11        2.3045    0   4   2         2
                45.93          4.58        2.2942    4   2   0         2
                46.85          6.53        2.2517    2   0   4         2
                47.09          7.16        2.2408   -4   0   2         2
                47.29          1.80        2.2318    0   2   4         2
                47.97          1.84        2.2020    3   3   2         2
                48.38          1.28        2.1844    3   2   3         2
                48.39          3.68        2.1842    2   3   3         2
                48.89          3.60        2.1630   -3   3   2         2
                50.14         13.06        2.1125    2   4   2         2
                50.74         10.54        2.0893   -2   4   2         2
                51.99          1.85        2.0424    1   5   0         2
                52.23          2.12        2.0335    3   4   1         2
                52.46          5.34        2.0254    4   3   1         2
                52.49          1.73        2.0242   -2   2   4         2
                52.86          1.47        2.0112    1   4   3         2
                53.01          4.24        2.0060    5   1   0         2
                53.29          4.55        1.9961   -1   4   3         2
                53.38          1.38        1.9929    3   1   4         2
                53.48          2.27        1.9893   -5   0   1         2
                54.92          3.63        1.9412    0   1   5         2
                55.08          1.39        1.9360   -3   1   4         2
                56.76          1.32        1.8832   -1   5   2         2
                56.90          3.47        1.8790    5   1   2         2
                56.90          6.00        1.8789    5   2   1         2
                57.59          1.58        1.8585   -5   2   1         2
                58.26          1.04        1.8388   -5   1   2         2
                58.66          2.98        1.8275    1   2   5         2
                58.77         14.39        1.8243    4   4   0         2
                59.33          8.16        1.8087   -1   2   5         2
                59.48          4.12        1.8045    4   0   4         2
                59.78          5.67        1.7963   -2   1   5         2
                59.92          2.96        1.7925    0   4   4         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
