      Graftonite
      Calvo C
      American Mineralogist 53 (1968) 742-750
      The crystal structure of graftonite
      _database_code_amcsd 0000170
      CELL PARAMETERS:   8.9100 11.5800  6.2390   90.000   98.900   90.000
      SPACE GROUP: P2_1/c    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    635.976
      Density (g/cm3):      3.562
      MAX. ABS. INTENSITY / VOLUME**2:      7.782741195    
      RIR:      1.020
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.67          1.20        8.8027    1   0   0         2
                14.68          4.90        7.0078    1   1   0         4
                20.88          3.21        4.9398   -1   1   1         4
                23.64         14.00        4.3691    1   1   1         4
                24.49          7.10        4.2201    0   2   1         4
                26.04          1.13        3.9730   -1   2   1         4
                28.19          6.95        3.6762   -2   1   1         4
                29.34        100.00        3.5351    1   3   0         4
                31.76          2.15        3.2715    0   3   1         4
                32.34          5.14        3.2141    2   1   1         4
                32.99          1.12        3.1522   -1   3   1         4
                33.77         15.22        3.0819    0   0   2         2
                34.02         44.59        3.0602   -1   0   2         2
                34.87         48.45        2.9875    1   3   1         4
                34.98          8.77        2.9783    0   1   2         4
                35.22         31.53        2.9587   -1   1   2         4
                35.52         18.25        2.9342    3   0   0         2
                35.93         59.96        2.9021    2   3   0         4
                36.00         74.00        2.8967    2   2   1         4
                36.02         30.87        2.8950    0   4   0         2
                36.69          5.84        2.8443    3   1   0         4
                37.60          3.20        2.7779    1   0   2         2
                37.99          6.55        2.7501    1   4   0         4
                38.08         64.52        2.7439   -3   1   1         4
                38.27         14.68        2.7309   -2   0   2         2
                38.42          6.77        2.7205    0   2   2         4
                38.64          3.94        2.7056   -1   2   2         4
                38.71          8.73        2.7012    1   1   2         4
                39.36          3.53        2.6579   -2   1   2         4
                40.00          1.23        2.6173    3   2   0         4
                40.97          3.00        2.5579   -1   4   1         4
                41.30          6.63        2.5385   -3   2   1         4
                42.50          2.87        2.4699   -2   2   2         4
                42.54          2.41        2.4675    1   4   1         4
                42.92         22.15        2.4468    3   1   1         4
                43.64         13.69        2.4084    0   3   2         4
                45.06          7.18        2.3359    3   3   0         4
                45.40          4.71        2.3196   -2   4   1         4
                45.57          2.55        2.3114    2   1   2         4
                45.57          1.81        2.3112   -3   0   2         2
                46.25          5.07        2.2794   -3   3   1         4
                46.53          2.97        2.2665   -3   1   2         4
                46.78          6.70        2.2547    1   3   2         4
                48.00          1.19        2.2007    4   0   0         2
                48.38          4.76        2.1846    2   2   2         4
                48.92          5.90        2.1620    4   1   0         4
                49.29          2.85        2.1465   -3   2   2         4
                50.20          1.37        2.1101    0   4   2         4
                51.01         10.41        2.0790    1   5   1         4
                51.49          5.63        2.0608    3   4   0         4
                51.59          1.75        2.0571    4   2   0         4
                51.79          4.38        2.0496    2   5   0         4
                53.52         10.22        1.9882   -2   5   1         4
                53.67         12.97        1.9829   -3   3   2         4
                53.82          3.87        1.9778    3   0   2         2
                54.51         14.02        1.9546   -2   1   3         4
                54.60          5.27        1.9518   -1   2   3         4
                54.66          2.40        1.9496    3   1   2         4
                55.01          2.54        1.9384   -4   0   2         2
                55.07          2.70        1.9363    0   2   3         4
                55.27          2.66        1.9300    0   6   0         2
                55.84          3.46        1.9118    4   3   0         4
                55.84          7.19        1.9118   -4   1   2         4
                56.23          1.90        1.8997   -4   3   1         4
                56.42          6.93        1.8936    3   4   1         4
                57.00          2.80        1.8761   -2   2   3         4
                57.99          3.67        1.8467   -1   5   2         4
                58.16          9.67        1.8418    0   6   1         4
                58.37          3.07        1.8358    1   2   3         4
                58.70          5.46        1.8264   -1   3   3         4
                58.93          2.72        1.8197   -1   6   1         4
                59.15          3.80        1.8137    0   3   3         4
                59.42          1.08        1.8062   -3   4   2         4
                59.98          3.42        1.7909   -3   5   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
