      Orthoclase
      Fenn P M, Brown G E
      Zeitschrift fur Kristallographie 145 (1977) 124-145
      Crystal structure of a synthetic, compositionally intermediate,
      hypersolvus alkali feldspar: evidence for Na, K site ordering
      Locality: Synthetic
      _database_code_amcsd 0020553
      CELL PARAMETERS:   8.4340 13.0150  7.1717   90.000  116.090   90.000
      SPACE GROUP: C-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    707.012
      Density (g/cm3):      2.551
      MAX. ABS. INTENSITY / VOLUME**2:      3.385511943    
      RIR:      0.620
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.72          3.96        6.5466    1   1   0         2
                15.72          3.99        6.5466   -1   1   0         2
                15.81         13.28        6.5075    0   2   0         2
                15.98          5.65        6.4409    0   0   1         2
                17.66          6.13        5.8312   -1   1   1         2
                17.66          6.06        5.8312   -1  -1   1         2
                24.85         89.86        4.1607   -2   0   1         2
                26.48         17.94        3.9083    1  -1   1         2
                26.48         18.35        3.9083    1   1   1         2
                27.34          1.28        3.7873    2   0   0         2
                27.51         45.99        3.7646    1   3   0         2
                27.51         47.17        3.7646   -1   3   0         2
                28.70          6.87        3.6123   -1  -3   1         2
                28.70          6.72        3.6123   -1   3   1         2
                29.59          3.72        3.5055   -2  -2   1         2
                29.59          3.73        3.5055   -2   2   1         2
                30.02         23.74        3.4566   -1  -1   2         2
                30.02         23.55        3.4566   -1   1   2         2
                31.74         50.14        3.2733    2   2   0         2
                31.74         49.67        3.2733   -2   2   0         2
                31.86         76.97        3.2613   -2   0   2         2
                31.94         49.53        3.2538    0   4   0         2
                32.28        100.00        3.2205    0   0   2         2
                34.98         28.93        2.9789    1  -3   1         2
                34.98         28.88        2.9789    1   3   1         2
                35.76          5.14        2.9156   -2   2   2         2
                35.76          5.18        2.9156   -2  -2   2         2
                35.90         11.81        2.9042    0   4   1         2
                35.90         11.79        2.9042    0  -4   1         2
                36.13          6.56        2.8864    0   2   2         2
                36.13          6.44        2.8864    0  -2   2         2
                37.80         10.99        2.7637   -1  -3   2         2
                37.80         10.95        2.7637   -1   3   2         2
                40.71          6.40        2.5733   -3  -1   2         2
                40.71          6.46        2.5733   -3   1   2         2
                40.88         19.28        2.5631   -2   4   1         2
                40.88         19.18        2.5631   -2  -4   1         2
                41.06          1.87        2.5524    2   2   1         2
                41.06          1.87        2.5524    2  -2   1         2
                41.38          3.39        2.5334    1   1   2         2
                41.38          3.39        2.5334    1  -1   2         2
                42.34          4.24        2.4787   -3   1   0         2
                42.34          4.15        2.4787    3   1   0         2
                42.53          3.78        2.4680    2   4   0         2
                42.53          3.80        2.4680   -2   4   0         2
                43.46          4.80        2.4176   -1   5   1         2
                43.46          4.71        2.4176   -1  -5   1         2
                44.64          6.44        2.3569   -3   3   1         2
                44.64          6.41        2.3569   -3  -3   1         2
                45.44          2.33        2.3175   -1   1   3         2
                45.44          2.30        2.3175   -1  -1   3         2
                48.09          2.67        2.1971    1   5   1         2
                48.09          2.70        2.1971    1  -5   1         2
                48.75         22.81        2.1692    0   6   0         2
                49.28          1.11        2.1470    0   0   3         2
                50.17          5.70        2.1113    2   4   1         2
                50.17          5.58        2.1113    2  -4   1         2
                50.95          2.69        2.0813   -4   0   1         2
                50.97          4.55        2.0804   -4   0   2         2
                51.63          2.28        2.0557    0  -6   1         2
                51.63          2.30        2.0557    0   6   1         2
                51.82          1.72        2.0487    2   0   2         2
                53.71          6.34        1.9816   -4   2   2         2
                53.71          6.28        1.9816   -4  -2   2         2
                54.53          5.64        1.9542    2   2   2         2
                54.53          5.54        1.9542    2  -2   2         2
                55.93          1.45        1.9088   -3  -5   1         2
                55.93          1.42        1.9088   -3   5   1         2
                56.42         10.45        1.8937    4   0   0         2
                56.49          8.66        1.8916   -4   0   3         2
                56.79          2.63        1.8823   -2   6   0         2
                56.79          2.57        1.8823    2   6   0         2
                58.11          3.82        1.8431    1  -1   3         2
                58.11          3.86        1.8431    1   1   3         2
                58.99          1.82        1.8182    4   2   0         2
                58.99          1.83        1.8182   -4   2   0         2
                59.42          2.56        1.8061   -2   6   2         2
                59.42          2.49        1.8061   -2  -6   2         2
                59.68          4.95        1.7991    0  -6   2         2
                59.68          4.79        1.7991    0   6   2         2
                59.94          4.19        1.7920    0  -4   3         2
                59.94          4.10        1.7920    0   4   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
