      Fluoro-edenite
      Oberti R, Hawthorne F C, Raudsepp M
      European Journal of Mineralogy 9 (1997) 115-122
      The behaviour of Mn in amphiboles: Mn in synthetic
      fluor-edenite and synthetic fluor-pargasite
      Sample: MFE
      _database_code_amcsd 0006647
      CELL PARAMETERS:   9.8290 18.0240  5.2840   90.000  104.660   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    905.627
      Density (g/cm3):      3.135
      MAX. ABS. INTENSITY / VOLUME**2:      3.294265854    
      RIR:      0.491
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.40         36.38        9.0120    0   2   0         2
                12.22         72.32        8.4103    1   1   0         4
                20.17          1.79        5.1120    0   0   1         2
                21.14         17.00        4.8800   -1   1   1         4
                22.92         18.13        4.5060    0   4   0         2
                24.58          4.08        4.2052    2   2   0         4
                25.69          1.10        4.0265   -2   0   1         2
                25.93         11.45        3.9899    1   1   1         4
                26.72         29.14        3.8744   -1   3   1         4
                30.70         75.59        3.3817    1   3   1         4
                31.77         68.62        3.2705    2   4   0         4
                33.33         84.79        3.1218    3   1   0         4
                33.45          1.35        3.1109    2   0   1         2
                34.48          6.64        3.0201   -3   1   1         4
                34.69          1.08        3.0025   -2   4   1         4
                35.44         61.81        2.9406    2   2   1         4
                35.48         18.03        2.9378   -1   5   1         4
                37.24         26.26        2.8034    3   3   0         4
                38.30         34.95        2.7291   -3   3   1         4
                38.65        100.00        2.7047    1   5   1         4
                40.44         73.16        2.5899    0   6   1         4
                41.00          9.68        2.5560    0   0   2         2
                41.36         83.92        2.5347   -2   0   2         2
                42.22          1.04        2.4854    1   7   0         4
                42.70          2.10        2.4590    0   2   2         4
                43.04          2.74        2.4400   -2   2   2         4
                43.65          1.35        2.4078   -2   6   1         4
                44.18          6.72        2.3804    3   5   0         4
                45.10         34.15        2.3343   -3   5   1         4
                45.40         22.74        2.3195   -4   2   1         4
                45.90         19.24        2.2957   -1   7   1         4
                46.34         21.04        2.2751   -3   1   2         4
                46.79          1.45        2.2545    3   3   1         4
                46.82          1.47        2.2530    0   8   0         2
                47.49          1.27        2.2232    0   4   2         4
                47.81         10.52        2.2091   -2   4   2         4
                48.51          8.25        2.1792    1   7   1         4
                48.94         52.50        2.1610    2   6   1         4
                49.39          9.07        2.1426   -3   3   2         4
                49.68          2.35        2.1308   -1   5   2         4
                51.47          1.93        2.0616    0   8   1         4
                51.90         24.70        2.0457    2   0   2         2
                52.16          3.60        2.0360    2   8   0         4
                52.72         14.12        2.0162    3   5   1         4
                52.80         17.56        2.0133   -4   0   2         2
                53.22          3.15        1.9985    3   7   0         4
                53.32          1.50        1.9949    2   2   2         4
                54.02          3.25        1.9711   -3   7   1         4
                54.36          4.30        1.9597    1   9   0         4
                55.11          3.15        1.9350   -3   5   2         4
                55.35          1.17        1.9274    4   2   1         4
                56.50          9.83        1.8913    5   1   0         4
                57.03          4.13        1.8752   -4   6   1         4
                57.44          2.86        1.8627    2   4   2         4
                57.45          7.12        1.8626   -1   9   1         4
                58.09          2.50        1.8439   -1   7   2         4
                58.28          8.39        1.8381   -4   4   2         4
                59.17          2.35        1.8131    5   3   0         4
                59.56          1.61        1.8024    0  10   0         2
                59.69          2.67        1.7987    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
