      Potassic-ferro-taramite
      Oberti R, Boiocchi M, Smith D C, Medenbach O, Helmers H
      European Journal of Mineralogy 20 (2008) 1005-1010
      Potassic-aluminotaramite from Sierra de los Filabres, Spain
      Locality: Sierra de los Filabres, Spain
      _database_code_amcsd 0007271
      CELL PARAMETERS:   9.8505 18.0075  5.3518   90.000  104.775   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    917.928
      Density (g/cm3):      3.363
      MAX. ABS. INTENSITY / VOLUME**2:      5.982924390    
      RIR:      0.831
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.41          1.11        9.0037    0   2   0         2
                12.21        100.00        8.4196    1   1   0         4
                20.31          1.44        5.0782    1   3   0         4
                21.67          7.62        4.7624    2   0   0         2
                22.94         11.14        4.5019    0   4   0         2
                24.55          6.35        4.2098    2   2   0         4
                25.71         13.76        4.0227    1   1   1         4
                26.54         11.15        3.8992   -1   3   1         4
                28.01          2.67        3.6993   -2   2   1         4
                30.52         31.72        3.4007    1   3   1         4
                30.56         15.03        3.3965    0   4   1         4
                30.82          5.63        3.3687    1   5   0         4
                31.76         33.16        3.2715    2   4   0         4
                33.27         60.58        3.1267    3   1   0         4
                34.31          8.67        3.0347   -3   1   1         4
                34.55          5.32        3.0140   -2   4   1         4
                35.26         41.17        2.9557    2   2   1         4
                35.36          1.56        2.9474   -1   5   1         4
                37.20         10.90        2.8065    3   3   0         4
                38.15         17.94        2.7394   -3   3   1         4
                38.52         92.40        2.7135    1   5   1         4
                39.54          1.07        2.6465   -1   1   2         4
                40.34         55.72        2.5962    0   6   1         4
                40.78          6.50        2.5694    2   4   1         4
                40.86         64.48        2.5644   -2   0   2         2
                42.20          1.64        2.4868    0   2   2         4
                42.25          1.11        2.4835    1   7   0         4
                42.56          1.03        2.4663   -2   2   2         4
                44.15         11.47        2.3816    3   5   0         4
                44.16          4.31        2.3812    4   0   0         2
                44.98         31.25        2.3402   -3   5   1         4
                45.18          2.16        2.3302    1   1   2         4
                45.24         16.98        2.3272   -4   2   1         4
                45.77          3.36        2.3021    4   2   0         4
                45.82          5.21        2.2995   -1   7   1         4
                45.88         18.43        2.2968   -3   1   2         4
                46.87          2.02        2.2509    0   8   0         2
                47.37          7.79        2.2282   -2   4   2         4
                48.41          2.18        2.1831    1   7   1         4
                48.82         33.46        2.1660    2   6   1         4
                48.95          3.81        2.1605   -3   3   2         4
                49.26          7.94        2.1477   -1   5   2         4
                49.85          4.30        2.1240   -4   4   1         4
                51.42         18.71        2.0635    2   0   2         2
                52.19          1.80        2.0351    2   8   0         4
                52.36         14.71        2.0288   -4   0   2         2
                52.56         17.03        2.0216    3   5   1         4
                53.21          2.30        1.9987    3   7   0         4
                53.93          1.50        1.9741   -3   7   1         4
                54.10          3.61        1.9684   -2   8   1         4
                54.72          4.90        1.9478   -3   5   2         4
                56.40          2.89        1.8944    5   1   0         4
                56.91          6.08        1.8787   -4   6   1         4
                57.01          1.88        1.8758    2   4   2         4
                57.40          6.59        1.8640   -1   9   1         4
                57.73          1.70        1.8544   -1   7   2         4
                57.89          2.73        1.8497   -4   4   2         4
                59.08          3.16        1.8157    5   3   0         4
                59.20          2.56        1.8124    4   4   1         4
                59.62          9.45        1.8008    0  10   0         2
                59.63          1.98        1.8004    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
