      Manganhumite
      Francis C A, Ribbe P H
      American Mineralogist 63 (1978) 874-877
      Crystal structures of the humite minerals: V. Magnesian manganhumite
      _database_code_amcsd 0000686
      CELL PARAMETERS:   4.8150 10.5800 21.4480   90.000   90.000   90.000
      SPACE GROUP: Pbnm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1092.619
      Density (g/cm3):      3.820
      MAX. ABS. INTENSITY / VOLUME**2:      5.209173239    
      RIR:      0.637
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.58         39.29       10.7240    0   0   2         2
                19.22         12.56        5.3620    0   0   4         2
                19.48          1.88        5.2900    0   2   0         2
                20.07          3.29        5.1361    0   2   1         4
                21.75         10.99        4.7442    0   2   2         4
                24.07          2.15        4.2938    1   1   1         8
                25.49          3.37        4.0568    1   1   2         8
                25.90         11.74        3.9937    1   0   3         4
                27.50         12.40        3.7658    0   2   4         4
                27.72         45.35        3.7364    1   1   3         8
                29.00         16.54        3.5747    0   0   6         2
                29.53         15.36        3.5127    1   2   1         8
                30.59        100.00        3.3933    1   1   4         8
                30.72          1.70        3.3794    1   2   2         8
                31.17          1.59        3.3318    0   2   5         4
                32.46          2.29        3.2029    1   0   5         4
                32.62          1.55        3.1874    1   2   3         8
                33.96         28.73        3.0655    1   1   5         8
                35.13          6.19        2.9663    1   2   4         8
                36.68         42.45        2.8451    1   3   0         4
                37.01         91.65        2.8204    1   3   1         8
                37.71         81.42        2.7700    1   1   6         8
                37.99         22.26        2.7500    1   3   2         8
                39.01         12.55        2.6810    0   0   8         2
                39.46         45.86        2.6514    0   2   7         4
                39.56         12.47        2.6450    0   4   0         2
                39.59         83.08        2.6435    1   3   3         8
                41.73         65.05        2.5133    1   3   4         8
                41.77         57.72        2.5111    1   1   7         8
                42.30         30.64        2.4807    0   4   3         4
                43.66         16.17        2.4075    2   0   0         2
                44.36         15.82        2.3710    1   3   5         8
                44.80          1.84        2.3490    2   0   2         4
                44.83         10.22        2.3475    2   1   0         4
                45.11          3.36        2.3336    2   1   1         8
                45.34         42.25        2.3225    1   2   7         8
                45.43         28.13        2.3183    1   4   0         4
                46.08         25.39        2.2870    1   1   8         8
                46.86          3.51        2.2514    0   4   5         4
                47.33          5.24        2.2303    2   1   3         8
                47.42          5.88        2.2261    1   3   6         8
                48.11          1.02        2.1963    2   0   4         4
                49.20          4.70        2.1504    2   1   4         8
                49.34          1.25        2.1448    0   0  10         2
                49.80          2.67        2.1262    0   4   6         4
                50.63          1.44        2.0936    1   1   9         8
                52.37          5.16        2.0284    2   2   4         8
                53.11          1.35        2.0022    0   4   7         4
                54.61          1.82        1.9514    2   2   5         8
                55.29          1.29        1.9293    1   5   1         8
                55.38         13.54        1.9265    1   1  10         8
                56.01          1.24        1.9063    1   5   2         8
                57.21          6.55        1.8698    1   5   3         8
                58.32          4.46        1.8373    1   2  10         8
                58.68          2.19        1.8269    1   3   9         8
                58.85          4.78        1.8219    1   5   4         8
                59.96          5.33        1.7913    2   0   8         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
