      Mordenite
      Passaglia E, Artioli G, Gualtieri A, Carnevali R
      European Journal of Mineralogy 7 (1995) 429-438
      Diagenetic mordenite from Ponza, Italy
      Locality: Ponza, Italy
      _database_code_amcsd 0006588
      CELL PARAMETERS:  18.1090 20.4850  7.5230   90.000   90.000   90.000
      SPACE GROUP: Cmcm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2790.753
      Density (g/cm3):      2.174
      MAX. ABS. INTENSITY / VOLUME**2:      11.78923181    
      RIR:      2.532
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 7.57        100.00       13.5676    1   1   0         4
                10.03          3.90       10.2425    0   2   0         2
                11.35         38.47        9.0545    2   0   0         2
                15.16         31.24        6.7838    2   2   0         4
                15.64         46.72        6.5793    1   1   1         8
                16.11          3.79        6.3892    1   3   0         4
                17.79          2.15        5.7902    3   1   0         4
                20.13          1.19        5.1213    0   4   0         2
                20.47          1.13        5.0380    2   2   1         8
                22.50          2.40        4.5885    3   1   1         8
                22.83         10.10        4.5225    3   3   0         4
                23.17          1.55        4.4576    2   4   0         4
                24.41          3.98        4.2334    0   4   1         4
                24.97          4.85        4.1408    4   2   0         4
                25.89         20.17        3.9960    1   5   0         4
                27.00          4.17        3.8350    2   4   1         8
                27.53          3.69        3.7615    0   0   2         2
                29.07          2.63        3.5665    5   1   0         4
                29.87         39.34        3.4737    2   0   2         4
                30.40          1.87        3.4142    0   6   0         2
                30.60          2.65        3.3919    4   4   0         4
                30.62         19.15        3.3899    3   5   0         4
                31.58          1.54        3.2896    2   2   2         8
                32.06          3.76        3.2415    1   3   2         8
                32.25         19.15        3.2227    5   1   1         8
                32.49         16.15        3.1996    5   3   0         4
                32.97          4.02        3.1543    3   1   2         8
                33.47          2.44        3.1090    0   6   1         4
                33.67          1.76        3.0906    3   5   1         8
                35.45          2.61        2.9405    2   6   1         8
                36.02          1.84        2.8951    6   2   0         4
                36.05          5.84        2.8932    4   0   2         4
                36.06          3.50        2.8920    3   3   2         8
                40.89          2.50        2.5629    4   6   1         8
                41.64          4.87        2.5182    3   5   2         8
                43.14          1.49        2.4349    2   6   2         8
                49.85          1.21        2.1241    1   5   3         8
                52.20          2.22        2.0347    7   3   2         8
                52.71          2.25        2.0164    4   4   3         8
                53.29          1.15        1.9962    8   4   1         8
                54.57          2.46        1.9526    6   8   0         4
                56.84          3.77        1.8807    0   0   4         2
                59.25          1.83        1.8109   10   0   0         2
                59.88          2.53        1.7937    7   1   3         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
