      Tremolite
      Antao S M, Hassan I, Wang J, Lee P L, Toby B H
      The Canadian Mineralogist 46 (2008) 1501-1509
      State-of-the-art high-resolution powder X-ray diffraction (HRPXRD) illustrated
      with Rietveld structure refinement of quartz, sodalite, tremolite, and meionite
      Locality: Gouverneur district, New York
      _database_code_amcsd 0006210
      CELL PARAMETERS:   9.8514 18.0291  5.2734   90.000  104.757   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    905.734
      Density (g/cm3):      3.004
      MAX. ABS. INTENSITY / VOLUME**2:      4.269470194    
      RIR:      0.663
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.40         36.80        9.0146    0   2   0         2
                12.20         59.40        8.4230    1   1   0         4
                20.22          3.54        5.0995    0   0   1         2
                20.29          9.68        5.0828    1   3   0         4
                21.16         29.60        4.8758   -1   1   1         4
                21.66          5.81        4.7633    2   0   0         2
                22.91         24.89        4.5073    0   4   0         2
                23.27          1.37        4.4385    0   2   1         4
                24.54          5.58        4.2115    2   2   0         4
                25.66          1.60        4.0305   -2   0   1         2
                25.98          5.25        3.9830    1   1   1         4
                26.73         24.56        3.8727   -1   3   1         4
                30.74         62.79        3.3778    1   3   1         4
                31.74         42.78        3.2739    2   4   0         4
                33.26         61.24        3.1274    3   1   0         4
                33.47          1.95        3.1083    2   0   1         2
                34.42          2.90        3.0256   -3   1   1         4
                35.47         42.04        2.9385    2   2   1         4
                35.49          7.73        2.9374   -1   5   1         4
                37.18         11.29        2.8077    3   3   0         4
                38.23         26.40        2.7333   -3   3   1         4
                38.68        100.00        2.7030    1   5   1         4
                40.46         35.52        2.5888    0   6   1         4
                41.11          9.04        2.5497    0   0   2         2
                41.40         58.38        2.5323   -2   0   2         2
                42.80          1.45        2.4535    0   2   2         4
                43.08          2.65        2.4379   -2   2   2         4
                43.61          1.07        2.4101    3   1   1         4
                43.63          4.20        2.4090   -2   6   1         4
                43.69          1.17        2.4056   -4   0   1         2
                44.13          7.23        2.3831    3   5   0         4
                45.04         33.85        2.3371   -3   5   1         4
                45.30         15.87        2.3242   -4   2   1         4
                45.90         18.52        2.2958   -1   7   1         4
                46.33         18.41        2.2754   -3   1   2         4
                46.79          1.22        2.2543    3   3   1         4
                47.84          7.58        2.2077   -2   4   2         4
                48.52          4.61        2.1785    1   7   1         4
                48.86          1.01        2.1642    1   3   2         4
                48.96         29.89        2.1604    2   6   1         4
                49.38          3.59        2.1430   -3   3   2         4
                49.74          3.01        2.1283   -1   5   2         4
                52.00         17.40        2.0419    2   0   2         2
                52.72         12.20        2.0162    3   5   1         4
                52.74          9.08        2.0153   -4   0   2         2
                53.17          6.22        2.0003    3   7   0         4
                53.96          1.10        1.9729   -3   7   1         4
                54.15          1.11        1.9667   -4   2   2         4
                54.34          5.46        1.9604    1   9   0         4
                55.10          4.03        1.9354   -3   5   2         4
                55.33          1.48        1.9281    4   2   1         4
                56.38          8.45        1.8948    5   1   0         4
                56.94          2.38        1.8779   -4   6   1         4
                57.44         10.41        1.8628   -1   9   1         4
                57.54          2.96        1.8600    2   4   2         4
                58.14          4.16        1.8424   -1   7   2         4
                58.23          3.49        1.8397   -4   4   2         4
                59.06          3.95        1.8162    5   3   0         4
                59.54          2.05        1.8029    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
