      Babingtonite
      Kosoi A L
      Kristallografiya 20 (1975) 730-739
      Structure of babingtonite
      _database_code_amcsd 0018478
      CELL PARAMETERS:  12.2340  6.7070  7.6820   93.970  111.530   85.250
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    583.826
      Density (g/cm3):      3.261
      MAX. ABS. INTENSITY / VOLUME**2:      4.715265260    
      RIR:      0.675
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.04         44.60       11.3586    1   0   0         2
                13.95          1.67        7.3708   -1   0   1         2
                14.40         34.57        7.1397    0   0   1         2
                15.41         37.06        6.6781    0   1   0         2
                17.40          1.63        5.9190    1   1   0         2
                18.14          4.78        5.6793    2   0   0         2
                18.63          1.75        5.5302   -2   0   1         2
                19.65          2.01        5.2465    1   0   1         2
                19.95          3.92        5.1680   -1  -1   1         2
                21.59          6.88        4.7783    0   1   1         2
                21.70          8.10        4.7555   -1   1   1         2
                23.12         17.99        4.4676   -2  -1   1         2
                23.13          1.21        4.4648    2   1   0         2
                24.61          2.32        4.2000   -2   1   0         2
                25.04         24.95        4.1301    1  -1   1         2
                25.36          5.31        4.0777   -2   1   1         2
                25.86          5.65        4.0003   -3   0   1         2
                27.06          5.00        3.8265   -1   0   2         2
                27.11          9.75        3.8196    2   0   1         2
                27.35          4.66        3.7862    3   0   0         2
                29.01          2.22        3.5745   -3  -1   1         2
                29.04         25.78        3.5699    0   0   2         2
                30.36          4.79        3.4184   -1  -1   2         2
                30.67          3.18        3.3847    3   1   0         2
                31.03          8.23        3.3469   -2  -1   2         2
                31.06          4.45        3.3433    2   1   1         2
                31.10          8.04        3.3390    0   2   0         2
                31.43          1.36        3.3047   -3   1   1         2
                31.59          1.74        3.2885    2  -1   1         2
                31.94          2.78        3.2537   -3   0   2         2
                32.18          4.78        3.2297   -1   1   2         2
                32.39          1.44        3.2096   -3   1   0         2
                33.01          5.81        3.1512   -1   2   0         2
                33.11         66.64        3.1416   -1  -2   1         2
                33.62         56.00        3.0948    0   1   2         2
                33.85          7.77        3.0745    0  -2   1         2
                34.18          5.55        3.0459   -4   0   1         2
                34.92         45.63        2.9834   -2  -2   1         2
                35.00         53.00        2.9771    0   2   1         2
                35.21         11.45        2.9595    2   2   0         2
                35.32          2.27        2.9504   -1   2   1         2
                35.54        100.00        2.9328    3   0   1         2
                36.75          3.31        2.8396    4   0   0         2
                36.85          3.99        2.8320    1  -1   2         2
                37.10          1.88        2.8141    1   2   1         2
                37.42          3.62        2.7902    1   1   2         2
                37.78         96.61        2.7651   -4   0   2         2
                38.02          7.39        2.7479   -2   2   1         2
                38.48          1.85        2.7162    3   1   1         2
                39.12          3.77        2.6734    4   1   0         2
                39.40         30.49        2.6554    3  -1   1         2
                39.60          3.36        2.6428   -4  -1   2         2
                39.90          2.38        2.6233    2   0   2         2
                40.24         22.03        2.6020   -1  -2   2         2
                40.54          5.27        2.5840   -2  -2   2         2
                41.10         15.69        2.5500   -2   0   3         2
                41.61         24.47        2.5204   -1   0   3         2
                42.41          3.95        2.4750   -4   1   2         2
                42.71         36.57        2.4582   -3   2   1         2
                42.73          1.06        2.4569   -3   0   3         2
                42.96          1.35        2.4446   -3  -2   2         2
                43.01          2.57        2.4421   -2  -1   3         2
                44.01          2.06        2.3891    0   2   2         2
                44.19          1.09        2.3799    0   0   3         2
                44.23          1.22        2.3778   -2   2   2         2
                44.78          1.11        2.3499   -5  -1   1         2
                44.98          6.45        2.3400   -5   0   2         2
                45.26          4.83        2.3265   -2   1   3         2
                46.32         21.74        2.2761   -4   0   3         2
                46.84          1.45        2.2523    4   1   1         2
                47.25          1.01        2.2338   -4  -2   2         2
                47.28         21.91        2.2324    4   2   0         2
                47.31          2.39        2.2310   -5   1   1         2
                47.45         21.72        2.2250    3   0   2         2
                47.65          2.15        2.2159   -4  -1   3         2
                47.78         13.03        2.2104    1   3   0         2
                48.03          1.78        2.1997    4  -1   1         2
                48.44         22.67        2.1819   -1  -3   1         2
                48.58          4.20        2.1760    1   0   3         2
                48.71          2.29        2.1707    3  -2   1         2
                48.98          3.14        2.1594   -1   3   0         2
                49.26          5.28        2.1481   -5   1   2         2
                49.58          1.11        2.1347   -2  -3   1         2
                50.02          3.49        2.1175    2   3   0         2
                50.02         14.32        2.1174    3   1   2         2
                50.35          1.84        2.1045    3  -1   2         2
                50.52         13.98        2.0977   -4   1   3         2
                51.24         10.80        2.0703   -1  -2   3         2
                51.38          4.02        2.0650    2  -2   2         2
                53.71          4.38        1.9816   -1  -3   2         2
                53.83          2.14        1.9773   -6  -1   1         2
                54.97          3.00        1.9395    2   3   1         2
                55.12          4.95        1.9347    5   2   0         2
                55.63          1.09        1.9183   -5   1   3         2
                55.91          1.61        1.9096    5   1   1         2
                55.98          1.28        1.9074    2  -3   1         2
                56.07          3.17        1.9046   -3   2   3         2
                56.34          1.31        1.8963   -5   2   1         2
                56.40          2.61        1.8942    4  -2   1         2
                57.01          3.07        1.8756   -3   3   1         2
                57.07          1.21        1.8740   -4  -3   1         2
                57.52          2.38        1.8604    3   2   2         2
                57.73          1.11        1.8543    0   3   2         2
                58.03          2.63        1.8455    1  -2   3         2
                58.10          1.41        1.8434   -6   0   3         2
                58.12          2.81        1.8429    3  -2   2         2
                58.25          1.82        1.8391   -5   2   2         2
                58.58          4.93        1.8296   -5  -2   3         2
                58.68          1.23        1.8269    4  -1   2         2
                58.75          6.55        1.8248    1  -3   2         2
                58.99          3.26        1.8182   -4  -3   2         2
                59.40          3.86        1.8068   -4   2   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
