      Arrojadite-(KNa)
      Steele I M
      General Meeting of the International Mineralogical Association 18 (2002) MO2-117
      Arrojadite: variations in space group and composition
      based on four new refinements
      Sample: arropala
      Locality: Palermo No. 1 mine, Groton, New Hampshire, USA
      _database_code_amcsd 0012658
      CELL PARAMETERS:  16.5310 10.0040 24.6440   90.000  105.943   90.000
      SPACE GROUP: Cc        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   3918.765
      Density (g/cm3):      3.496
      MAX. ABS. INTENSITY / VOLUME**2:      6.481702332    
      RIR:      0.865
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.67         12.04       11.8480    0   0   2         1
                12.14          5.93        8.4667    1   1   0         2
                12.93          7.04        7.9476    2   0   0         1
                13.45         17.16        7.6424   -2   0   2         1
                13.48          1.17        7.6273    1   1   1         2
                13.86          5.63        7.4213   -1   1   2         2
                15.94         15.86        6.4562    1   1   2         2
                17.38          8.12        5.9240    0   0   4         1
                17.47         27.56        5.8936    2   0   2         1
                18.62         22.38        5.5335   -2   0   4         1
                19.72          1.84        5.2263   -1   1   4         2
                20.62         32.28        5.0020    0   2   0         2
                21.64          3.10        4.7681   -3   1   2         2
                22.04          2.84        4.6822    3   1   0         2
                22.40          9.32        4.6082    0   2   2         2
                22.69         10.68        4.5511    1   1   4         2
                24.46          1.85        4.2260    2   0   4         1
                24.46          1.74        4.2259    0   2   3         2
                24.59          1.25        4.2031   -3   1   4         2
                24.70          1.20        4.1853   -2   2   2         2
                25.07          6.09        4.1245   -4   0   2         1
                25.44          1.66        4.0656    2   2   1         2
                25.85          1.02        4.0018   -2   0   6         1
                26.04          1.98        3.9738    4   0   0         1
                27.05          1.46        3.8275   -3   1   5         2
                27.09          2.11        3.8218    0   2   4         2
                27.26          1.39        3.7984   -1   1   6         2
                29.98          4.84        3.4612   -3   1   6         2
                30.16          2.48        3.4403    0   2   5         2
                30.39          2.05        3.4152   -2   2   5         2
                30.59         22.17        3.3939    1   1   6         2
                31.44         12.29        3.3039    3   1   4         2
                31.58          1.35        3.2891   -4   0   6         1
                31.84          6.23        3.2636    1   3   0         2
                32.20          3.83        3.2281    2   2   4         2
                32.40          2.28        3.2087    1   3   1         2
                32.45         35.30        3.2034    2   0   6         1
                32.56         20.82        3.1929   -1   3   2         2
                33.19          1.70        3.1339   -4   2   3         2
                33.27          5.29        3.1273   -3   1   7         2
                33.29          1.51        3.1248   -2   2   6         2
                33.44          1.02        3.1114    4   2   0         2
                33.46          2.51        3.1094   -5   1   1         2
                33.55          4.85        3.1020    1   3   2         2
                33.57          1.85        3.0997    0   2   6         2
                34.26          7.49        3.0392   -5   1   4         2
                34.29        100.00        3.0365   -4   2   4         2
                35.18          1.59        2.9620    0   0   8         1
                35.23          1.58        2.9580    1   3   3         2
                35.54          2.01        2.9328   -1   1   8         2
                35.66          3.37        2.9235   -5   1   5         2
                36.45          4.01        2.8620    4   2   2         2
                36.74         19.88        2.8407   -3   3   2         2
                36.84          9.50        2.8331   -3   1   8         2
                36.98          8.70        2.8222    3   3   0         2
                37.24          2.14        2.8035    0   2   7         2
                37.39         10.26        2.7927    1   3   4         2
                37.43          1.07        2.7902   -3   3   3         2
                37.55         18.67        2.7810   -5   1   6         2
                37.75         20.98        2.7668   -4   0   8         1
                37.91          3.58        2.7555    3   3   1         2
                37.97         23.33        2.7513   -6   0   2         1
                38.02          2.28        2.7482   -4   2   6         2
                38.55          3.77        2.7118    3   1   6         2
                38.63          2.81        2.7062   -3   3   4         2
                38.76         88.06        2.6976    2   2   6         2
                39.08          1.15        2.6765    1   1   8         2
                39.34          5.48        2.6591    3   3   2         2
                40.06          1.98        2.6132   -2   2   8         2
                40.46          8.96        2.5885   -1   3   6         2
                41.12          8.76        2.5487    0   2   8         2
                41.14          6.61        2.5475   -6   0   6         1
                41.29         20.19        2.5390    4   2   4         2
                41.94         18.49        2.5010    0   4   0         2
                42.61          3.21        2.4637   -2   0  10         1
                42.86          1.67        2.4499    5   1   4         2
                43.40         15.16        2.4211   -4   2   8         2
                43.52          2.14        2.4144    3   3   4         2
                43.59         14.07        2.4107   -6   2   2         2
                44.11          7.53        2.3840   -6   2   4         2
                44.25          1.25        2.3770   -2   4   2         2
                44.31          1.79        2.3738   -1   1  10         2
                44.39          1.39        2.3696    0   0  10         1
                45.06          2.87        2.3362   -6   2   5         2
                45.72          2.05        2.3041    0   4   4         2
                45.79          6.46        2.3010    5   3   0         2
                45.85          2.17        2.2982   -7   1   3         2
                46.11          1.81        2.2860    1   3   7         2
                46.13          1.04        2.2846   -7   1   4         2
                46.31          1.12        2.2763    6   2   1         2
                46.52          3.19        2.2669    3   1   8         2
                46.72          1.95        2.2576   -1   3   8         2
                46.81          5.92        2.2534   -5   3   5         2
                47.26          1.23        2.2334    2   4   3         2
                47.69          1.96        2.2144    7   1   0         2
                47.74          4.55        2.2119    0   4   5         2
                47.78          1.35        2.2101   -2   2  10         2
                48.04          7.95        2.1991   -7   1   6         2
                48.25          2.16        2.1902   -6   2   7         2
                49.42          2.74        2.1415    0   2  10         2
                49.49          1.89        2.1386   -4   4   2         2
