      Actinolite
      Evans B W, Yang H
      American Mineralogist 83 (1998) 458-475
      Fe-Mg order-disorder in tremolite-actinolite-ferro-actinolite at ambient
      and high temperature
      Sample: NMNH 93728 from Greiner, Zillertal, Austria in act-talc rock
      _database_code_amcsd 0001981
      CELL PARAMETERS:   9.8340 18.0780  5.2830   90.000  104.630   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    908.755
      Density (g/cm3):      3.032
      MAX. ABS. INTENSITY / VOLUME**2:      4.724842967    
      RIR:      0.727
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.37         39.20        9.0390    0   2   0         2
                12.21         83.57        8.4201    1   1   0         4
                20.17          4.38        5.1117    0   0   1         2
                20.25         10.72        5.0909    1   3   0         4
                21.14         30.09        4.8801   -1   1   1         4
                21.69          2.71        4.7576    2   0   0         2
                22.85         23.57        4.5195    0   4   0         2
                23.21          1.33        4.4495    0   2   1         4
                24.55          8.42        4.2100    2   2   0         4
                25.69          2.53        4.0265   -2   0   1         2
                25.92          3.06        3.9917    1   1   1         4
                26.69         22.69        3.8787   -1   3   1         4
                30.66         51.51        3.3856    1   3   1         4
                31.71         35.79        3.2767    2   4   0         4
                33.30         65.25        3.1240    3   1   0         4
                33.43          1.94        3.1125    2   0   1         2
                34.47          1.84        3.0209   -3   1   1         4
                35.41          4.96        2.9434   -1   5   1         4
                35.42         36.56        2.9429    2   2   1         4
                37.20          9.91        2.8067    3   3   0         4
                38.26         22.24        2.7312   -3   3   1         4
                38.58        100.00        2.7097    1   5   1         4
                40.35         35.45        2.5957    0   6   1         4
                41.00          6.84        2.5559    0   0   2         2
                41.37         57.41        2.5341   -2   0   2         2
                42.69          1.61        2.4594    0   2   2         4
                43.04          2.20        2.4400   -2   2   2         4
                43.56          2.30        2.4124   -2   6   1         4
                43.57          1.03        2.4120    3   1   1         4
                44.10          6.45        2.3843    3   5   0         4
                45.03         34.18        2.3375   -3   5   1         4
                45.38         14.08        2.3206   -4   2   1         4
                45.79         14.88        2.3011   -1   7   1         4
                46.34         18.70        2.2749   -3   1   2         4
                46.74          1.09        2.2566    3   3   1         4
                47.78          6.11        2.2104   -2   4   2         4
                48.39          4.91        2.1841    1   7   1         4
                48.73          1.21        2.1696    1   3   2         4
                48.85         29.30        2.1648    2   6   1         4
                49.38          3.18        2.1432   -3   3   2         4
                49.63          2.66        2.1327   -1   5   2         4
                51.88         16.49        2.0463    2   0   2         2
                52.64         13.79        2.0189    3   5   1         4
                52.80          9.13        2.0133   -4   0   2         2
                53.10          5.73        2.0027    3   7   0         4
                53.91          1.71        1.9747   -3   7   1         4
                54.19          4.77        1.9654    1   9   0         4
                54.20          1.25        1.9651   -4   2   2         4
                55.07          3.29        1.9365   -3   5   2         4
                55.30          1.63        1.9289    4   2   1         4
                56.46          6.31        1.8926    5   1   0         4
                56.94          2.34        1.8778   -4   6   1         4
                57.29         10.18        1.8674   -1   9   1         4
                57.40          2.42        1.8642    2   4   2         4
                58.00          3.50        1.8465   -1   7   2         4
                58.25          3.42        1.8390   -4   4   2         4
                59.11          3.93        1.8147    5   3   0         4
                59.36          2.09        1.8078    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
