      Attakolite
      Grice J D, Dunn P J
      American Mineralogist 77 (1992) 1285-1291
      Attakolite: New data and crystal-structure determination
      _database_code_amcsd 0001542
      CELL PARAMETERS:  17.1880 11.4770  7.3220   90.000  113.830   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1321.250
      Density (g/cm3):      3.262
      MAX. ABS. INTENSITY / VOLUME**2:      6.147668865    
      RIR:      0.880
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.08          5.51        9.2700    1   1   0         4
                13.08          1.90        7.8613    2   0   0         2
                15.36          6.51        6.6978    0   0   1         2
                15.65         42.38        6.5758   -2   0   1         2
                21.46          7.22        4.8073   -3   1   1         4
                21.64          3.35        4.7674    3   1   0         4
                22.27         11.22        4.6350    2   2   0         4
                23.90         40.47        4.3237   -2   2   1         4
                23.97          1.83        4.3105    2   0   1         2
                24.53          7.34        4.2137   -4   0   1         2
                28.31          2.23        3.6599   -2   0   2         2
                30.11          1.63        3.4465    2   2   1         4
                30.34          5.11        3.4208   -1   1   2         4
                30.56          5.01        3.3964   -4   2   1         4
                30.64          8.27        3.3879   -3   1   2         4
                31.01          4.10        3.3489    0   0   2         2
                31.03          3.94        3.3462    3   1   1         4
                31.60          7.97        3.2879   -4   0   2         2
                31.62          2.08        3.2853   -5   1   1         4
                33.28         37.48        3.1260    1   3   1         4
                33.56         35.71        3.1008   -3   3   1         4
                33.73        100.00        3.0858   -2   2   2         4
                34.33         12.95        3.0328    5   1   0         4
                35.52          5.60        2.9342    1   1   2         4
                35.77         24.40        2.9147    4   0   1         2
                36.36         22.57        2.8693    0   4   0         2
                36.42          8.40        2.8644   -6   0   1         2
                36.57          1.25        2.8528   -4   2   2         4
                39.68         15.20        2.6374    0   4   1         4
                39.80          1.97        2.6298   -2   4   1         4
                40.03          8.88        2.6154   -1   3   2         4
                40.27          1.28        2.6006   -3   3   2         4
                40.30         10.23        2.5987    4   2   1         4
                40.89         17.84        2.5629   -6   2   1         4
                41.05          1.94        2.5534   -5   3   1         4
                42.83         18.95        2.4514    2   2   2         4
                43.23          6.36        2.4298    5   1   1         4
                43.24          1.05        2.4292    5   3   0         4
                43.42          1.21        2.4199   -2   0   3         2
                43.73         21.22        2.4037   -6   2   2         4
                43.90         17.35        2.3946   -7   1   1         4
                44.02         10.23        2.3885    2   4   1         4
                44.11          2.19        2.3837    6   2   0         4
                44.35          4.81        2.3716   -4   4   1         4
                44.54         10.34        2.3623    3   1   2         4
                44.89          1.90        2.3447   -5   3   2         4
                47.34          3.13        2.2298   -2   2   3         4
                47.65          1.89        2.2160   -4   2   3         4
                47.92          2.57        2.2043    7   1   0         4
                48.51         13.70        2.1789    0   4   2         4
                48.92          8.04        2.1618   -4   4   2         4
                49.08          7.46        2.1553    4   0   2         2
                49.63          4.16        2.1330   -8   0   1         2
                50.11          5.21        2.1138    1   5   1         4
                50.29          4.20        2.1068   -8   0   2         2
                50.31          1.85        2.1060   -3   5   1         4
                50.96          1.37        2.0807    0   2   3         4
                51.45          1.03        2.0623   -7   3   1         4
                51.85          4.07        2.0476   -6   2   3         4
                51.92          7.37        2.0448    4   4   1         4
                52.01          4.36        2.0415    3   3   2         4
                52.41          4.20        2.0271   -6   4   1         4
                52.98          3.27        2.0069   -7   3   2         4
                53.75          3.53        1.9804   -5   3   3         4
                54.19          5.12        1.9653    8   0   0         2
                54.64          3.76        1.9505    2   0   3         2
                55.05          1.93        1.9369    7   3   0         4
                55.18          3.09        1.9329   -1   5   2         4
                55.36          1.87        1.9269   -3   5   2         4
                55.61          2.89        1.9191    3   5   1         4
                55.98          1.57        1.9074   -5   5   1         4
                56.74          2.40        1.8837    7   1   1         4
                57.56          1.38        1.8593    8   2   0         4
                57.74          3.22        1.8540    5   5   0         4
                57.88          5.35        1.8498   -2   4   3         4
                57.99          1.47        1.8468    2   2   3         4
                58.34          4.04        1.8367   -2   6   1         4
                59.08          2.05        1.8156   -5   5   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
