      Zeophyllite
      Mikenda W, Pertlik F, Povondra P, Ulrych J
      Mineralogy and Petrology 61 (1997) 199-209
      On zeophyllite from Radejcin, Ceske stredohori Mts.: X-ray and IR-investigations
      Locality: Alter Berg, Radzein
      Note: z-coordinate of Si2 was changed from 0.70304 to 0.07304 to match reported bond lengths
      _database_code_amcsd 0014639
      CELL PARAMETERS:   9.3770  9.3770 36.5700   90.000   90.000  120.000
      SPACE GROUP: R-3       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2784.732
      Density (g/cm3):      2.769
      MAX. ABS. INTENSITY / VOLUME**2:      13.61795729    
      RIR:      2.296
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.42        100.00       12.1900    0   0   3         2
                12.97          2.47        7.9276    1   0   1         6
                16.89         15.57        6.0950    0   0   6         2
                16.96          2.33        6.0715    1   0   4         6
                18.96          1.19        5.4347    0   1   5         6
                22.01          1.62        4.6885    1   1   0         6
                23.51          1.96        4.3936    1   0   7         6
                25.45          3.67        4.0633    0   0   9         2
                25.97          2.35        3.9835    0   1   8         6
                27.88          5.54        3.7162    2  -1   6         6
                27.88          2.24        3.7162    1   1   6         6
                27.92          8.33        3.7109    0   2   4         6
                31.14          2.21        3.3345    1   0  10         6
                32.43         10.40        3.2059    0   2   7         6
                33.83          7.11        3.0767    0   1  11         6
                34.04          1.48        3.0586    2   1   1         6
                34.04         12.06        3.0586    3  -1   1         6
                34.16         13.50        3.0475    0   0  12         2
                34.30          1.89        3.0357    2   0   8         6
                34.40          5.97        3.0270    1   2   2         6
                35.83         40.92        2.9097    3  -1   4         6
                36.88          8.17        2.8302   -1   3   5         6
                38.47          1.00        2.7173    0   2  10         6
                38.62          3.26        2.7069    3   0   0         6
                39.36          3.95        2.6581    1   0  13         6
                39.54          8.73        2.6464    3  -1   7         6
                41.01          2.91        2.5552    2  -1  12         6
                41.13          1.10        2.5482   -1   3   8         6
                41.13          8.68        2.5482    1   2   8         6
                43.08          1.02        2.4380    0   0  15         2
                44.76          3.18        2.3510    2   1  10         6
                44.76          1.54        2.3510    3  -1  10         6
                44.90          2.48        2.3442    2   2   0         6
                45.77          2.33        2.3021    4  -2   3         6
                45.77          1.47        2.3021    2   2   3         6
                46.77          1.29        2.2552    1   2  11         6
                46.83          2.33        2.2528    0   3   9         6
                46.93          2.70        2.2480   -1   4   1         6
                47.21          1.13        2.2354    4  -1   2         6
                47.21          4.06        2.2354    3   1   2         6
                48.09          4.36        2.1968    2   0  14         6
                48.30          3.57        2.1880    4  -2   6         6
                48.32          1.27        2.1869   -1   4   4         6
                48.89          2.43        2.1630    2  -1  15         6
                51.14         10.43        2.0738    3  -1  13         6
                51.14          1.52        2.0738    2   1  13         6
                51.29          2.53        2.0683    1   3   7         6
                52.28          1.08        2.0317    0   0  18         2
                52.31          7.69        2.0306    2   2   9         6
                53.49          2.02        1.9893   -1   3  14         6
                53.70          1.91        1.9819    4   0   4         6
                54.46          1.22        1.9562    0   4   5         6
                55.65          1.23        1.9177    1   3  10         6
                57.39          8.64        1.8642    2  -1  18         6
                58.46          3.35        1.8332    3  -1  16         6
                59.22          1.04        1.8116    3   0  15         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
