      Pargasite
      Oberti R, Vannucci R, Zanetti A, Tiepolo M, Brumm R C
      American Mineralogist 85 (2000) 407-419
      A Crystal Chemical re-evaluation of amphibole/melt and amphibole/clinopyroxene
      DTi values in petrogenetic studies
      SAMPLE 15
      _database_code_amcsd 0002365
      CELL PARAMETERS:   9.8620 18.0670  5.3160   90.000  105.110   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    914.441
      Density (g/cm3):      3.979
      MAX. ABS. INTENSITY / VOLUME**2:      8.779832296    
      RIR:      1.030
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.37        100.00        9.0335    0   2   0         2
                12.20         36.93        8.4230    1   1   0         4
                20.09         41.83        5.1322    0   0   1         2
                20.26          9.99        5.0896    1   3   0         4
                20.99          3.69        4.9152   -1   1   1         4
                21.68         70.09        4.7605    2   0   0         2
                22.86          4.37        4.5167    0   4   0         2
                23.14         55.05        4.4623    0   2   1         4
                24.54         47.40        4.2115    2   2   0         4
                25.49         33.57        4.0571   -2   0   1         2
                25.91          1.92        3.9927    1   1   1         4
                27.99         46.21        3.7010   -2   2   1         4
                30.62         14.91        3.3907    0   4   1         4
                30.66         54.01        3.3857    1   3   1         4
                30.73          7.15        3.3783    1   5   0         4
                31.71         93.30        3.2766    2   4   0         4
                33.28         29.35        3.1258    3   1   0         4
                33.46          6.69        3.1094    2   0   1         2
                34.27          2.92        3.0386   -3   1   1         4
                34.50         22.29        3.0183   -2   4   1         4
                35.45         70.23        2.9401    2   2   1         4
                37.18          5.26        2.8077    3   3   0         4
                38.08         33.62        2.7440   -3   3   1         4
                38.59         84.08        2.7091    1   5   1         4
                40.32         82.36        2.5971    0   6   1         4
                40.83          2.80        2.5661    0   0   2         2
                40.91          2.53        2.5612    2   4   1         4
                41.04         76.66        2.5540   -2   0   2         2
                41.19          5.49        2.5448    2   6   0         4
                42.12          2.12        2.4911    1   7   0         4
                42.52         17.61        2.4684    0   2   2         4
                42.72          9.02        2.4576   -2   2   2         4
                43.46          7.65        2.4180   -2   6   1         4
                43.56          4.96        2.4127   -4   0   1         2
                44.10         12.60        2.3845    3   5   0         4
                44.18         13.51        2.3803    4   0   0         2
                44.88         32.70        2.3451   -3   5   1         4
                45.17         31.49        2.3310   -4   2   1         4
                45.73         19.82        2.3036   -1   7   1         4
                45.77         11.58        2.3017    4   2   0         4
                45.96          9.02        2.2930   -3   1   2         4
                46.70          2.00        2.2584    0   8   0         2
                46.80          3.23        2.2540    3   3   1         4
                47.31         12.30        2.2312    0   4   2         4
                47.49         19.47        2.2232   -2   4   2         4
                48.89         44.10        2.1631    2   6   1         4
                49.43          6.84        2.1411   -1   5   2         4
                49.75          2.93        2.1281   -4   4   1         4
                50.31          8.55        2.1058    4   4   0         4
                51.32          3.42        2.0671    0   8   1         4
                51.86         27.02        2.0469    2   0   2         2
                52.04          4.26        2.0404    2   8   0         4
                52.37         22.67        2.0286   -4   0   2         2
                52.70         19.39        2.0168    3   5   1         4
                53.11          5.95        2.0024    3   7   0         4
                53.28          7.87        1.9963    2   2   2         4
                53.78          3.41        1.9793   -4   2   2         4
                53.95          2.25        1.9733   -2   8   1         4
                53.99          3.12        1.9720    4   0   1         2
                54.22          8.43        1.9643    1   9   0         4
                54.56          3.82        1.9531    0   6   2         4
                54.72          1.78        1.9477   -2   6   2         4
                54.73          4.48        1.9473   -3   5   2         4
                55.37          1.64        1.9266    4   2   1         4
                56.42          3.59        1.8937    5   1   0         4
                56.77         10.25        1.8828   -4   6   1         4
                57.26          9.97        1.8683   -1   9   1         4
                57.29          4.78        1.8673    4   6   0         4
                57.42          1.70        1.8635   -5   3   1         4
                57.82          5.06        1.8516   -1   7   2         4
                57.86         10.83        1.8505   -4   4   2         4
                59.08          2.29        1.8156    5   3   0         4
                59.38          1.25        1.8073    4   4   1         4
                59.40          1.56        1.8067    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
