      Microcline
      Dal Negro A, De Pieri R, Quareni S
      Acta Crystallographica B34 (1978) 2699-2707
      The crystal structures of nine K feldspars from the Adamello
      Massif (Northern Italy)
      Note: Sample RC20C
      Locality: Adamello Massif, Northern Italy
      _database_code_amcsd 0020538
      CELL PARAMETERS:   8.5670 12.9700  7.2210   90.430  116.000   88.480
      SPACE GROUP: C-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    720.890
      Density (g/cm3):      2.552
      MAX. ABS. INTENSITY / VOLUME**2:      3.338171670    
      RIR:      0.611
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.37          6.10        6.6952    1   1   0         2
                15.72          1.83        6.5450   -1   1   0         2
                15.86          5.39        6.4901    0   0   1         2
                15.87          7.38        6.4826    0   2   0         2
                17.42          8.15        5.9121   -1  -1   1         2
                17.67          5.02        5.8294   -1   1   1         2
                22.46          2.95        4.5971    0   2   1         2
                24.49         83.44        4.2200   -2   0   1         2
                26.07         18.56        3.9687    1   1   1         2
                26.33         10.56        3.9301    1  -1   1         2
                26.90          6.65        3.8487    2   0   0         2
                27.17         46.82        3.8107    1   3   0         2
                27.79         47.05        3.7275   -1   3   0         2
                28.45         13.57        3.6422   -1  -3   1         2
                28.92          7.67        3.5843   -1   3   1         2
                28.97         10.89        3.5784   -2  -2   1         2
                29.67          2.84        3.4963   -2   2   1         2
                29.78         36.61        3.4838   -1  -1   2         2
                29.89         30.83        3.4712   -1   1   2         2
                31.02         64.00        3.3476    2   2   0         2
                31.56         73.35        3.2919   -2   0   2         2
                31.75         60.50        3.2725   -2   2   0         2
                32.03        100.00        3.2451    0   0   2         2
                32.06         41.41        3.2413    0   4   0         2
                34.51         34.07        3.0175    1   3   1         2
                35.12         39.65        2.9671    1  -3   1         2
                35.25          6.12        2.9561   -2  -2   2         2
                35.77          3.80        2.9147   -2   2   2         2
                35.87          7.53        2.9071    0   2   2         2
                35.89         17.32        2.9051    0   4   1         2
                36.00          6.16        2.8965    0  -2   2         2
                36.03         14.13        2.8945    0  -4   1         2
                37.57         10.92        2.7801   -1  -3   2         2
                37.72          1.15        2.7694   -3   1   1         2
                37.84         14.32        2.7610   -1   3   2         2
                40.03         10.71        2.6155   -3  -1   2         2
                40.23         21.33        2.6027   -2  -4   1         2
                40.27          1.27        2.6007    2   2   1         2
                40.41         12.88        2.5919   -3   1   2         2
                40.87          7.87        2.5637    1   1   2         2
                40.91          2.69        2.5613    2  -2   1         2
                41.08          4.41        2.5514    1  -1   2         2
                41.28         25.07        2.5396   -2   4   1         2
                41.45          5.58        2.5295    3   1   0         2
                41.76          2.18        2.5114    2   4   0         2
                41.88          5.94        2.5047   -3   1   0         2
                42.89          2.77        2.4482   -2   4   0         2
                43.28          7.03        2.4272   -1  -5   1         2
                43.61          9.08        2.4098   -3  -3   1         2
                43.83          4.20        2.3984   -1   5   1         2
                44.75          5.78        2.3514   -3   3   1         2
                45.12          3.46        2.3334   -1  -1   3         2
                45.17          4.01        2.3310   -1   1   3         2
                46.07          1.68        2.2875   -3  -3   2         2
                47.09          1.44        2.2410   -3   3   2         2
                47.66          2.47        2.2154    1   5   1         2
                48.44          2.87        2.1820    1  -5   1         2
                48.94         28.77        2.1609    0   6   0         2
                49.28          9.58        2.1469    2   4   1         2
                50.08          4.35        2.1148   -4   0   1         2
                50.21          5.96        2.1100   -4   0   2         2
                50.38          4.91        2.1030    2  -4   1         2
                51.15          1.37        2.0736    3   1   1         2
                51.16          2.74        2.0732    2   0   2         2
                51.54          1.63        2.0589    3  -1   1         2
                51.70          2.56        2.0531    0   6   1         2
                51.85          3.71        2.0474    0  -6   1         2
                52.57          6.18        2.0215   -4  -2   2         2
                53.42         10.41        1.9916   -4   2   2         2
                53.63          7.84        1.9844    2   2   2         2
                54.03          2.43        1.9707   -3  -3   3         2
                54.20          6.46        1.9650    2  -2   2         2
                54.82          2.57        1.9444   -3  -5   1         2
                54.86          1.24        1.9431   -3   3   3         2
                55.44         13.92        1.9243    4   0   0         2
                55.79          8.36        1.9135   -4   0   3         2
                56.04          1.12        1.9054    2   6   0         2
                56.09          1.34        1.9039   -2   6   1         2
                56.43          1.56        1.8934   -3   5   1         2
                57.29          1.10        1.8672    3  -3   1         2
                57.41          2.21        1.8638   -2   6   0         2
                57.45          4.95        1.8624    1   1   3         2
                57.61          1.31        1.8579    4   2   0         2
                57.64          4.08        1.8570    1  -1   3         2
                57.85          1.29        1.8507    1   5   2         2
                57.95          2.22        1.8479    3   5   0         2
                58.01          1.01        1.8461   -4  -2   3         2
                58.50          1.44        1.8319   -4   2   0         2
                58.88          1.78        1.8211   -2  -6   2         2
                59.53          4.88        1.8032    0   4   3         2
                59.56          5.33        1.8024    0   6   2         2
                59.62          1.74        1.8007   -3   5   0         2
                59.80          6.47        1.7956    0  -4   3         2
                59.83          6.78        1.7948    0  -6   2         2
                59.89          3.81        1.7934   -4  -4   1         2
                59.93          3.21        1.7922   -2   6   2         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
