      Nekoite
      Alberti A, Galli E
      American Mineralogist 65 (1980) 1270-1276
      The structure of nekoite, Ca3Si6O15*7H2O, a new type of sheet silicate
      Locality: Caxias do Sul, Rio Grande do Sul, Brazil
      _database_code_amcsd 0000803
      CELL PARAMETERS:   7.5880  9.7930  7.3390  111.770  103.500   86.530
      SPACE GROUP: P1        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    492.263
      Density (g/cm3):      2.260
      MAX. ABS. INTENSITY / VOLUME**2:      5.840004248    
      RIR:      1.206
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.30        100.00        9.0908    0   1   0         1
                13.94         19.83        7.3753    1   0   0         1
                15.47          8.00        6.6490    0  -1   1         1
                15.50         16.60        6.6367    0   0   1         1
                17.73          7.39        5.8100   -1   1   0         1
                18.24          7.99        5.6483    1   1   0         1
                18.59         21.35        5.5416   -1  -1   1         1
                22.32          1.86        4.6257    0  -2   1         1
                22.38          1.50        4.6132    0   1   1         1
                22.72         10.79        4.5454    0   2   0         1
                22.96          1.35        4.4972    1  -1   1         1
                23.18         10.23        4.4549    1   0   1         1
                24.80         12.92        4.1688   -1  -2   1         1
                26.40          5.57        3.9204   -1   2   0         1
                27.10          3.86        3.8206    1   2   0         1
                28.10          6.29        3.6876    2   0   0         1
                28.48          7.27        3.6386    1   1   1         1
                28.89          6.27        3.5889   -2   0   1         1
                29.06          1.24        3.5681    0  -1   2         1
                29.18          2.23        3.5536   -1  -1   2         1
                30.06         16.25        3.4521   -2   1   0         1
                30.68         37.55        3.3834    2   1   0         1
                31.24          8.44        3.3245    0  -2   2         1
                31.26          7.07        3.3223   -1   0   2         1
                31.30         18.12        3.3183    0   0   2         1
                31.51         15.93        3.2972   -1  -2   2         1
                32.04          3.67        3.2435    0  -3   1         1
                32.11          3.53        3.2364    0   2   1         1
                32.92          2.05        3.1591   -2   1   1         1
                33.36          8.91        3.1184   -1   2   1         1
                33.74          1.30        3.0844   -2  -2   1         1
                34.36         17.00        3.0303    0   3   0         1
                35.03          4.37        2.9743    2  -1   1         1
                35.29          6.81        2.9531    1  -1   2         1
                35.32          2.64        2.9509    2   0   1         1
                35.60          9.52        2.9285   -2  -1   2         1
                35.89          8.95        2.9050   -2   2   0         1
                36.15         11.62        2.8849    1  -3   1         1
                36.86         18.02        2.8318   -1   3   0         1
                36.96          5.85        2.8241    2   2   0         1
                37.01         13.67        2.8201    1  -2   2         1
                37.08          4.21        2.8149   -1   1   2         1
                37.15          2.46        2.8104    0  -3   2         1
                37.23         12.35        2.8044   -2   0   2         1
                37.33         17.05        2.7973    1   0   2         1
                37.64          3.63        2.7749    1   3   0         1
                37.70         19.26        2.7708   -2  -2   2         1
                38.47          1.67        2.7173    2  -2   1         1
                40.14          2.86        2.6085   -2   2   1         1
                42.10          1.75        2.4921    1  -3   2         1
                42.22          1.96        2.4853   -2   1   2         1
                42.34          1.38        2.4787   -3  -1   1         1
                42.66         10.63        2.4609    1   1   2         1
                42.71          3.46        2.4584    3   0   0         1
                43.06          8.14        2.4390   -2  -3   2         1
                43.48          1.03        2.4167   -1  -1   3         1
                43.98          1.40        2.3906   -3   1   0         1
                44.28          1.25        2.3751   -2   3   0         1
                44.62          1.32        2.3578    0  -1   3         1
                44.66          2.86        2.3561    3   1   0         1
                46.39          1.51        2.2727    0   4   0         1
                47.00          1.28        2.2449    1   3   1         1
                47.39          4.25        2.2274    2   0   2         1
                47.86          4.47        2.2070   -3  -2   2         1
                48.26          5.60        2.1898   -1   4   0         1
                49.40          2.36        2.1421   -2   3   1         1
                49.75          1.05        2.1279   -2   2   2         1
                50.43          1.95        2.1013   -2  -3   3         1
                50.77          2.37        2.0879   -2  -4   1         1
                51.10          2.37        2.0753    2  -3   2         1
                51.36          1.66        2.0657   -3   1   2         1
                53.25          1.04        1.9975    1   0   3         1
                54.34          1.84        1.9602   -2   4   0         1
                55.06          2.56        1.9367   -3   3   0         1
                55.60          1.20        1.9193    0  -5   2         1
                55.75          4.90        1.9145    0   3   2         1
                55.89          1.63        1.9103    2   4   0         1
                56.06          4.44        1.9050   -1  -5   2         1
                56.29          1.05        1.8977   -1  -5   1         1
                56.78          2.62        1.8828    3   3   0         1
                57.21          1.49        1.8696   -3   0   3         1
                58.31          1.05        1.8375    1   4   1         1
                58.42          1.62        1.8342    3  -1   2         1
                58.91          1.72        1.8205   -4  -1   2         1
                59.75          1.29        1.7970    4   1   0         1
                59.85          1.10        1.7944   -4  -2   1         1
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
