      Tschermakite
      Abdu Y A, Hawthorne F C
      The Canadian Mineralogist 47 (2009) 917-926
      Crystal structure and Mossbauer spectroscopy of tschermakite from the ruby
      locality at Fiskenaesset, Greenland
      Locality: Fiskenaesset, Greenland
      _database_code_amcsd 0006297
      CELL PARAMETERS:   9.8059 17.9721  5.3012   90.000  105.063   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    902.144
      Density (g/cm3):      3.139
      MAX. ABS. INTENSITY / VOLUME**2:      4.054633528    
      RIR:      0.603
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.43         41.35        8.9860    0   2   0         2
                12.27         51.52        8.3774    1   1   0         4
                20.37          4.42        5.0626    1   3   0         4
                21.06         22.24        4.8978   -1   1   1         4
                22.98         18.83        4.4930    0   4   0         2
                24.68          3.52        4.1887    2   2   0         4
                26.00          5.68        3.9799    1   1   1         4
                26.68         10.01        3.8791   -1   3   1         4
                30.78         68.07        3.3729    1   3   1         4
                30.90          1.14        3.3605    1   5   0         4
                31.88         43.60        3.2591    2   4   0         4
                33.47         63.18        3.1087    3   1   0         4
                34.45          3.34        3.0225   -3   1   1         4
                35.50          6.85        2.9362   -1   5   1         4
                35.60         51.35        2.9285    2   2   1         4
                37.39         16.28        2.7925    3   3   0         4
                38.29         34.27        2.7294   -3   3   1         4
                38.76        100.00        2.6974    1   5   1         4
                40.52         52.90        2.5853    0   6   1         4
                40.94          6.46        2.5595    0   0   2         2
                41.18         68.84        2.5452   -2   0   2         2
                42.88          1.27        2.4489   -2   2   2         4
                43.69          3.21        2.4057   -2   6   1         4
                44.35          9.08        2.3717    3   5   0         4
                44.44          1.05        2.3672    4   0   0         2
                45.13         39.82        2.3327   -3   5   1         4
                45.43         20.60        2.3181   -4   2   1         4
                45.97         16.59        2.2924   -1   7   1         4
                46.16         16.05        2.2835   -3   1   2         4
                47.02          2.67        2.2441    3   3   1         4
                47.47          1.26        2.2240    0   4   2         4
                47.68          8.70        2.2146   -2   4   2         4
                48.65          2.28        2.1732    1   7   1         4
                49.13         34.07        2.1533    2   6   1         4
                49.23          5.39        2.1489   -3   3   2         4
                49.62          5.24        2.1332   -1   5   2         4
                52.04         20.60        2.0406    2   0   2         2
                52.64         14.58        2.0190   -4   0   2         2
                52.96         16.39        2.0076    3   5   1         4
                53.41          6.34        1.9917    3   7   0         4
                54.53          3.97        1.9539    1   9   0         4
                55.00          3.54        1.9386   -3   5   2         4
                56.76          8.50        1.8834    5   1   0         4
                57.11          2.59        1.8726   -4   6   1         4
                57.57         11.08        1.8590   -1   9   1         4
                57.60          2.11        1.8580    2   4   2         4
                58.08          5.46        1.8441   -1   7   2         4
                58.16          4.07        1.8416   -4   4   2         4
                59.44          3.54        1.8057    5   3   0         4
                59.75          3.81        1.7972    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
