      Enstatite
      Domeneghetti M C, Molin G M, Stimpfl M, Tribaudino M
      American Mineralogist 80 (1995) 923-929
      Orthopyroxene from the Serra de Mage meteorite: Structure refinement and
      estimation of C2/c pyroxene contributions to apparent Pbca diffraction
      violations
      Sample: OPX SDM N.13, natural
      _database_code_amcsd 0001755
      CELL PARAMETERS:  18.3160  8.9070  5.2180   90.000   90.000   90.000
      SPACE GROUP: Pbca      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    851.268
      Density (g/cm3):      3.540
      MAX. ABS. INTENSITY / VOLUME**2:      4.667446303    
      RIR:      0.615
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.12          1.69        6.3851    2   1   0         4
                22.55         15.85        4.5790    4   0   0         2
                23.63          3.47        4.3721    1   1   1         8
                25.60         34.97        4.0404    2   1   1         8
                28.60          3.50        3.6236    3   1   1         8
                31.18         20.40        3.3310    1   2   1         8
                32.38         15.80        3.2104    4   1   1         8
                32.57        100.00        3.1925    4   2   0         4
                32.73         88.65        3.1771    2   2   1         8
                34.10          1.07        3.0527    6   0   0         2
                35.18         58.32        2.9621    3   2   1         8
                36.12         80.22        2.8878    6   1   0         4
                36.72         45.04        2.8415    5   1   1         8
                38.38         38.96        2.7233    4   2   1         8
                40.55          6.19        2.5829    1   0   2         4
                41.01         69.17        2.5553    1   3   1         8
                41.50         19.91        2.5266    6   1   1         8
                41.80         52.96        2.5092    2   0   2         4
                42.12          1.06        2.4912    4   3   0         4
                42.19         31.43        2.4871    5   2   1         8
                42.25         32.04        2.4838    2   3   1         8
                43.82         24.21        2.3991    3   0   2         4
                45.46          1.14        2.3166    3   1   2         8
                46.62         10.95        2.2623    7   1   1         8
                46.93          4.63        2.2481    4   3   1         8
                47.24          4.04        2.2343    1   2   2         8
                47.41          1.71        2.2267    0   4   0         2
                48.09          2.92        2.1968    4   1   2         8
                49.74          4.32        2.1284    6   3   0         4
                49.82         39.26        2.1251    5   0   2         4
                50.15         13.32        2.1121    3   2   2         8
                50.21         32.20        2.1096    5   3   1         8
                51.22          8.58        2.0708    7   2   1         8
                51.32         10.64        2.0671    5   1   2         8
                52.03          4.98        2.0408    8   1   1         8
                52.16          7.26        2.0362    8   2   0         4
                52.18         11.87        2.0354    1   4   1         8
                53.10         11.65        2.0025    4   4   0         4
                53.21         12.46        1.9987    2   4   1         8
                54.03         37.22        1.9707    6   3   1         8
                55.64          1.64        1.9179    5   2   2         8
                56.32          7.65        1.8969    8   2   1         8
                57.96         13.78        1.8475    7   0   2         4
                59.22          5.19        1.8118    6   2   2         8
                59.58          1.70        1.8017    4   3   2         8
                59.86          6.71        1.7941   10   1   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
