      Richterite
      Gunter M E, Dyar M D, Twamley B, Foit F F, Cornelius S
      American Mineralogist 88 (2003) 1970-1978
      Composition, Fe3+/Sum(Fe), and crystal structure of non-asbestiform and
      asbestiform amphiboles from Libby, Montana, U.S.A.
      _database_code_amcsd 0003186
      CELL PARAMETERS:   9.8787 18.0240  5.2875   90.000  104.377   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    911.975
      Density (g/cm3):      3.019
      MAX. ABS. INTENSITY / VOLUME**2:      4.246404159    
      RIR:      0.657
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.40         18.84        9.0120    0   2   0         2
                12.16         71.58        8.4520    1   1   0         4
                20.26          2.65        5.0883    1   3   0         4
                21.14         27.49        4.8804   -1   1   1         4
                21.57          4.41        4.7847    2   0   0         2
                22.92         24.17        4.5060    0   4   0         2
                23.19          2.08        4.4530    0   2   1         4
                24.46          3.28        4.2260    2   2   0         4
                25.81          4.39        4.0081    1   1   1         4
                26.72         20.81        3.8746   -1   3   1         4
                30.60         61.91        3.3928    1   3   1         4
                31.67         42.40        3.2803    2   4   0         4
                33.12         64.72        3.1410    3   1   0         4
                34.39          2.35        3.0277   -3   1   1         4
                35.24         37.79        2.9569    2   2   1         4
                35.48          7.35        2.9378   -1   5   1         4
                37.05         13.93        2.8173    3   3   0         4
                38.21         25.34        2.7348   -3   3   1         4
                38.57        100.00        2.7104    1   5   1         4
                40.42         35.25        2.5912    0   6   1         4
                40.92          6.97        2.5610    0   0   2         2
                41.36         60.56        2.5349   -2   0   2         2
                43.04          1.69        2.4402   -2   2   2         4
                43.63          2.29        2.4088   -2   6   1         4
                44.01          5.52        2.3888    3   5   0         4
                45.03         32.02        2.3379   -3   5   1         4
                45.24         14.23        2.3273   -4   2   1         4
                45.90         17.26        2.2957   -1   7   1         4
                46.32         19.17        2.2760   -3   1   2         4
                46.50          1.33        2.2675    3   3   1         4
                47.80          7.44        2.2093   -2   4   2         4
                48.44          4.94        2.1822    1   7   1         4
                48.79         30.68        2.1674    2   6   1         4
                49.37          5.06        2.1434   -3   3   2         4
                49.66          1.92        2.1316   -1   5   2         4
                51.63         16.82        2.0555    2   0   2         2
                52.46         11.11        2.0255    3   5   1         4
                52.73          8.42        2.0156   -4   0   2         2
                53.07          4.20        2.0035    3   7   0         4
                53.96          1.17        1.9732   -3   7   1         4
                54.34          4.59        1.9602    1   9   0         4
                54.38          1.06        1.9589    1   5   2         4
                54.95          2.00        1.9401    4   2   1         4
                55.09          2.71        1.9356   -3   5   2         4
                56.11          7.50        1.9032    5   1   0         4
                56.89          2.86        1.8793   -4   6   1         4
                57.20          2.47        1.8701    2   4   2         4
                57.45          8.95        1.8626   -1   9   1         4
                58.07          2.22        1.8444   -1   7   2         4
                58.22          3.17        1.8399   -4   4   2         4
                58.80          3.14        1.8236    5   3   0         4
                59.56          2.97        1.8024    0  10   0         2
                59.63          1.69        1.8004    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
