      Anorthite
      Matsui T, Kimata M
      European Journal of Mineralogy 9 (1997) 333-344
      Crystal chemistry of synthetic Mn-bearing anorthite:
      Incorporation of MnAl2Si2O8 end-member into feldspar
      Note: U(1,1) for Obo altered to reproduce Uiso
      _database_code_amcsd 0006694
      CELL PARAMETERS:   8.1310 12.8470  7.0690   94.030  115.900   90.720
      SPACE GROUP: C-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    661.839
      Density (g/cm3):      2.797
      MAX. ABS. INTENSITY / VOLUME**2:      3.517020434    
      RIR:      0.587
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.88          8.95        6.4810   -1   1   0         2
                16.08          1.93        6.4002    0   2   0         2
                17.76          1.05        5.7985   -1  -1   1         2
                21.93         16.90        4.7054    0  -2   1         2
                25.74         56.76        4.0183   -2   0   1         2
                26.51         13.64        3.9045    1  -1   1         2
                27.51         30.69        3.7643   -1   3   0         2
                27.76         18.98        3.7317    1   1   1         2
                28.66         10.48        3.6161   -1  -3   1         2
                28.72         37.81        3.6094    1   3   0         2
                29.84          2.22        3.4763   -1   3   1         2
                29.97         12.31        3.4622   -1  -1   2         2
                30.50          7.57        3.4037   -2  -2   1         2
                30.51          1.09        3.4026   -2   2   1         2
                31.10         29.07        3.3394   -1   1   2         2
                32.07         57.71        3.2405   -2   2   0         2
                32.49         53.27        3.2001    0   4   0         2
                32.67        100.00        3.1824   -2   0   2         2
                32.82         85.63        3.1682    0   0   2         2
                33.47         41.72        3.1087    2   2   0         2
                34.25         19.61        3.0400    1  -3   1         2
                35.22         30.36        2.9585    0  -4   1         2
                35.46         21.19        2.9395    0  -2   2         2
                35.97          7.85        2.8993   -2  -2   2         2
                37.05          7.37        2.8171   -1  -3   2         2
                37.18         25.31        2.8077    1   3   1         2
                39.82         15.23        2.6284   -1   3   2         2
                41.12          4.16        2.5491    2  -2   1         2
                41.58          6.07        2.5222    1  -1   2         2
                41.90         32.02        2.5037   -2  -4   1         2
                41.90          3.42        2.5036   -3  -1   2         2
                41.91         19.24        2.5028   -2   4   1         2
                42.19          1.12        2.4871   -3   1   2         2
                42.56          1.49        2.4667   -2   4   0         2
                43.38          3.63        2.4221    2   2   1         2
                43.54          4.40        2.4138   -3   1   0         2
                43.59          2.68        2.4110   -1  -5   1         2
                44.35          3.67        2.3715    3   1   0         2
                44.75          2.81        2.3515    2   4   0         2
                44.96          2.83        2.3409   -1   5   1         2
                45.74          6.08        2.3031   -3   3   1         2
                46.52          3.59        2.2667   -3  -3   1         2
                46.65          2.14        2.2608    1  -3   2         2
                46.86          3.55        2.2512   -1   1   3         2
                47.15          2.94        2.2381    1  -5   1         2
                47.79          2.84        2.2099   -2   4   2         2
                47.97          1.51        2.2020   -3  -3   2         2
                48.91          1.11        2.1622    0   4   2         2
                48.96          2.19        2.1603   -3   3   0         2
                49.34          2.13        2.1447   -1  -5   2         2
                49.42          2.38        2.1412   -2   2   3         2
                49.51         14.59        2.1376    2  -4   1         2
                49.62          5.92        2.1334    0   6   0         2
                50.93          9.99        2.0819    1   5   1         2
                51.01          1.07        2.0788   -3   1   3         2
                51.18          1.05        2.0724    3   3   0         2
                52.92          2.45        2.0091   -4   0   2         2
                53.02          1.81        2.0055   -1   5   2         2
                53.04          4.15        2.0046   -4   0   1         2
                53.33          2.10        1.9947    3  -1   1         2
                53.92          2.98        1.9743   -1   3   3         2
                53.98          3.24        1.9722    0   6   1         2
                54.50          2.31        1.9549    3   1   1         2
                54.58          1.82        1.9522    2  -2   2         2
                55.03          1.26        1.9377   -2  -4   3         2
                55.18          1.26        1.9328   -3  -3   3         2
                55.67          3.24        1.9171   -4  -2   2         2
                56.25          1.65        1.8988   -4  -2   1         2
                56.80          4.69        1.8822   -2   6   0         2
                57.00          1.15        1.8760   -3   5   1         2
                57.34          7.32        1.8658    2   2   2         2
                57.62          1.49        1.8575    3  -3   1         2
                58.12          1.85        1.8430    0  -6   2         2
                58.34          8.31        1.8367   -4   0   3         2
                58.38          1.06        1.8353    0  -4   3         2
                58.57          2.74        1.8300    1  -1   3         2
                58.69          2.09        1.8267   -2   4   3         2
                58.69         14.03        1.8264    4   0   0         2
                59.35          4.01        1.8080   -2  -6   2         2
                59.47          5.52        1.8047    2   6   0         2
                59.85          2.95        1.7944   -1   7   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
