      Alleghanyite
      Francis C A
      American Mineralogist 70 (1985) 182-185
      Crystal structure refinement of magnesian alleghanyite
      Locality: Sterling mine, Ogdensburg, New Jersey, USA
      _database_code_amcsd 0000968
      CELL PARAMETERS:   4.8150 10.5740  8.0830  108.740   90.000   90.000
      SPACE GROUP: P2_1/b    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    389.719
      Density (g/cm3):      3.715
      MAX. ABS. INTENSITY / VOLUME**2:      7.245588688    
      RIR:      0.911
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.43         32.17        7.6545    0   0   1         2
                20.68         11.98        4.9879    0  -2   1         2
                23.81          1.39        4.3394    1   1   0         4
                25.37          6.96        4.0757    1   0   1         4
                25.71         11.38        4.0229    1  -1   1         4
                27.05         11.25        3.8272    0   0   2         2
                28.13          1.42        3.6829    0   2   1         2
                28.31          9.89        3.6605    0  -2   2         2
                29.06         45.08        3.5679    1   1   1         4
                29.89         11.47        3.4705    1   2   0         4
                29.95          2.39        3.4642    1  -2   1         4
                33.66        100.00        3.0918    1  -1   2         4
                34.77          2.73        2.9961    1   0   2         4
                35.78          5.34        2.9140    1  -2   2         4
                36.87         58.40        2.8306    1  -3   1         4
                38.09         76.50        2.7432    1   3   0         4
                38.87         48.75        2.6905    1   1   2         4
                39.38         17.94        2.6566    0   2   2         2
                39.59          7.31        2.6435    0  -4   1         2
                39.60         12.13        2.6426    0  -2   3         2
                40.69         44.95        2.5746    1  -3   2         4
                41.08          7.54        2.5515    0   0   3         2
                41.90          5.60        2.5034    0   4   0         2
                42.07         16.43        2.4940    0  -4   2         2
                43.66          9.29        2.4075    2   0   0         2
                44.00         35.80        2.3897    1   3   1         4
                44.84         29.01        2.3469    1  -1   3         4
                44.97         11.77        2.3408    2   1   0         4
                45.27         15.87        2.3260    1   2   2         4
                45.45         21.09        2.3172    1  -4   1         4
                45.46         18.68        2.3166    1  -2   3         4
                45.88          3.42        2.2966    2   0   1         4
                46.08          1.34        2.2870    2  -1   1         4
                48.18          4.64        2.1929    2   1   1         4
                48.75          5.36        2.1689    0  -4   3         2
                51.07         10.26        2.0768    1   1   3         4
                51.32          2.11        2.0672    2  -1   2         4
                52.75          6.21        2.0151    2   2   1         4
                53.66          1.13        1.9834    2  -3   1         4
                55.78          2.19        1.9136    0   0   4         2
                56.20          3.96        1.9004    1  -5   2         4
                57.30          3.35        1.8669    1   2   3         4
                57.91          4.29        1.8491    1   5   0         4
                57.93          7.54        1.8485    1  -1   4         4
                58.56          2.22        1.8303    0  -4   4         2
                59.29          4.55        1.8096    1  -3   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
