      Enstatite
      Hawthorne F C, Ito J
      The Canadian Mineralogist 15 (1977) 321-338
      Synthesis and crystal-structure refinement of transition-metal
      orthopyroxenes I: Orthoenstatite and (Mg, Mn, Co) orthopyroxene
      _database_code_amcsd 0005139
      CELL PARAMETERS:  18.2160  8.8130  5.1790   90.000   90.000   90.000
      SPACE GROUP: Pbca      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    831.424
      Density (g/cm3):      3.208
      MAX. ABS. INTENSITY / VOLUME**2:      4.194105145    
      RIR:      0.610
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.25          1.83        6.3335    2   1   0         4
                23.44         12.35        4.4065    0   2   0         2
                23.82          3.40        4.3367    1   1   1         8
                25.80          2.74        4.0092    2   1   1         8
                31.47         34.56        3.3005    1   2   1         8
                32.61         19.80        3.1883    4   1   1         8
                32.84         50.24        3.1667    4   2   0         4
                33.03        100.00        3.1491    2   2   1         8
                35.49         47.72        2.9373    3   2   1         8
                36.34         92.69        2.8704    6   1   0         4
                36.98         23.66        2.8228    5   1   1         8
                37.35          2.63        2.7958    2   3   0         4
                38.70         29.93        2.7017    4   2   1         8
                41.43         46.30        2.5304    1   3   1         8
                41.78          3.93        2.5106    6   1   1         8
                42.12         65.05        2.4908    2   0   2         4
                42.52          1.40        2.4686    4   3   0         4
                42.53         27.70        2.4684    5   2   1         8
                42.67          8.33        2.4602    2   3   1         8
                44.15          6.93        2.3819    3   0   2         4
                44.68          5.94        2.3552    3   3   1         8
                45.82          1.45        2.2994    3   1   2         8
                46.30          1.99        2.2770    8   0   0         2
                46.92          5.60        2.2483    7   1   1         8
                47.37          4.27        2.2284    4   3   1         8
                48.46          2.04        2.1810    4   1   2         8
                50.18          1.66        2.1112    6   3   0         4
                50.19         29.69        2.1107    5   0   2         4
                50.58          2.83        2.0954    3   2   2         8
                50.67         20.15        2.0920    5   3   1         8
                51.61          6.29        2.0565    7   2   1         8
                51.71         12.70        2.0526    5   1   2         8
                52.37          3.38        2.0285    8   1   1         8
                52.53          1.22        2.0229    8   2   0         4
                52.75          9.23        2.0150    1   4   1         8
                53.66          5.66        1.9833    4   4   0         4
                53.79         12.57        1.9790    2   4   1         8
                54.50         25.69        1.9550    6   3   1         8
                55.48          1.62        1.9230    3   4   1         8
                56.73          5.37        1.8843    8   2   1         8
                57.80          2.12        1.8522    4   4   1         8
                57.87          1.83        1.8502    3   3   2         8
                58.38          5.01        1.8356    7   0   2         4
                59.69          5.42        1.7986    6   2   2         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
