      Kupletskite
      Piilonen P C, McDonald A M, Lalonde A E
      The Canadian Mineralogist 41 (2003) 27-54
      Insights into astrophyllite-group minerals II: Crystal chemistry
      Sample: MSH19a
      Locality: nepheline syenite pegmatite at Mont Saint-Hilaire, Quebec, Canada
      _database_code_amcsd 0005816
      CELL PARAMETERS:   5.4206 11.9283 11.7294  112.942   94.645  103.246
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    667.454
      Density (g/cm3):      3.175
      MAX. ABS. INTENSITY / VOLUME**2:      17.69496119    
      RIR:      2.601
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.68        100.00       10.6049    0   0   1         2
                 9.75         24.06       10.5324    0   1   0         2
                10.46          8.22        9.8201    0  -1   1         2
                17.80          6.88        5.7854    0  -2   1         2
                23.36          5.31        4.4225   -1  -1   1         2
                23.67          2.55        4.3644   -1   2   0         2
                23.80          2.48        4.3408    1   0   1         2
                23.84          4.51        4.3341    1  -2   1         2
                25.34          3.88        4.0817    0   2   1         2
                27.31          2.21        3.7919   -1   2   1         2
                27.44          2.16        3.7744    1  -1   2         2
                27.57          3.51        3.7565    0  -2   3         2
                27.75          4.39        3.7332    1  -2   2         2
                27.93          2.22        3.7094   -1   1   2         2
                29.34         27.32        3.5350    0   0   3         2
                29.34          8.01        3.5348    1   1   1         2
                29.53          1.47        3.5126   -1  -2   1         2
                29.54          1.73        3.5108    0   3   0         2
                31.74          1.39        3.2734    0  -3   3         2
                31.75          8.70        3.2728   -1  -1   3         2
                33.19          2.38        3.1346    0   2   2         2
                33.62          6.71        3.0952   -1   2   2         2
                34.23          5.26        3.0421    1  -2   3         2
                34.81          3.11        2.9927    0   1   3         2
                35.82          1.14        2.9107    0  -2   4         2
                36.15          3.10        2.8855    1  -3   3         2
                36.31          1.70        2.8732    0  -1   4         2
                36.31          2.70        2.8729    1   1   2         2
                36.90          2.07        2.8281    1   2   1         2
                37.50         15.80        2.7847    1  -4   2         2
                37.51         14.20        2.7843   -1  -3   1         2
                39.11         12.99        2.6741   -2   1   1         2
                39.30          1.03        2.6617   -1  -1   4         2
                39.47          8.13        2.6512    0   0   4         2
                40.35          2.38        2.5954   -1  -2   4         2
                40.52         14.35        2.5852    1   3   0         2
                40.60         13.73        2.5804    1  -4   3         2
                41.15          1.54        2.5473   -1   3   2         2
                41.99         12.03        2.4983   -2   1   2         2
                43.58          3.70        2.4114   -1   4   1         2
                43.82          3.49        2.3987   -1  -3   4         2
                45.34          2.28        2.3224    2  -1   2         2
                45.68          4.72        2.3060    1   3   1         2
                45.83          4.18        2.2990    1  -4   4         2
                46.99          5.59        2.2451   -2   1   3         2
                47.52          1.02        2.2218    2  -4   1         2
                48.04          1.04        2.1993   -2  -2   1         2
                49.88          2.29        2.1230   -1   4   2         2
                49.93          2.03        2.1210    0   0   5         2
                50.17          2.18        2.1115   -1  -3   5         2
                51.57          3.43        2.0578    2  -1   3         2
                52.51          1.82        2.0234    1   3   2         2
                52.72          1.94        2.0162    1  -4   5         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
