      Wollastonite
      Ohashi Y
      Physics and Chemistry of Minerals 10 (1984) 217-229
      Polysynthetically-twinned structures of enstatite and wollastonite
      Sample: WO1T
      _database_code_amcsd 0007359
      CELL PARAMETERS:   7.9258  7.3202  7.0653   90.055   95.217  103.426
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    396.960
      Density (g/cm3):      2.915
      MAX. ABS. INTENSITY / VOLUME**2:      5.570979750    
      RIR:      0.892
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.39         15.05        7.6753    1   0   0         2
                18.92          2.62        5.4462   -1   0   1         2
                20.85          3.32        4.9474    0   1   1         2
                21.95          2.18        4.7011    1   1   0         2
                22.09          5.18        4.6716   -1   1   1         2
                23.31          2.83        4.4305    1  -1   1         2
                25.56         13.68        4.0463   -1  -1   1         2
                26.98         32.17        3.8376    2   0   0         2
                27.51          7.31        3.7646   -2   1   0         2
                29.49         40.58        3.5171    0   0   2         2
                29.55          4.28        3.5100   -2   0   1         2
                30.21         11.58        3.4353   -2   1   1         2
                31.31         56.47        3.3173   -1   0   2         2
                32.04          3.28        3.2435    2   0   1         2
                32.43          2.19        3.2053    0  -2   1         2
                32.44          1.97        3.2042   -1   2   1         2
                32.68          8.51        3.1821    0  -1   2         2
                33.54         15.10        3.1025   -1   1   2         2
                33.68          8.13        3.0903    2   1   0         2
                33.68         40.95        3.0896    1   0   2         2
                34.97        100.00        2.9789   -2   2   0         2
                35.02         99.51        2.9749    1   2   0         2
                35.67          2.55        2.9227   -2  -1   1         2
                35.71          9.60        2.9195   -1  -1   2         2
                37.32          3.50        2.7975   -2   2   1         2
                37.34          3.96        2.7960   -1  -2   1         2
                38.07          1.30        2.7444    2   1   1         2
                38.38          1.05        2.7231    1   1   2         2
                38.38          9.49        2.7231   -2   0   2         2
                39.04          2.06        2.6790   -2   1   2         2
                40.13          2.44        2.6091   -3   1   0         2
                40.96         10.67        2.5584    3   0   0         2
                41.43          3.06        2.5307    0  -2   2         2
                41.46          2.84        2.5288   -1   2   2         2
                42.32         11.49        2.4797    2   0   2         2
                42.37         12.03        2.4770    1  -2   2         2
                42.43         12.36        2.4737    0   2   2         2
                44.20          2.16        2.3795    3  -1   1         2
                44.70          8.59        2.3538   -3   2   0         2
                44.77          8.50        2.3505    2   2   0         2
                44.89          6.52        2.3447    0   0   3         2
                45.06          3.61        2.3360   -1  -2   2         2
                45.07          3.51        2.3358   -2   2   2         2
                45.08          4.49        2.3351    3   0   1         2
                45.73         23.34        2.3036   -1   0   3         2
                46.20          1.19        2.2816   -3   2   1         2
                46.24          1.11        2.2796   -2  -2   1         2
                47.06          1.14        2.2423    0  -1   3         2
                47.67          3.40        2.2153    2  -2   2         2
                47.75          3.16        2.2118    1   2   2         2
                48.35         16.56        2.1859    3  -2   1         2
                48.43         16.66        2.1823    2   2   1         2
                48.78          5.32        2.1678   -3   0   2         2
                50.72          1.73        2.0899   -2   0   3         2
                50.81          1.43        2.0867    3   1   1         2
                51.36          1.08        2.0657   -2   1   3         2
                52.50          5.41        2.0239   -3   2   2         2
                52.52          5.13        2.0232   -2  -2   2         2
                53.68          6.82        1.9825    3   0   2         2
                54.95          1.14        1.9401    1  -2   3         2
                55.00          1.99        1.9386   -3   3   1         2
                55.02          1.10        1.9378    0   2   3         2
                55.50          1.92        1.9225    2  -1   3         2
                55.62          4.52        1.9188    4   0   0         2
                56.38          1.51        1.8948    3  -2   2         2
                56.47          1.41        1.8920    2   2   2         2
                56.79          4.49        1.8823   -4   2   0         2
                56.87          4.58        1.8800    3   2   0         2
                56.94          1.32        1.8779    2  -3   2         2
                57.49          2.58        1.8613   -1  -3   2         2
                57.68          3.90        1.8557   -4   2   1         2
                57.74          3.67        1.8540   -3  -2   1         2
                59.33          2.63        1.8086    4   0   1         2
                59.50          2.70        1.8040   -2  -3   1         2
                59.78          4.22        1.7962    2  -2   3         2
                59.81          1.17        1.7956    2   1   3         2
                59.87          4.30        1.7939    1   2   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
