      Pargasite
      Raudsepp M, Turnock A C, Hawthorne F C, Sherriff B L, Hartman J S
      American Mineralogist 72 (1987) 580-593
      Characterization of synthetic pargasitic amphiboles
      (NaCa2Mg4M3+Si6Al2O22(OH,F)2; M3+ = Al,Cr,Ga,Sc,In) by infrared spectroscopy,
      Rietveld structure refinement, and 27Al, 29Si, and 19F MAS NMR spectroscopy
      Sample: FScPA-A3
      _database_code_amcsd 0001085
      CELL PARAMETERS:   9.8852 18.1574  5.3186   90.000  105.213   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    921.180
      Density (g/cm3):      3.089
      MAX. ABS. INTENSITY / VOLUME**2:      3.577303019    
      RIR:      0.541
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.32         28.40        9.0787    0   2   0         2
                12.17         48.04        8.4444    1   1   0         4
                20.09          1.35        5.1322    0   0   1         2
                20.18          2.93        5.1105    1   3   0         4
                20.95         20.19        4.9225   -1   1   1         4
                22.75         21.89        4.5394    0   4   0         2
                23.12          1.48        4.4678    0   2   1         4
                24.48          3.03        4.2222    2   2   0         4
                25.91          5.68        3.9933    1   1   1         4
                26.49         12.02        3.9063   -1   3   1         4
                30.61         83.73        3.3908    1   3   1         4
                31.59         53.29        3.2881    2   4   0         4
                33.21         76.78        3.1319    3   1   0         4
                34.18          4.24        3.0464   -3   1   1         4
                35.19          6.71        2.9609   -1   5   1         4
                35.42         50.84        2.9424    2   2   1         4
                37.09         19.78        2.8148    3   3   0         4
                37.96         45.16        2.7522   -3   3   1         4
                38.48        100.00        2.7166    1   5   1         4
                40.17         60.23        2.6068    0   6   1         4
                40.83         11.23        2.5661    0   0   2         2
                40.98         78.88        2.5570   -2   0   2         2
                41.01          1.08        2.5553    2   6   0         4
                42.51          1.86        2.4694    0   2   2         4
                42.65          2.43        2.4613   -2   2   2         4
                43.27          4.06        2.4276   -2   6   1         4
                43.44          1.96        2.4187   -4   0   1         2
                43.95          9.50        2.3922    3   5   0         4
                44.71         37.43        2.3535   -3   5   1         4
                45.04         20.31        2.3372   -4   2   1         4
                45.53         26.70        2.3134   -1   7   1         4
                45.87         14.75        2.2973   -3   1   2         4
                46.74          3.90        2.2568    3   3   1         4
                47.25          2.41        2.2339    0   4   2         4
                47.38          7.94        2.2279   -2   4   2         4
                48.23          3.18        2.1911    1   7   1         4
                48.75         41.61        2.1690    2   6   1         4
                48.89          4.72        2.1629   -3   3   2         4
                49.32          5.34        2.1455   -1   5   2         4
                51.87         20.40        2.0468    2   0   2         2
                52.25         18.49        2.0330   -4   0   2         2
                52.59         19.48        2.0208    3   5   1         4
                52.89          4.94        2.0099    3   7   0         4
                53.27          1.73        1.9967    2   2   2         4
                53.56          1.92        1.9868   -3   7   1         4
                53.94          8.62        1.9738    1   9   0         4
                54.57          4.18        1.9526   -3   5   2         4
                55.31          1.42        1.9287    4   2   1         4
                56.30          9.26        1.8973    5   1   0         4
                56.56          2.48        1.8894   -4   6   1         4
                56.98          7.61        1.8767   -1   9   1         4
                57.25          1.61        1.8685   -5   3   1         4
                57.34          4.11        1.8659    2   4   2         4
                57.64          4.69        1.8568   -1   7   2         4
                57.69          4.79        1.8554   -4   4   2         4
                58.94          3.56        1.8195    5   3   0         4
                59.07          2.90        1.8157    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
