      Retgersite
      Angel R J,Finger L W
      Acta Crystallographica C44 (1988) 1869-1873
      Polymorphism of nickel sulfate hexahydrate
      Locality: synthetic
      _database_code_amcsd 0010072
      CELL PARAMETERS:   6.7800  6.7800 18.2850   90.000   90.000   90.000
      SPACE GROUP: P4_12_12  
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    840.532
      Density (g/cm3):      2.077
      MAX. ABS. INTENSITY / VOLUME**2:      15.95857756    
      RIR:      3.587
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.19          9.72        6.3571    1   0   1         8
                22.26          7.40        4.6374    1   1   1         8
                22.59         32.49        4.5712    0   0   4         2
                24.34        100.00        4.2458    1   1   2         8
                27.48          4.75        3.7682    1   1   3         8
                30.62          9.30        3.3900    2   0   0         4
                31.16          4.68        3.3332    2   0   1         8
                32.71          1.92        3.1785    2   0   2         8
                34.34          1.19        3.0321    2   1   0         8
                35.17         15.23        2.9626    2   0   3         8
                35.86          2.34        2.9076    1   1   5         8
                36.24          2.04        2.8780    2   1   2         8
                37.57          1.59        2.7796    1   0   6         8
                38.38         16.28        2.7230    2   0   4         8
                40.74         12.14        2.5719    1   1   6         8
                41.50          5.03        2.5268    2   1   4         8
                45.10         10.87        2.3342    2   1   5         8
                45.94          1.14        2.2938    1   1   7         8
                47.04          1.20        2.2429    3   0   1         8
                49.72          6.67        2.1294    3   1   1         8
                49.88          3.47        2.1229    2   2   4         8
                49.98          3.80        2.1190    3   0   3         8
                50.79          4.76        2.0874    3   1   2         8
                52.44          1.32        2.0259    3   0   4         8
                52.54          3.41        2.0225    3   1   3         8
                53.78          3.64        1.9790    2   1   7         8
                54.92          1.13        1.9411    3   1   4         8
                56.37          5.29        1.8951    2   0   8         8
                56.85          1.95        1.8804    3   2   0         8
                57.89          4.52        1.8496    3   1   5         8
                58.74          2.78        1.8252    2   1   8         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
