      Magnesiocopiapite
      Majzlan J, Kiefer B
      The Canadian Mineralogist 44 (2006) 1227-1237
      An X-ray and neutron-diffraction study of synthetic ferricopiapite,
      Fe14/3(SO4)6(OD,OH)2(D2O,H2O)20, and ab-initio calculations on the structure of
      magnesiocopiapite MgFe4(SO4)6(OH)2(H2O)20
      Note: hypothetical structure from ab-initio calculations
      _database_code_amcsd 0006122
      CELL PARAMETERS:   7.5515 18.6010  7.4460   95.490  102.710   98.710
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    999.446
      Density (g/cm3):      2.024
      MAX. ABS. INTENSITY / VOLUME**2:      7.971917576    
      RIR:      1.839
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 5.63        100.00       18.2212    0   1   0         2
                11.28         52.25        9.1106    0   2   0         2
                14.29          1.30        7.1983    0   0   1         2
                14.31          1.69        7.1887   -1   1   0         2
                14.64         12.81        7.0235    0  -1   1         2
                16.18          4.54        6.3590    1   1   0         2
                16.50          9.52        6.2382   -1   2   0         2
                16.95         20.59        6.0737    0   3   0         2
                17.60          6.06        5.8527   -1   0   1         2
                18.30         38.60        5.6294   -1   1   1         2
                18.68         14.81        5.5170   -1  -1   1         2
                19.40          5.49        5.3129    0   2   1         2
                20.12          1.11        5.1253   -1   3   0         2
                21.28         17.53        4.8484   -1  -2   1         2
                22.49          1.69        4.5901    1   0   1         2
                23.68         12.25        4.3633    0   3   1         2
                24.06          3.14        4.2952    1   3   0         2
                24.28          2.66        4.2561    1   1   1         2
                24.56         13.26        4.2085   -1   4   0         2
                24.95         15.00        4.1434   -1  -3   1         2
                25.19          2.01        4.1054    0  -4   1         2
                25.41          4.82        4.0695    1  -3   1         2
                27.19          5.10        3.8078    1   2   1         2
                28.14          1.22        3.6824   -2   1   0         2
                28.34          2.68        3.6567   -1   4   1         2
                28.60          3.47        3.6247    2   0   0         2
                28.60         22.39        3.6243    0  -1   2         2
                28.71          5.65        3.6099    1  -4   1         2
                28.80          4.51        3.5991    0   0   2         2
                28.84         20.42        3.5943   -2   2   0         2
                29.33          9.87        3.5359   -1  -4   1         2
                29.50          1.13        3.5163   -1   5   0         2
                29.98          1.63        3.4607   -2  -1   1         2
                30.63          3.52        3.3887   -2   3   0         2
                30.66          1.19        3.3860   -1  -2   2         2
                30.93          5.46        3.3566    1   3   1         2
                31.52          2.99        3.2957    0  -3   2         2
                31.65          2.86        3.2829   -1   2   2         2
                32.70          2.69        3.1795    2   2   0         2
                32.74          3.13        3.1764    1  -5   1         2
                33.04          1.18        3.1482   -1  -3   2         2
                33.10         12.43        3.1428   -1   5   1         2
                33.69         10.94        3.0891    0   5   1         2
                34.17          1.87        3.0466   -1  -5   1         2
                34.39          1.91        3.0279    0  -4   2         2
                34.42          1.72        3.0257   -1   3   2         2
                34.66          9.17        3.0050    1  -1   2         2
                34.75          2.04        2.9972   -1   6   0         2
                34.86          4.63        2.9884   -2   4   1         2
                35.13          3.97        2.9659    2   0   1         2
                35.23          2.86        2.9583   -2  -3   1         2
                36.03          1.50        2.8945    2   3   0         2
                36.22          1.27        2.8797   -1  -4   2         2
                36.33          1.19        2.8713    1  -3   2         2
                36.76          2.17        2.8385    2   1   1         2
                36.79          2.33        2.8366    1   1   2         2
                36.83          3.17        2.8339   -2   5   0         2
                37.28          3.94        2.8004    1  -6   1         2
                37.87          1.91        2.7585   -2  -2   2         2
                37.97          1.74        2.7514    0  -5   2         2
                37.99          3.79        2.7503    2  -4   1         2
                38.49          2.06        2.7155    1  -4   2         2
                38.95          4.45        2.6852   -2  -4   1         2
                39.13          1.18        2.6729    0   6   1         2
                39.38          1.02        2.6565    0   4   2         2
                40.06          2.99        2.6135    1   5   1         2
                40.26          7.94        2.6013   -2  -3   2         2
                40.84          2.08        2.5659    2  -5   1         2
                41.98          1.73        2.4989   -3   1   1         2
                41.99          1.35        2.4984   -1   5   2         2
                42.22          1.44        2.4852    1   3   2         2
                42.38          2.93        2.4765    2   3   1         2
                42.69          1.63        2.4594   -1   0   3         2
                42.81          2.65        2.4529   -3   1   0         2
                43.55          1.44        2.4129   -1   1   3         2
                43.61          2.35        2.4100   -3   3   1         2
                43.62          1.86        2.4096   -1   7   1         2
                43.70          1.15        2.4050    0   5   2         2
                43.78          2.33        2.4007    0  -2   3         2
                43.81          1.74        2.3994    0   0   3         2
                43.87          1.57        2.3962   -3   3   0         2
                44.92          1.10        2.3432   -1  -3   3         2
                44.96          1.57        2.3412    0  -3   3         2
                45.35          2.83        2.3222    1   7   0         2
                45.57          1.50        2.3114   -3   4   0         2
                45.58          1.13        2.3109   -3  -2   1         2
                45.75          2.54        2.3028    2  -3   2         2
                46.27          1.35        2.2782   -3   1   2         2
                46.28          1.84        2.2777    0   8   0         2
                46.53          1.63        2.2661   -1   6   2         2
                47.02          1.79        2.2441   -2  -5   2         2
                47.28          1.02        2.2325   -3  -1   2         2
                48.45          1.55        2.1816    0   6   2         2
                49.26          2.12        2.1479   -1   8   1         2
                49.64          3.83        2.1326   -2  -3   3         2
                49.67          1.23        2.1314    1   0   3         2
                50.35          1.41        2.1042   -2   8   0         2
                51.20          1.63        2.0717   -2  -6   2         2
                51.48          2.12        2.0610   -3   6   1         2
                52.48          1.23        2.0246    0   9   0         2
                52.76          2.78        2.0147    0   4   3         2
                54.47          1.07        1.9561    2   7   0         2
                54.96          1.75        1.9399    3  -6   1         2
                55.18          1.01        1.9327   -3  -1   3         2
                55.54          1.08        1.9213   -3   2   3         2
                56.40          1.01        1.8943   -3  -2   3         2
                57.33          1.50        1.8660    1   9   0         2
                57.51          2.38        1.8607   -1  -1   4         2
                57.73          1.34        1.8541    2  -9   1         2
                58.06          1.71        1.8445    3  -3   2         2
                59.50          1.77        1.8040   -4   2   2         2
                59.64          1.16        1.8002   -4   0   2         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
