      Leucite
      Dove M T, Cool T, Palmer D C, Putnis A, Salje E K H, Winkler B
      American Mineralogist 78 (1993) 486-492
      On the role of Al-Si ordering in the cubic-tetragonal phase transition of
      leucite
      Sample is Disordered
      _database_code_amcsd 0001556
      CELL PARAMETERS:  12.9880 12.9880 13.8000   90.000   90.000   90.000
      SPACE GROUP: I4_1/a    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2327.896
      Density (g/cm3):      2.491
      MAX. ABS. INTENSITY / VOLUME**2:      8.002517729    
      RIR:      1.500
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.86          8.43        9.4579    1   0   1         8
                15.85          2.67        6.4940    2   0   0         4
                18.68         11.64        5.5165    1   1   2         8
                19.25         13.49        5.3535    2   1   1         8
                19.25         28.35        5.3535    1   2   1         8
                21.82          8.39        4.7290    2   0   2         8
                22.48          1.38        4.5920    2   2   0         4
                23.83          3.86        4.3361    1   0   3         8
                28.75          8.23        3.6061    1   2   3         8
                29.39          4.06        3.5293    3   1   2         8
                29.39          2.91        3.5293    1   3   2         8
                29.76          8.22        3.4854    3   2   1         8
                29.76          2.41        3.4854    2   3   1         8
                30.08         71.36        3.4500    0   0   4         2
                32.01        100.00        3.2470    4   0   0         4
                32.18          2.22        3.2296    1   1   4         8
                32.99          2.41        3.1526    3   0   3         8
                33.89          2.45        3.0711    4   1   1         8
                33.89          3.16        3.0711    1   4   1         8
                34.17          3.45        3.0467    2   0   4         8
                35.48          2.80        2.9380    4   0   2         8
                35.90         27.21        2.9042    4   2   0         4
                35.90          2.53        2.9042    2   4   0         4
                36.80         23.64        2.8361    3   2   3         8
                36.80         11.12        2.8361    2   3   3         8
                37.31         22.42        2.7983    3   3   2         8
                39.07          1.37        2.6768    2   4   2         8
                39.61         10.03        2.6417    3   1   4         8
                40.29          2.38        2.5991    1   4   3         8
                42.09          1.47        2.4929    2   1   5         8
                44.27          2.33        2.3758    5   2   1         8
                44.49         22.95        2.3645    4   0   4         8
                45.24          3.76        2.3273    3   0   5         8
                45.89          5.68        2.2960    4   4   0         4
                46.02          3.80        2.2898    3   3   4         8
                46.63          2.01        2.2619    5   0   3         8
                48.23          1.43        2.1909    3   2   5         8
                48.77          5.33        2.1680    2   0   6         8
                49.55          2.51        2.1360    5   2   3         8
                49.96         11.07        2.1197    3   5   2         8
                50.20          1.03        2.1101    6   1   1         8
                51.68          3.22        2.0536    2   6   0         4
                51.80          2.01        2.0492    1   5   4         8
                52.98          1.13        2.0068    5   4   1         8
                54.68          1.76        1.9491    1   0   7         8
                55.06          1.85        1.9367    1   6   3         8
                55.66          1.53        1.9174    3   6   1         8
                55.85          3.77        1.9114    4   4   4         8
                56.97          2.15        1.8768    4   0   6         8
                57.31          1.34        1.8668    1   2   7         8
                57.67          1.27        1.8560    5   4   3         8
                57.67          1.40        1.8560    4   5   3         8
                58.26          3.40        1.8388    3   3   6         8
                59.53          1.31        1.8031    2   4   6         8
                59.60          2.43        1.8011    4   6   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
