      Fillowite
      Araki T, Moore P B
      American Mineralogist 66 (1981) 827-842
      Fillowite, Na2Ca(Mn,Fe)7(PO4)6: Its crystal structure
      _database_code_amcsd 0000842
      CELL PARAMETERS:  15.2820 15.2820 43.5070   90.000   90.000  120.000
      SPACE GROUP: R-3       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   8799.341
      Density (g/cm3):      3.554
      MAX. ABS. INTENSITY / VOLUME**2:      8.730264638    
      RIR:      1.147
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 7.08          4.81       14.5023    0   0   3         2
                 9.08         27.94       11.3065    0   1   2         6
                12.23         18.60        8.4030    1   0   4         6
                14.14          1.66        7.2707    0   1   5         6
                14.18          6.94        7.2512    0   0   6         2
                15.22          1.37        6.7601    1   1   3         6
                16.26          4.45        6.3309    2   0   2         6
                18.22          9.16        5.6533    0   2   4         6
                19.60          2.97        5.2598    1   1   6         6
                19.60          7.58        5.2598    2  -1   6         6
                20.50          1.99        5.0302    0   1   8         6
                21.16          1.23        4.8750   -1   3   2         6
                22.72          6.14        4.5446    2   1   4         6
                22.72          3.31        4.5446    3  -1   4         6
                23.41          1.02        4.4115    3   0   0         6
                23.82          4.19        4.3367   -1   3   5         6
                24.49          6.20        4.2206    0   3   3         6
                24.60          5.38        4.2015    2   0   8         6
                25.02          4.22        4.1331    1   0  10         6
                27.10          4.21        3.8205    2   2   0         6
                27.48         18.51        3.7688    0   3   6         6
                28.04          5.05        3.6945    4  -2   3         6
                28.04          2.32        3.6945    2   2   3         6
                28.14          1.54        3.6817    1   2   8         6
                28.33          1.25        3.6576    1   3   1         6
                28.59         14.73        3.6256    0   0  12         2
                28.64         21.60        3.6195    3   1   2         6
                28.64         18.48        3.6195    4  -1   2         6
                29.83          9.37        3.4779   -1   4   4         6
                29.83          1.62        3.4779    1   3   4         6
                30.58          3.54        3.3950    2   0  11         6
                30.70          3.97        3.3820    3   1   5         6
                30.70          1.65        3.3820    4  -1   5         6
                30.71          3.40        3.3800    2   2   6         6
                31.65          5.12        3.2828    2   1  10         6
                31.89          3.53        3.2586    3   0   9         6
                32.85          4.96        3.1654    4   0   4         6
                33.54          1.54        3.1025   -1   3  11         6
                34.22          2.11        3.0425    3   1   8         6
                34.42         18.29        3.0254    0   1  14         6
                34.64         17.21        3.0071    2   3   2         6
                34.64         25.38        3.0071   -2   5   2         6
                34.75          2.35        2.9974    4  -2   9         6
                35.65          3.31        2.9244    3   2   4         6
                35.65          1.12        2.9244    5  -2   4         6
                36.11          7.02        2.8880    4   1   0         6
                36.39          1.46        2.8667    2   3   5         6
                36.39          3.02        2.8667   -2   5   5         6
                36.85          8.89        2.8324    1   4   3         6
                36.85         12.39        2.8324   -1   5   3         6
                37.11         30.35        2.8129    2   0  14         6
                37.21          4.63        2.8055   -1   4  10         6
                37.21          7.18        2.8055    1   3  10         6
                37.27         55.55        2.8010    0   3  12         6
                37.27         44.45        2.8010    3   0  12         6
                38.31          1.42        2.7281    3   2   7         6
                38.87          1.45        2.6905    3   1  11         6
                38.87          4.05        2.6905    4  -1  11         6
                38.98          5.29        2.6830    4   1   6         6
                38.98          1.08        2.6830    5  -1   6         6
                39.47          1.21        2.6510    2   3   8         6
                39.47          3.97        2.6510   -2   5   8         6
                39.64          2.71        2.6397    1   2  14         6
                39.64          3.35        2.6397   -1   3  14         6
                39.74          3.70        2.6336    4   0  10         6
                40.74          3.67        2.5719    0   5   4         6
                41.15         60.31        2.5470    3   3   0         6
                42.02          2.11        2.4970   -2   6   1         6
                42.02          5.21        2.4970    2   4   1         6
                42.23          2.02        2.4847    4   2   2         6
                42.33          1.33        2.4793   -1   5   9         6
                43.09          2.05        2.4375   -2   6   4         6
                43.09          2.21        2.4375    2   4   4         6
                43.74          6.16        2.4031    6  -3   6         6
                43.74          2.54        2.4031    3   3   6         6
                44.01          3.93        2.3890    3  -1  16         6
                44.35          3.86        2.3718    3   1  14         6
                44.35          1.44        2.3718    4  -1  14         6
                44.52          4.13        2.3629    1   5   2         6
                45.39          1.03        2.3203    2   4   7         6
                46.27          1.18        2.2784    1   2  17         6
                46.69          1.04        2.2589   -1   5  12         6
                46.69          1.67        2.2589    4   1  12         6
                47.56          1.80        2.2202    6  -1   7         6
                47.89          2.00        2.2058    6   0   0         6
                48.65          3.67        2.1730    7  -3   1         6
                48.65          4.18        2.1730    4   3   1         6
                48.76          1.03        2.1683   -2   6  10         6
                48.76          1.16        2.1683    2   4  10         6
                48.85          1.32        2.1650   -3   7   2         6
                48.85          4.94        2.1650    3   4   2         6
                49.61          1.09        2.1335    4   3   4         6
                49.96          1.20        2.1197    0   3  18         6
                49.97          2.62        2.1192    5   2   0         6
                50.20          4.99        2.1103    0   6   6         6
                50.44          1.17        2.1008    4   0  16         6
                50.87          1.21        2.0841    6  -3  12         6
                50.87          3.02        2.0841    3   3  12         6
                51.98          3.52        2.0426    4  -2  18         6
                51.98          1.13        2.0426    2   2  18         6
                52.22          1.09        2.0341    5   2   6         6
                52.45          1.68        2.0256    3   2  16         6
                52.61          1.31        2.0201   -3   7   8         6
                52.72          1.16        2.0161    1   6   1         6
                52.75          3.04        2.0151    5   0  14         6
                53.32          1.55        1.9949    1   2  20         6
                54.45          1.50        1.9568    2   3  17         6
                54.47          3.27        1.9559    1   0  22         6
                54.70          1.22        1.9484    4   2  14         6
                54.70          1.23        1.9484    6  -2  14         6
                54.87          1.46        1.9428    1   3  19         6
                54.93          2.11        1.9409    7  -2   9         6
                56.60         10.64        1.8880    1   5  14         6
                56.60          2.45        1.8880   -1   6  14         6
                56.72          7.76        1.8844    0   6  12         6
                56.72         10.52        1.8844    6   0  12         6
                56.75          1.42        1.8836    0   7   2         6
                57.75          2.93        1.8536    1   4  18         6
                57.75          2.73        1.8536    5  -1  18         6
                57.75          4.19        1.8536   -1   5  18         6
                58.54          5.81        1.8309   -1   7  10         6
                58.54          2.37        1.8309    1   6  10         6
                58.58          1.05        1.8296    2   5  12         6
                58.58          1.36        1.8296    5   2  12         6
                58.58          1.41        1.8296    7  -2  12         6
                59.18          5.30        1.8128    0   0  24         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
