      Hydroxylapatite
      Wilson R M, Elliot J C, Dowker S E P
      American Mineralogist 84 (1999) 1406-1414
      Rietveld refinement of the crystallographic structure of human dental
      enamel apatites
      Sample: RHP - enamel
      _database_code_amcsd 0002294
      CELL PARAMETERS:   9.4586  9.4586  6.8809   90.000   90.000  120.000
      SPACE GROUP: P6_3/m    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    533.126
      Density (g/cm3):      3.020
      MAX. ABS. INTENSITY / VOLUME**2:      9.149306426    
      RIR:      1.414
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.55          3.80        8.1914    1   0   0         6
                19.56          5.03        5.2687    1   0   1        12
                25.25          1.81        4.0957    2   0   0         6
                26.56          6.09        3.8975    1   1   1        12
                29.47          1.31        3.5194    2   0   1        12
                30.16         35.22        3.4404    0   0   2         2
                32.78          9.75        3.1720    1   0   2        12
                33.61         12.10        3.0961    2   1   0         6
                36.97         29.78        2.8234    1   2   1        12
                36.97         70.22        2.8234    2   1   1        12
                37.54         46.25        2.7821    1   1   2        12
                38.28         71.42        2.7305    3   0   0         6
                39.73         25.70        2.6343    2   0   2        12
                41.31          4.13        2.5379    3   0   1        12
                44.49          1.09        2.3647    2   2   0         6
                45.78          3.77        2.3014    2   1   2        12
                46.41          2.60        2.2719    3   1   0         6
                46.41         20.12        2.2719    1   3   0         6
                49.03          5.01        2.1573    1   3   1        12
                49.03          1.35        2.1573    3   1   1        12
                49.48          1.16        2.1388    3   0   2        12
                51.41          4.37        2.0637    1   1   3        12
                51.84          1.47        2.0478    4   0   0         6
                53.14          3.22        2.0012    2   0   3        12
                54.69         26.88        1.9487    2   2   2        12
                56.35          8.36        1.8958    1   3   2        12
                56.35          6.28        1.8958    3   1   2        12
                56.89          1.08        1.8792    2   3   0         6
                58.12         23.47        1.8430    2   1   3        12
                58.12          8.26        1.8430    1   2   3        12
                59.18          2.14        1.8128    2   3   1        12
                59.18          2.79        1.8128    3   2   1        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
