      Ferri-fluoro-katophorite
      Hawthorne F C, Oberti R, Martin R F
      The Canadian Mineralogist 44 (2006) 1171-1179
      Short-range order in amphiboles from the Bear Lake diggings, Ontario
      Locality: Bear Lake diggings, Bancroft area of Ontario, Canada
      Sample: 721
      _database_code_amcsd 0006114
      CELL PARAMETERS:   9.8880 18.0220  5.2900   90.000  104.720   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    911.746
      Density (g/cm3):      3.077
      MAX. ABS. INTENSITY / VOLUME**2:      4.233761333    
      RIR:      0.642
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.40          9.37        9.0110    0   2   0         2
                12.17         64.64        8.4477    1   1   0         4
                20.27          2.78        5.0870    1   3   0         4
                21.10         15.53        4.8895   -1   1   1         4
                21.58          1.11        4.7817    2   0   0         2
                22.92         22.20        4.5055    0   4   0         2
                23.21          1.57        4.4492    0   2   1         4
                25.88          7.60        3.9968    1   1   1         4
                26.68         20.03        3.8790   -1   3   1         4
                30.66         59.83        3.3858    1   3   1         4
                31.68         44.55        3.2792    2   4   0         4
                33.14         68.41        3.1391    3   1   0         4
                33.34          1.01        3.1203    2   0   1         2
                34.30          5.59        3.0355   -3   1   1         4
                35.35         38.93        2.9485    2   2   1         4
                35.46          7.81        2.9396   -1   5   1         4
                37.07         13.78        2.8159    3   3   0         4
                38.13         28.98        2.7404   -3   3   1         4
                38.62        100.00        2.7067    1   5   1         4
                40.43         42.31        2.5903    0   6   1         4
                40.96          7.39        2.5582    0   0   2         2
                41.27         64.17        2.5400   -2   0   2         2
                43.59          1.76        2.4112   -2   6   1         4
                44.03          8.08        2.3879    3   5   0         4
                44.96         31.06        2.3413   -3   5   1         4
                45.15         16.05        2.3318   -4   2   1         4
                45.88         18.27        2.2965   -1   7   1         4
                46.18         18.56        2.2824   -3   1   2         4
                47.73          7.66        2.2126   -2   4   2         4
                48.48          4.84        2.1802    1   7   1         4
                48.87         32.32        2.1640    2   6   1         4
                49.24          5.44        2.1487   -3   3   2         4
                49.64          3.39        2.1323   -1   5   2         4
                51.80         15.82        2.0494    2   0   2         2
                52.56         11.18        2.0217   -4   0   2         2
                52.57         14.46        2.0214    3   5   1         4
                53.09          3.80        2.0029    3   7   0         4
                54.35          4.48        1.9599    1   9   0         4
                54.97          4.20        1.9394   -3   5   2         4
                55.10          2.18        1.9353    4   2   1         4
                56.15          7.06        1.9020    5   1   0         4
                56.81          3.22        1.8817   -4   6   1         4
                57.35          3.82        1.8655    2   4   2         4
                57.44          8.31        1.8629   -1   9   1         4
                58.05          2.37        1.8448   -1   7   2         4
                58.06          4.14        1.8445   -4   4   2         4
                58.83          3.61        1.8225    5   3   0         4
                59.56          3.94        1.8022    0  10   0         2
                59.67          1.65        1.7992    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
