      Leucophosphite
      Moore P B
      American Mineralogist 57 (1972) 397-410
      Octahedral tetramer in the crystal structure of leucophosphite,
      K2[Fe4(OH)2(H2O)2(PO4)4].2H2O
      _database_code_amcsd 0000274
      CELL PARAMETERS:   9.7820  9.6580  9.7510   90.000  102.240   90.000
      SPACE GROUP: P2_1/n    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    900.280
      Density (g/cm3):      2.929
      MAX. ABS. INTENSITY / VOLUME**2:      15.15514927    
      RIR:      2.415
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.52          8.22        7.6028   -1   0   1         2
                15.14         33.90        6.7942    1   1   0         4
                15.17         14.02        6.7833    0   1   1         4
                16.79         16.10        6.1303    1   0   1         2
                17.24        100.00        5.9739   -1   1   1         4
                19.92          9.30        5.1757    1   1   1         4
                21.37          1.06        4.8290    0   2   0         2
                21.59          8.33        4.7798    2   0   0         2
                21.66          1.57        4.7647    0   0   2         2
                23.97         11.54        4.3103    1   2   0         4
                23.99          3.29        4.3075    0   2   1         4
                24.12         20.10        4.2839    2   1   0         4
                24.18         11.49        4.2730    0   1   2         4
                24.50          2.98        4.2185   -2   1   1         4
                24.55          9.71        4.2106   -1   1   2         4
                25.37         12.66        4.0763   -1   2   1         4
                27.30          4.17        3.7934    1   2   1         4
                28.38          2.89        3.6510    1   1   2         4
                29.32          3.01        3.5373   -2   1   2         4
                30.61          4.50        3.3916    0   2   2         4
                32.12          1.11        3.2354   -3   0   1         2
                32.22          4.04        3.2260   -1   0   3         2
                33.93          2.66        3.0678   -3   1   1         4
                34.05          1.78        3.0575    2   2   1         4
                34.08         13.85        3.0545    1   2   2         4
                34.12          5.35        3.0510    1   3   0         4
                34.13          4.09        3.0500    0   3   1         4
                34.41          3.56        3.0261    3   1   0         4
                34.51          6.05        3.0174    0   1   3         4
                34.88          7.12        2.9870   -2   2   2         4
                35.15         12.28        2.9645   -1   3   1         4
                35.68          5.97        2.9216    2   1   2         4
                36.61          4.28        2.8502    1   3   1         4
                36.66          5.47        2.8460    3   0   1         2
                36.95          4.98        2.8248   -3   1   2         4
                37.00         12.32        2.8208   -2   1   3         4
                38.28          9.29        2.7300    3   1   1         4
                38.91          1.49        2.6879   -3   2   1         4
                38.99         11.62        2.6825   -1   2   3         4
                39.17          2.49        2.6702    2   3   0         4
                39.45         17.14        2.6521   -1   3   2         4
                40.47          4.54        2.5879    2   2   2         4
                41.37          1.96        2.5343   -3   0   3         2
                41.66          3.90        2.5171   -2   2   3         4
                42.07          4.28        2.4939    1   3   2         4
                42.74          2.79        2.4567   -2   3   2         4
                42.83          1.05        2.4519    3   2   1         4
                42.90          4.31        2.4478    1   2   3         4
                43.52          1.68        2.4145    0   4   0         2
                43.99          4.03        2.3899    4   0   0         2
                44.84          1.17        2.3471    2   1   3         4
                44.96          1.09        2.3410    1   4   0         4
                44.97          1.37        2.3405    0   4   1         4
                45.00          3.38        2.3394   -2   0   4         2
                45.54          1.05        2.3130    0   1   4         4
                46.64          1.61        2.2611    0   3   3         4
                48.48          4.23        2.1803   -4   2   1         4
                49.08          1.39        2.1551    2   4   0         4
                49.10          3.56        2.1545    4   1   1         4
                49.29          3.10        2.1467   -2   4   1         4
                49.64          1.28        2.1323    3   3   1         4
                50.79          2.60        2.0872   -3   1   4         4
                51.51          2.62        2.0601    2   4   1         4
                53.02          1.39        2.0055    1   2   4         4
                53.20          3.81        1.9992    3   1   3         4
                53.43          1.27        1.9913   -3   3   3         4
                53.90          2.11        1.9750    4   0   2         2
                55.11          1.16        1.9351   -3   4   1         4
                55.17          1.34        1.9330   -1   4   3         4
                55.21          1.12        1.9319    2   1   4         4
                55.44          1.22        1.9244    3   4   0         4
                55.51          2.67        1.9222    0   4   3         4
                55.61          1.65        1.9189    4   3   0         4
                56.19          1.23        1.9007   -4   0   4         2
                56.44          1.14        1.8931    0   5   1         4
                56.46          5.88        1.8925   -2   3   4         4
                56.74          1.30        1.8838   -5   1   2         4
                56.90          1.10        1.8789   -2   1   5         4
                57.26          1.31        1.8683   -2   4   3         4
                58.73          3.32        1.8255    2   2   4         4
                59.14          1.64        1.8138   -3   0   5         2
                59.56          1.69        1.8023    5   0   1         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
