      Omphacite
      Clark J R, Papike J J
      American Mineralogist 53 (1968) 840-868
      Crystal-chemical characterization of omphacites
      _database_code_amcsd 0000175
      CELL PARAMETERS:   9.5960  8.7710  5.2650   90.000  106.930   90.000
      SPACE GROUP: P2        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    423.932
      Density (g/cm3):      3.376
      MAX. ABS. INTENSITY / VOLUME**2:      8.909679289    
      RIR:      1.232
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.23          2.94        6.3417    1   1   0         2
                20.28          1.38        5.0841   -1   0   1         2
                23.48          1.90        4.3986   -1   1   1         2
                23.56          9.40        4.3855    0   2   0         1
                31.40          7.04        3.3075    0   2   1         2
                32.80         16.40        3.1709    2   2   0         2
                35.13        100.00        2.9658   -2   2   1         2
                36.10         34.78        2.8893    3   1   0         2
                36.35         27.14        2.8698   -3   1   1         2
                41.24          1.74        2.5420   -2   0   2         2
                41.36         23.47        2.5345   -1   3   1         2
                41.64         41.02        2.5184    0   0   2         2
                42.52         39.02        2.4688    2   2   1         2
                46.82         12.94        2.2530    3   1   1         2
                48.16         12.69        2.1941    1   1   2         2
                48.39          7.85        2.1839    0   2   2         2
                50.11          6.72        2.1139    3   3   0         2
                50.30         16.70        2.1063   -3   3   1         2
                50.95          8.25        2.0811   -4   2   1         2
                52.80          9.97        2.0131   -4   0   2         2
                52.88         16.58        2.0105    0   4   1         2
                53.81          5.43        1.9783    2   0   2         2
                54.47          4.76        1.9562   -1   3   2         2
                55.40          2.33        1.9257   -2   4   1         2
                57.21          1.03        1.8696   -5   1   1         2
                58.59          1.21        1.8295   -4   2   2         2
                58.83          1.80        1.8227    3   3   1         2
                59.52          1.71        1.8033    2   2   2         2
                59.75          5.14        1.7971    5   1   0         2
                59.97          2.46        1.7911    1   3   2         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
