      Coquimbite
      Fang J H, Robinson P D
      American Mineralogist 55 (1970) 1534-1540
      Crystal structures and mineral chemistry of hydrated ferric sulfates. I. The
      crystal structure of coquimbite
      _database_code_amcsd 0000211
      CELL PARAMETERS:  10.9220 10.9220 17.0840   90.000   90.000  120.000
      SPACE GROUP: P-31c     
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1764.918
      Density (g/cm3):      2.139
      MAX. ABS. INTENSITY / VOLUME**2:      8.811382167    
      RIR:      1.923
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.86         46.16        9.4587    1   0   0         6
                12.03         26.80        8.5420    0   0   2         2
                12.42        100.00        8.2751    1   0   1        12
                16.23         10.62        6.3395    1   0   2        12
                18.87         42.88        5.4610    1   1   0         6
                21.82         15.49        4.7294    2   0   0         6
                22.44          6.27        4.6011    2  -1   2         6
                22.44         34.83        4.6011    1   1   2         6
                22.65          7.44        4.5579    2   0   1        12
                24.20          2.40        4.2710    0   0   4         2
                26.59          2.42        3.8926    1   0   4        12
                28.49         33.12        3.6383    2   0   3        12
                29.00          5.09        3.5751    2   1   0        12
                29.64         20.12        3.4993    3  -1   1        12
                30.86         43.03        3.3643    1   1   4         6
                30.86          8.15        3.3643    2  -1   4         6
                31.50          2.50        3.2979    2   1   2        12
                32.35          4.66        3.2136    1   0   5        12
                32.81          1.47        3.1697    2   0   4        12
                33.56         14.26        3.1005    3   0   1        12
                34.39         22.81        3.0278    3  -1   3        12
                35.23          1.76        2.9579    3   0   2        12
                36.65          1.26        2.8473    0   0   6         2
                37.71         13.43        2.7696    2   0   5        12
                37.87         34.82        2.7584    3   0   3        12
                38.12          5.90        2.7414    2   1   4        12
                38.12          6.46        2.7414    3  -1   4        12
                40.26          1.04        2.6009    4  -2   2         6
                41.33         13.04        2.5366    3   0   4        12
                41.53          1.07        2.5248    1   1   6         6
                41.53          3.64        2.5248    2  -1   6         6
                41.83          1.41        2.5078    3   1   2        12
                42.49          1.67        2.4701    3  -1   5        12
                44.13          2.48        2.3827    4  -1   3        12
                44.13          3.13        2.3827    3   1   3        12
                44.49          2.81        2.3647    4   0   0         6
                44.93          1.40        2.3424    4   0   1        12
                45.45          3.59        2.3171    3   0   5        12
                45.80          8.03        2.3005    4  -2   4         6
                48.73          1.54        2.1700    3   2   0        12
                49.14          1.33        2.1527    3   2   1        12
                50.38          1.02        2.1032    5  -2   2        12
                50.96          4.25        2.0808    4  -1   5        12
                51.40          2.32        2.0641    4   1   0        12
                51.80          1.33        2.0492    5  -1   1        12
                52.73          1.82        2.0157    3  -1   7        12
                53.00          1.45        2.0063    5  -1   2        12
                54.03          6.06        1.9708    4  -2   6         6
                54.76          2.21        1.9463    2   0   8        12
                54.94          6.97        1.9405    4   1   3        12
                57.50          1.52        1.8611    1   0   9        12
                57.59          8.97        1.8584    5  -1   4        12
                57.59          2.83        1.8584    4   1   4        12
                58.91          1.37        1.8203    3   3   0         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
