      Pargasite
      Raudsepp M, Turnock A C, Hawthorne F C, Sherriff B L, Hartman J S
      American Mineralogist 72 (1987) 580-593
      Characterization of synthetic pargasitic amphiboles
      (NaCa2Mg4M3+Si6Al2O22(OH,F)2; M3+ = Al,Cr,Ga,Sc,In) by infrared spectroscopy,
      Rietveld structure refinement, and 27Al, 29Si, and 19F MAS NMR spectroscopy
      Sample: FGaPA-A3
      _database_code_amcsd 0001084
      CELL PARAMETERS:   9.8600 17.9685  5.3027   90.000  105.198   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    906.619
      Density (g/cm3):      3.106
      MAX. ABS. INTENSITY / VOLUME**2:      3.425590071    
      RIR:      0.515
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.44         24.74        8.9843    0   2   0         2
                12.22         46.07        8.4089    1   1   0         4
                20.15          1.28        5.1172    0   0   1         2
                20.34          2.20        5.0689    1   3   0         4
                21.03         26.06        4.9051   -1   1   1         4
                22.99         22.12        4.4921    0   4   0         2
                23.23          1.09        4.4465    0   2   1         4
                24.59          3.66        4.2045    2   2   0         4
                25.99          7.33        3.9810    1   1   1         4
                26.66         11.01        3.8825   -1   3   1         4
                30.78         78.15        3.3734    1   3   1         4
                31.81         56.30        3.2662    2   4   0         4
                33.31         78.36        3.1234    3   1   0         4
                34.28          6.83        3.0375   -3   1   1         4
                35.48          9.50        2.9374   -1   5   1         4
                35.55         61.29        2.9324    2   2   1         4
                37.25         18.61        2.8030    3   3   0         4
                38.13         44.18        2.7403   -3   3   1         4
                38.76        100.00        2.6975    1   5   1         4
                40.53         67.83        2.5847    0   6   1         4
                40.96         11.70        2.5586    0   0   2         2
                41.11         77.71        2.5494   -2   0   2         2
                41.37          1.95        2.5344    2   6   0         4
                42.66          1.42        2.4608    0   2   2         4
                42.81          2.57        2.4526   -2   2   2         4
                43.56          2.87        2.4124   -4   0   1         2
                43.63          5.60        2.4089   -2   6   1         4
                43.72          1.07        2.4043    3   1   1         4
                44.22          9.56        2.3780    3   5   0         4
                44.99         39.84        2.3394   -3   5   1         4
                45.19         25.48        2.3298   -4   2   1         4
                45.96         24.81        2.2928   -1   7   1         4
                46.01         17.45        2.2903   -3   1   2         4
                46.92          3.42        2.2486    3   3   1         4
                47.48          2.34        2.2233    0   4   2         4
                47.62          9.24        2.2172   -2   4   2         4
                48.65          2.01        2.1731    1   7   1         4
                49.10         42.99        2.1546    2   6   1         4
                49.10          4.27        2.1545   -3   3   2         4
                49.61          5.55        2.1335   -1   5   2         4
                52.02         22.11        2.0412    2   0   2         2
                52.30          1.27        2.0311    2   8   0         4
                52.41         17.29        2.0272   -4   0   2         2
                52.87         18.85        2.0108    3   5   1         4
                53.31          5.05        1.9953    3   7   0         4
                53.98          2.28        1.9724   -3   7   1         4
                54.53          7.91        1.9540    1   9   0         4
                54.88          5.50        1.9426   -3   5   2         4
                55.48          1.19        1.9232    4   2   1         4
                56.46         11.50        1.8924    5   1   0         4
                56.91          2.81        1.8787   -4   6   1         4
                57.57         10.00        1.8591   -1   9   1         4
                57.59          3.15        1.8584    2   4   2         4
                57.95          4.94        1.8478   -4   4   2         4
                58.08          4.93        1.8442   -1   7   2         4
                59.15          3.98        1.8137    5   3   0         4
                59.76          4.20        1.7968    0  10   0         2
                59.88          1.18        1.7935    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
