      Dickinsonite-(KMnNa)
      Camara F, Oberti R, Chopin C, Medenbach O
      American Mineralogist 91 (2006) 1249-1259
      The arrojadite enigma: I. A new formula and
      a new model for the arrojadite structure
      Sample: Branchville, Connecticut, USA
      _database_code_amcsd 0004192
      CELL PARAMETERS:  16.6900 10.1013 24.8752   90.000  105.616   90.000
      SPACE GROUP: Cc        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   4038.926
      Density (g/cm3):      3.468
      MAX. ABS. INTENSITY / VOLUME**2:      6.610481640    
      RIR:      0.890
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.57          4.55       11.9785    0   0   2         1
                12.02         10.79        8.5527    1   1   0         2
                12.17          1.30        8.4470   -1   1   1         2
                12.79          3.05        8.0370    2   0   0         1
                13.35         17.26        7.7017   -2   0   2         1
                15.75         25.88        6.5321    1   1   2         2
                17.19         10.15        5.9892    0   0   4         1
                17.24         26.83        5.9715    2   0   2         1
                18.48         15.53        5.5750   -2   0   4         1
                19.55          1.18        5.2737   -1   1   4         2
                20.42         23.73        5.0507    0   2   0         2
                21.45          2.91        4.8104   -3   1   2         2
                21.80          2.47        4.7333    3   1   0         2
                22.18          4.43        4.6539    0   2   2         2
                22.41         10.06        4.6058    1   1   4         2
                22.56          1.36        4.5771   -3   1   3         2
                24.21          1.36        4.2686    0   2   3         2
                24.47          4.07        4.2235   -2   2   2         2
                24.84          4.61        4.1627   -4   0   2         1
                25.16          1.59        4.1092    2   2   1         2
                26.81          1.36        3.8611    0   2   4         2
                27.00          4.63        3.8346   -1   1   6         2
                27.67          1.60        3.7430   -2   2   4         2
                29.74          1.52        3.4880   -3   1   6         2
                29.85          3.10        3.4761    0   2   5         2
                30.12          1.55        3.4450   -2   2   5         2
                30.22         19.66        3.4343    1   1   6         2
                31.03          7.29        3.3466    3   1   4         2
                31.52          6.51        3.2956    1   3   0         2
                31.81          1.87        3.2661    2   2   4         2
                32.03         31.00        3.2447    2   0   6         1
                32.07          2.90        3.2408    1   3   1         2
                32.25         14.48        3.2233   -1   3   2         2
                32.89          1.82        3.1618   -4   2   3         2
                32.99          1.24        3.1523   -2   2   6         2
                33.00          5.35        3.1521   -3   1   7         2
                33.08          1.43        3.1446    4   2   0         2
                33.11          2.44        3.1417   -5   1   1         2
                33.20          3.82        3.1336    1   3   2         2
                33.21          1.92        3.1323    0   2   6         2
                33.97          9.91        3.0646   -5   1   4         2
                33.99        100.00        3.0623   -4   2   4         2
                35.18          5.75        2.9618   -1   1   8         2
                35.24          1.21        2.9571   -1   3   4         2
                35.37          2.57        2.9467   -5   1   5         2
                36.02          2.11        2.8954    4   2   2         2
                36.38         27.00        2.8675   -3   3   2         2
                36.53          6.39        2.8561   -3   1   8         2
                36.60         12.38        2.8509    3   3   0         2
                36.84          2.10        2.8332    0   2   7         2
                36.98         11.40        2.8223    1   3   4         2
                37.26         18.97        2.8023   -5   1   6         2
                37.46         18.60        2.7875   -4   0   8         1
                37.50          1.81        2.7845    3   3   1         2
                37.59         20.01        2.7786   -6   0   2         1
                37.70          2.50        2.7703   -4   2   6         2
                38.04          3.56        2.7470    3   1   6         2
                38.20          1.47        2.7353   -6   0   4         1
                38.28          2.54        2.7304   -3   3   4         2
                38.28         91.72        2.7299    2   2   6         2
                38.61          2.61        2.7080    1   1   8         2
                38.90          2.99        2.6881    3   3   2         2
                39.69          1.08        2.6368   -2   2   8         2
                40.06          6.27        2.6134   -1   3   6         2
                40.67          6.86        2.5759    0   2   8         2
                40.76         17.90        2.5702    4   2   4         2
                40.81          7.47        2.5672   -6   0   6         1
                41.52         18.92        2.5253    0   4   0         2
                42.20          3.37        2.4864   -2   0  10         1
                42.29          4.22        2.4815    5   1   4         2
                42.38          1.04        2.4763    6   0   2         1
                42.48          1.03        2.4710    0   4   2         2
                43.01          1.91        2.4420    3   3   4         2
                43.04         13.83        2.4405   -4   2   8         2
                43.15         12.81        2.4345   -6   2   2         2
