      Creedite
      Giuseppetti G, Tadini C
      Neues Jahrbuch fur Mineralogie, Monatshefte 1983 (1983) 69-78
      Structural analysis and refinement of Bolivian creedite, Ca3Al2F8(OH)2(SO4)*2(H2O):
      The role of the hydrogen atoms
      Locality: Tin mines of the Catavi (Llallagua) zone, Bolivia
      _database_code_amcsd 0014772
      CELL PARAMETERS:  13.9360  8.6060  9.9850   90.000   94.390   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1194.020
      Density (g/cm3):      2.738
      MAX. ABS. INTENSITY / VOLUME**2:      3.181913080    
      RIR:      0.542
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.06         77.88        7.3164    1   1   0         4
                14.81         77.52        6.9476    2   0   0         2
                17.12          4.86        6.0123   -1   1   1         4
                17.80         42.42        5.7854    1   1   1         4
                20.72         26.72        4.9779    0   0   2         2
                24.01          4.58        4.3030    0   2   0         2
                24.60         15.01        4.2015   -2   0   2         2
                24.64          4.56        4.1950   -1   1   2         4
                25.36         27.91        4.0785    3   1   0         4
                26.20         54.29        3.9499    0   2   1         4
                26.49         61.46        3.9073    2   0   2         2
                26.77         14.31        3.8666   -3   1   1         4
                28.09          5.95        3.6879    3   1   1         4
                28.33         22.01        3.6582    2   2   0         4
                29.82         33.86        3.4794   -2   2   1         4
                29.87        100.00        3.4738    4   0   0         2
                31.83         33.65        3.2645   -3   1   2         4
                31.92         14.08        3.2553    0   2   2         4
                33.92         50.95        3.0691   -1   1   3         4
                34.65         13.26        3.0062   -2   2   2         4
                34.99          6.80        2.9774    1   1   3         4
                35.24          3.89        2.9569   -4   0   2         2
                36.05         15.46        2.8927    2   2   2         4
                37.16         12.87        2.8094    1   3   0         4
                37.97         35.23        2.7516    4   0   2         2
                38.50         22.84        2.7148   -1   3   1         4
                38.83         17.36        2.6930    1   3   1         4
                39.28          1.70        2.6635   -3   1   3         4
                39.50          1.58        2.6487   -4   2   1         4
                39.83          8.78        2.6278    0   2   3         4
                40.22         25.66        2.6034   -5   1   1         4
                40.77          4.55        2.5701    4   2   1         4
                41.77          8.90        2.5109    5   1   1         4
                41.81          2.07        2.5087   -2   2   3         4
                42.08         17.02        2.4932    3   1   3         4
                42.16          3.78        2.4889    0   0   4         2
                43.07          9.47        2.4388    3   3   0         4
                43.10          6.35        2.4370   -4   2   2         4
                43.22          9.87        2.4306    1   3   2         4
                43.61          1.03        2.4100    2   2   3         4
                43.62          5.88        2.4093   -5   1   2         4
                43.76          4.74        2.4022   -2   0   4         2
                44.84         10.55        2.3470    3   3   1         4
                45.23          9.42        2.3279    1   1   4         4
                45.43          2.94        2.3181    4   2   2         4
                45.48          9.29        2.3159    6   0   0         2
                46.06         19.92        2.2882    2   0   4         2
                47.43          2.34        2.2258   -3   3   2         4
                48.22         24.67        2.1913   -3   1   4         4
                48.87          2.71        2.1640   -6   0   2         2
                48.95         54.88        2.1608   -1   3   3         4
                48.97          5.72        2.1597   -4   2   3         4
                49.06         18.89        2.1560    3   3   2         4
                49.10          1.11        2.1545    0   2   4         4
                49.31          2.17        2.1458   -5   1   3         4
                49.75          2.45        2.1280    1   3   3         4
                50.38          7.17        2.1030    0   4   1         4
                50.44         11.15        2.1008   -4   0   4         2
                51.41          8.62        2.0636    3   1   4         4
                51.64          4.19        2.0552    2   4   0         4
                52.03          2.86        2.0408    6   0   2         2
                52.07          9.55        2.0393    6   2   0         4
                52.13          2.89        2.0372    4   2   3         4
                52.47          3.04        2.0248   -6   2   1         4
                52.56         32.38        2.0219   -2   4   1         4
                53.07          5.14        2.0038    2   4   1         4
                53.22         15.93        1.9984    5   1   3         4
                53.29          1.60        1.9960    5   3   0         4
                53.81          2.03        1.9781   -5   3   1         4
                53.91         13.86        1.9749    0   4   2         4
                54.00          8.91        1.9718    6   2   1         4
                54.54          9.45        1.9536    4   0   4         2
                54.92         13.53        1.9412   -1   1   5         4
                55.06          1.07        1.9366    5   3   1         4
                55.16         17.43        1.9333   -6   2   2         4
                55.31          2.90        1.9285    3   3   3         4
                55.40          5.54        1.9258   -7   1   1         4
                55.74         15.61        1.9150   -2   4   2         4
                56.58         11.51        1.8888   -5   3   2         4
                56.71          1.28        1.8847    2   4   2         4
                56.80          2.18        1.8822   -5   1   4         4
                56.95         12.65        1.8775   -1   3   4         4
                57.11          4.60        1.8728    7   1   1         4
                57.87         22.71        1.8501   -7   1   2         4
                58.08          6.83        1.8440    6   2   2         4
                58.26          8.27        1.8388   -3   1   5         4
                58.98          1.07        1.8184    5   3   2         4
                59.21          8.44        1.8120   -4   4   1         4
                59.93          6.52        1.7922   -6   2   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
