      Ravatite
      Petricek V, Cisarova I, Hummel L, Kroupa J, Brezina B
      Acta Crystallographica B46 (1990) 830-832
      Oriental disorder in phenanthrene. Structure determination at 248, 295, 339
      and 344 K
      Locality: synthetic
      _database_code_amcsd 0009843
      CELL PARAMETERS:   8.4410  6.1400  9.4380   90.000   97.960   90.000
      SPACE GROUP: P2_1      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    484.437
      Density (g/cm3):      1.153
      MAX. ABS. INTENSITY / VOLUME**2:      2.826583767    
      RIR:      1.145
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.99        100.00        9.3471    0   0   1         2
                17.63          1.82        5.8421    1   0   1         2
                20.84         98.43        4.9486    1   1   0         2
                22.08          7.02        4.6735    0   0   2         2
                22.80         35.94        4.5297   -1   1   1         2
                23.79          4.87        4.3436   -1   0   2         2
                24.42         13.13        4.2324    1   1   1         2
                24.73         11.87        4.1798    2   0   0         2
                25.67         58.77        4.0293   -2   0   1         2
                28.53          3.32        3.6328    2   0   1         2
                29.24          5.27        3.5460   -1   1   2         2
                30.03         17.89        3.4552    2   1   0         2
                30.82         46.98        3.3687   -2   1   1         2
                33.27          1.66        3.1266    2   1   1         2
                33.90          1.41        3.0700    0   2   0         1
                35.75          1.91        2.9167    0   2   1         2
                38.46          1.20        2.7176    1   2   1         2
                40.84          2.50        2.5659    0   2   2         2
                41.43          7.66        2.5309   -3   1   1         2
                41.84          1.44        2.5070   -1   2   2         2
                42.71          1.04        2.4580   -2   1   3         2
                45.05          1.46        2.3368    0   0   4         2
                48.78          1.15        2.1678   -1   2   3         2
                51.52          1.86        2.0598   -3   2   1         2
                51.80          1.31        2.0492    1   1   4         2
                53.49          1.38        1.9891   -4   1   1         2
                53.97          1.29        1.9727    3   2   1         2
                55.30          1.18        1.9291    2   0   4         2
                55.76          1.58        1.9142   -4   1   2         2
                59.35          1.70        1.8080    1   3   2         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
